gene_id,Gene,chr,start,end,strand
ENSG00000163444.14,TMEM183A,chr1,203006597,203025368,+
ENSG00000158828.10,PINK1,chr1,20633435,20652231,+
ENSG00000188175.12,HEPACAM2,chr7,93188443,93226559,-
ENSG00000115386.8,REG1A,chr2,79111235,79123410,+
ENSG00000168679.20,SLC16A4,chr1,110362846,110391082,-
ENSG00000148334.18,PTGES2,chr9,128120692,128128462,-
ENSG00000163833.10,FBXO40,chr3,121592885,121630434,+
ENSG00000173261.10,PLAC8L1,chr5,146084312,146106205,-
ENSG00000244038.12,DDOST,chr1,20647466,20661544,-
ENSG00000143373.20,ZNF687,chr1,151281501,151292180,+
ENSG00000244219.9,TMEM225B,chr7,99597867,99611045,+
ENSG00000158815.12,FGF17,chr8,22042387,22048809,+
ENSG00000196411.12,EPHB4,chr7,100802562,100827584,-
ENSG00000113088.7,GZMK,chr5,55024248,55034570,+
ENSG00000197375.16,SLC22A5,chr5,132369492,132395615,+
ENSG00000083937.11,CHMP2B,chr3,87227257,87259944,+
ENSG00000181773.9,GPR3,chr1,27392613,27395814,+
ENSG00000114744.11,COMMD2,chr3,149733245,149752495,-
ENSG00000078808.22,SDF4,chr1,1216886,1240964,-
ENSG00000154277.15,UCHL1,chr4,41256412,41268567,+
ENSG00000171135.17,JAGN1,chr3,9890568,9894349,+
ENSG00000171462.17,DLK2,chr6,43450350,43456632,-
ENSG00000177174.1,OR14C36,chr1,248348774,248349713,+
ENSG00000122733.14,PHF24,chr9,34957607,34982544,+
ENSG00000212122.4,TSSK1B,chr5,113432552,113434989,-
ENSG00000253598.3,SLC10A5,chr8,81693630,81695058,-
ENSG00000239857.9,GET4,chr7,876485,896441,+
ENSG00000115474.8,KCNJ13,chr2,232765801,232776566,-
ENSG00000177917.13,ARL6IP6,chr2,152717620,152762622,+
ENSG00000204334.9,ERICH2,chr2,170766877,170798977,+
ENSG00000162650.19,ATXN7L2,chr1,109483478,109492812,+
ENSG00000180354.18,MTURN,chr7,30134727,30162765,+
ENSG00000165629.22,ATP5F1C,chr10,7788091,7807911,+
ENSG00000172037.16,LAMB2,chr3,49121112,49133118,-
ENSG00000085999.15,RAD54L,chr1,46246460,46282459,+
ENSG00000289763.1,ENSG00000289763,chr3,10249041,10249366,+
ENSG00000142945.15,KIF2C,chr1,44739809,44767767,+
ENSG00000276119.1,OR13C2,chr9,104604670,104605627,-
ENSG00000095261.16,PSMD5,chr9,120815495,120843388,-
ENSG00000164776.13,PHKG1,chr7,56079922,56093012,-
ENSG00000170876.11,TMEM43,chr3,14124997,14143681,+
ENSG00000122435.13,TRMT13,chr1,100133042,100151150,+
ENSG00000214642.1,DEFB113,chr6,49968676,49969625,-
ENSG00000186193.11,SAPCD2,chr9,137062126,137070593,-
ENSG00000081307.17,UBA5,chr3,132654445,132679794,+
ENSG00000152147.13,GEMIN6,chr2,38751533,38785002,+
ENSG00000182083.8,OR6B2,chr2,240029490,240030429,-
ENSG00000143869.8,GDF7,chr2,20667133,20679243,+
ENSG00000173193.17,PARP14,chr3,122680211,122730840,+
ENSG00000189334.11,S100A14,chr1,153614254,153616996,-
ENSG00000122692.11,SMU1,chr9,33041764,33081411,-
ENSG00000174792.12,ODAPH,chr4,75556027,75565997,+
ENSG00000164265.11,SCGB3A2,chr5,147869799,147882310,+
ENSG00000237110.3,TAAR9,chr6,132538276,132539336,+
ENSG00000138755.7,CXCL9,chr4,76001274,76007515,-
ENSG00000146378.6,TAAR2,chr6,132617021,132624275,-
ENSG00000229972.11,IQCF3,chr3,51826882,51833389,+
ENSG00000164209.19,SLC25A46,chr5,110738135,110765173,+
ENSG00000123975.7,CKS2,chr9,89311154,89316715,+
ENSG00000071243.18,ING3,chr7,120950717,120977216,+
ENSG00000165985.13,C1QL3,chr10,16510762,16521885,-
ENSG00000187733.9,AMY1C,chr1,103745125,103758726,+
ENSG00000172594.15,SMPDL3A,chr6,122788455,122811801,+
ENSG00000113460.15,BRIX1,chr5,34915272,34926622,+
ENSG00000185013.18,NT5C1B,chr2,18562870,18589569,-
ENSG00000146383.7,TAAR6,chr6,132570321,132571359,+
ENSG00000251184.1,ENSG00000251184,chr9,128941477,128957021,+
ENSG00000117385.18,P3H1,chr1,42746334,42767084,-
ENSG00000134183.15,GNAT2,chr1,109601406,109619929,-
ENSG00000163161.16,ERCC3,chr2,127257284,127294188,-
ENSG00000119147.11,ECRG4,chr2,106063245,106078155,+
ENSG00000175324.12,LSM1,chr8,38161435,38176730,-
ENSG00000143363.19,PRUNE1,chr1,151008407,151035714,+
ENSG00000008324.14,SS18L2,chr3,42581839,42596985,+
ENSG00000143315.8,PIGM,chr1,160024952,160031990,-
ENSG00000170681.9,CAVIN4,chr9,100578032,100590017,+
ENSG00000136986.12,DERL1,chr8,123013169,123042406,-
ENSG00000143303.14,METTL25B,chr1,156728441,156736960,+
ENSG00000188761.14,BCL2L15,chr1,113876815,113887588,-
ENSG00000138668.22,HNRNPD,chr4,82350775,82374543,-
ENSG00000177034.19,MTX3,chr5,79976715,79991270,-
ENSG00000112167.12,SAYSD1,chr6,39104062,39115193,-
ENSG00000165119.25,HNRNPK,chr9,83966673,83981586,-
ENSG00000163162.11,RNF149,chr2,101271214,101308770,-
ENSG00000135245.12,HILPDA,chr7,128455824,128458423,+
ENSG00000112742.12,TTK,chr6,80003886,80043580,+
ENSG00000204843.15,DCTN1,chr2,74361153,74392087,-
ENSG00000164600.8,NEUROD6,chr7,31337065,31340901,-
ENSG00000143382.18,ADAMTSL4,chr1,150549368,150560937,+
ENSG00000131732.14,ZCCHC9,chr5,81301579,81315599,+
ENSG00000156509.15,FBXO43,chr8,100133350,100145826,-
ENSG00000228336.2,OR9H1,chr1,247770168,247779524,+
ENSG00000150873.14,CIMIP5,chr2,11133008,11154576,+
ENSG00000112796.12,ENPP5,chr6,46149703,46171113,-
ENSG00000239395.2,ENSG00000239395,chr1,247711812,247723764,-
ENSG00000105793.18,GTPBP10,chr7,90335222,90391453,+
ENSG00000163013.13,FBXO41,chr2,73254681,73284478,-
ENSG00000187094.14,CCK,chr3,42257822,42266190,-
ENSG00000239887.6,C1orf226,chr1,162378840,162386812,+
ENSG00000179270.8,PCARE,chr2,29060975,29074566,-
ENSG00000160991.19,ORAI2,chr7,102433105,102456825,+
ENSG00000186480.15,INSIG1,chr7,155296730,155311963,+
ENSG00000237190.5,CDKN2AIPNL,chr5,134373326,134411902,-
ENSG00000156467.12,UQCRB,chr8,96222946,96235621,-
ENSG00000162819.14,BROX,chr1,222711479,222735927,+
ENSG00000274290.3,H2BC6,chr6,26172058,26184655,+
ENSG00000164109.16,MAD2L1,chr4,120055622,120067192,-
ENSG00000163466.18,ARPC2,chr2,218216629,218254356,+
ENSG00000124787.16,RPP40,chr6,4984786,5004063,-
ENSG00000185662.12,SMIM23,chr5,171782431,171796126,+
ENSG00000255154.10,HTD2,chr3,58306238,58324695,+
ENSG00000163684.13,RPP14,chr3,58306238,58324695,+
ENSG00000184925.14,LCN12,chr9,136949390,136956535,+
ENSG00000116251.13,RPL22,chr1,6185019,6209389,-
ENSG00000178467.20,P4HTM,chr3,48989857,49007153,+
ENSG00000163472.21,TMEM79,chr1,156282927,156293185,+
ENSG00000168152.14,THAP9,chr4,82900683,82920287,+
ENSG00000152661.11,GJA1,chr6,121435576,121449739,+
ENSG00000143434.19,SEMA6C,chr1,151131684,151147813,-
ENSG00000171757.19,LRRC34,chr3,169793002,169813008,-
ENSG00000145029.17,NICN1,chr3,49422332,49429331,-
ENSG00000163884.6,KLF15,chr3,126342634,126357462,-
ENSG00000172086.11,KRCC1,chr2,88027202,88064252,-
ENSG00000129625.15,REEP5,chr5,112876384,112922363,-
ENSG00000162727.3,OR2M5,chr1,248145147,248146086,+
ENSG00000168393.15,DTYMK,chr2,241675737,241686981,-
ENSG00000248919.7,ATP5MF-PTCD1,chr7,99419748,99466197,-
ENSG00000107223.15,EDF1,chr9,136862112,136866343,-
ENSG00000289565.1,ENSG00000289565,chr1,145917713,145926741,-
ENSG00000136522.16,MRPL47,chr3,179571523,179604663,-
ENSG00000122585.10,NPY,chr7,24284181,24291867,+
ENSG00000114349.11,GNAT1,chr3,50191585,50197696,+
ENSG00000116863.13,ADPRS,chr1,36088872,36095461,+
ENSG00000034239.13,CLXN,chr8,48710788,48735311,-
ENSG00000117505.15,DR1,chr1,93345877,93369493,+
ENSG00000115461.7,IGFBP5,chr2,216672104,216695549,-
ENSG00000163093.14,BBS5,chr2,169479479,169509452,+
ENSG00000030110.16,BAK1,chr6,33568790,33580305,-
ENSG00000121905.12,HPCA,chr1,32881497,32898441,+
ENSG00000171540.8,OTP,chr5,77628711,77638713,-
ENSG00000136286.18,MYO1G,chr7,44962661,44979813,-
ENSG00000173467.11,AGR3,chr7,16854679,16881990,-
ENSG00000163599.18,CTLA4,chr2,203853887,203873965,+
ENSG00000131446.19,MGAT1,chr5,180784779,180815652,-
ENSG00000138459.11,SLC35A5,chr3,112561268,112587350,+
ENSG00000243414.8,TICAM2,chr5,115578120,115602529,-
ENSG00000214114.11,MYCBP,chr1,38862355,38873388,-
ENSG00000137976.9,DNASE2B,chr1,84398483,84415644,+
ENSG00000137309.23,HMGA1,chr6,34235617,34246236,+
ENSG00000136698.10,CFC1,chr2,130592164,130599575,-
ENSG00000189171.18,S100A13,chr1,153618611,153634442,-
ENSG00000120318.18,ARAP3,chr5,141653203,141682255,-
ENSG00000179921.16,GPBAR1,chr2,218259495,218263861,+
ENSG00000106246.20,PTCD1,chr7,99415191,99466201,-
ENSG00000203778.10,FAM229B,chr6,112087121,112104326,+
ENSG00000160124.11,MIX23,chr3,122338390,122383276,-
ENSG00000284691.3,ENSG00000284691,chr7,150400701,150412470,+
ENSG00000117614.12,SYF2,chr1,25220701,25232509,-
ENSG00000146399.4,TAAR1,chr6,132643311,132659207,-
ENSG00000112812.18,PRSS16,chr6,27247700,27256646,+
ENSG00000198833.9,UBE2J1,chr6,89321390,89353180,-
ENSG00000136273.16,HUS1,chr7,47961881,47979682,-
ENSG00000241186.12,CRIPTO,chr3,46573632,46584684,+
ENSG00000214360.5,EFCAB9,chr5,172194171,172203454,+
ENSG00000188674.13,C2orf80,chr2,208165342,208190245,-
ENSG00000143028.11,SYPL2,chr1,109466528,109482142,+
ENSG00000121858.13,TNFSF10,chr3,172505502,172523529,-
ENSG00000197245.8,FAM110D,chr1,26159032,26163962,+
ENSG00000131788.18,PIAS3,chr1,145848520,145859836,-
ENSG00000170632.16,ARMC10,chr7,103074624,103103945,+
ENSG00000106341.13,PPP1R17,chr7,31687177,31709288,+
ENSG00000132840.12,BHMT2,chr5,79069541,79090084,+
ENSG00000243943.12,ZNF512,chr2,27582968,27623217,+
ENSG00000124875.11,CXCL6,chr4,73836621,73849064,+
ENSG00000174946.7,GPR171,chr3,151197831,151203216,-
ENSG00000231989.5,PPP1R2B,chr5,156850294,156852528,+
ENSG00000162734.15,PEA15,chr1,160205327,160220335,+
ENSG00000163344.8,PMVK,chr1,154924731,154937008,-
ENSG00000171217.6,CLDN20,chr6,155264012,155276548,+
ENSG00000274944.4,ENSG00000274944,chr1,38864500,38881617,-
ENSG00000189143.10,CLDN4,chr7,73799541,73832690,+
ENSG00000142751.17,GPN2,chr1,26876131,26890283,-
ENSG00000143450.19,OAZ3,chr1,151762898,151771334,+
ENSG00000169442.10,CD52,chr1,26317906,26320527,+
ENSG00000136527.21,TRA2B,chr3,185914557,185938103,-
ENSG00000134970.16,TMED7,chr5,115607317,115634830,-
ENSG00000188886.6,ASTL,chr2,96122817,96138564,-
ENSG00000137207.14,YIPF3,chr6,43511199,43516985,-
ENSG00000115665.11,SLC5A7,chr2,107986515,108014213,+
ENSG00000172795.18,DCP2,chr5,112976701,113028477,+
ENSG00000144134.21,RABL2A,chr2,113627214,113643407,+
ENSG00000119328.14,ABITRAM,chr9,108934129,108950941,+
ENSG00000132780.19,NASP,chr1,45583575,45618905,+
ENSG00000121579.16,NAA50,chr3,113716457,113746786,-
ENSG00000090534.22,THPO,chr3,184367388,184381968,-
ENSG00000253313.8,C1orf210,chr1,43281270,43285908,-
ENSG00000248487.12,ABHD14A,chr3,51971425,51982398,+
ENSG00000026950.20,BTN3A1,chr6,26402236,26415216,+
ENSG00000142731.13,PLK4,chr4,127880889,127899224,+
ENSG00000205108.7,SPATA31F1,chr9,34719195,34729538,-
ENSG00000114779.22,ABHD14B,chr3,51968509,51983409,-
ENSG00000266472.8,MRPS21,chr1,150293847,150309828,+
ENSG00000106560.12,GIMAP2,chr7,150685646,150694763,+
ENSG00000144834.16,TAGLN3,chr3,111998734,112013890,+
ENSG00000070756.19,PABPC1,chr8,100685815,100722809,-
ENSG00000162897.17,FCAMR,chr1,206957964,206970625,-
ENSG00000182477.5,OR2B8,chr6,28053227,28054165,-
ENSG00000136270.16,TBRG4,chr7,45097496,45112048,-
ENSG00000170385.11,SLC30A1,chr1,211571567,211579218,-
ENSG00000147533.20,GOLGA7,chr8,41488199,41511095,+
ENSG00000107372.15,ZFAND5,chr9,72350312,72365785,-
ENSG00000196378.16,ZNF34,chr8,144770440,144788684,-
ENSG00000137547.11,MRPL15,chr8,54135182,54149588,+
ENSG00000196843.20,ARID5A,chr2,96536698,96552639,+
ENSG00000163762.9,TM4SF18,chr3,149318497,149334414,-
ENSG00000134690.13,CDCA8,chr1,37692472,37709719,+
ENSG00000075624.19,ACTB,chr7,5526408,5563902,-
ENSG00000163930.11,BAP1,chr3,52398584,52410038,-
ENSG00000164761.11,TNFRSF11B,chr8,118923556,118952251,-
ENSG00000286131.1,ENSG00000286131,chr8,32647201,32647390,+
ENSG00000157343.10,ARMC12,chr6,35737027,35749079,+
ENSG00000168556.8,ING2,chr4,183504753,183516111,+
ENSG00000154165.5,GPR15,chr3,98531977,98534681,+
ENSG00000158246.9,TENT5B,chr1,27000132,27012884,-
ENSG00000176256.11,HMGB4,chr1,33860474,33864791,+
ENSG00000235098.11,ANKRD65,chr1,1415636,1421769,-
ENSG00000132763.17,MMACHC,chr1,45500185,45513382,+
ENSG00000111911.9,HINT3,chr6,125956732,125980315,+
ENSG00000177489.1,OR2G2,chr1,247588359,247589313,+
ENSG00000124610.5,H1-1,chr6,26017031,26017787,-
ENSG00000163735.8,CXCL5,chr4,73995641,73998687,-
ENSG00000163577.10,EIF5A2,chr3,170888417,170908644,-
ENSG00000204612.2,FOXB2,chr9,77018705,77022372,+
ENSG00000105825.16,TFPI2,chr7,93856697,93890957,-
ENSG00000122862.7,SRGN,chr10,69087578,69105696,+
ENSG00000130193.10,THEM6,chr8,142727175,142736938,+
ENSG00000181631.8,P2RY13,chr3,151326311,151329555,-
ENSG00000122140.15,MRPS2,chr9,135499969,135504676,+
ENSG00000203663.4,OR2L2,chr1,248030069,248042305,+
ENSG00000171951.6,SCG2,chr2,223596091,223602773,-
ENSG00000163002.15,NUP35,chr2,183117512,183163152,+
ENSG00000166924.11,NYAP1,chr7,100483604,100494802,+
ENSG00000117400.19,MPL,chr1,43337807,43354466,+
ENSG00000166343.11,MSS51,chr10,73423578,73433567,-
ENSG00000164307.15,ERAP1,chr5,96759648,96808177,-
ENSG00000175766.15,EIF4E1B,chr5,176630581,176646644,+
ENSG00000159352.18,PSMD4,chr1,151254708,151279502,+
ENSG00000128714.7,HOXD13,chr2,176092689,176096240,+
ENSG00000115163.17,CENPA,chr2,26764288,26801067,+
ENSG00000186603.7,HPDL,chr1,45326894,45328710,+
ENSG00000066923.21,STAG3,chr7,100177562,100214387,+
ENSG00000131669.12,NINJ1,chr9,93121494,93134612,-
ENSG00000213516.11,RBMXL1,chr1,88978812,88993002,-
ENSG00000146109.7,ABT1,chr6,26596927,26600739,+
ENSG00000164975.18,SNAPC3,chr9,15422660,15465953,+
ENSG00000112039.8,FANCE,chr6,35452314,35467106,+
ENSG00000128534.10,LSM8,chr7,118183975,118204035,+
ENSG00000153563.18,CD8A,chr2,86784454,86808396,-
ENSG00000166228.11,PCBD1,chr10,70882279,70888616,-
ENSG00000187566.6,NHLRC1,chr6,18120439,18122677,-
ENSG00000168828.6,OR13J1,chr9,35869462,35870401,-
ENSG00000109424.6,UCP1,chr4,140559430,140569001,-
ENSG00000164695.6,CHMP4C,chr8,81732447,81759515,+
ENSG00000198225.6,FKBP1C,chr6,63211468,63213027,+
ENSG00000162736.20,NCSTN,chr1,160343293,160358957,+
ENSG00000146223.18,RPL7L1,chr6,42879601,42889925,+
ENSG00000027847.16,B4GALT7,chr5,177600080,177611056,+
ENSG00000114113.8,RBP2,chr3,139452883,139480767,-
ENSG00000076003.7,MCM6,chr2,135839625,135876484,-
ENSG00000153201.19,RANBP2,chr2,108719366,108785810,+
ENSG00000187642.12,PERM1,chr1,975193,982137,-
ENSG00000184345.5,IQCF2,chr3,51861614,51863424,+
ENSG00000179058.8,C9orf50,chr9,129612224,129621101,-
ENSG00000111801.18,BTN3A3,chr6,26440451,26453422,+
ENSG00000106436.8,MYL10,chr7,101613329,101629296,-
ENSG00000169131.15,ZNF354A,chr5,178711509,178732381,-
ENSG00000178473.7,UCN3,chr10,5364965,5374692,+
ENSG00000158863.24,FHIP2B,chr8,22089138,22104911,+
ENSG00000147457.16,CHMP7,chr8,23243629,23266156,+
ENSG00000113575.15,PPP2CA,chr5,134193966,134226219,-
ENSG00000272856.2,SCPPPQ1,chr4,87460801,87471050,-
ENSG00000115364.16,MRPL19,chr2,75646776,75692058,+
ENSG00000146281.8,PM20D2,chr6,89145998,89165565,+
ENSG00000205765.12,RIMOC1,chr5,41904187,41921692,+
ENSG00000158488.18,CD1E,chr1,158353695,158357553,+
ENSG00000084693.18,AGBL5,chr2,27042363,27070622,+
ENSG00000090520.14,DNAJB11,chr3,186567402,186585800,+
ENSG00000116688.20,MFN2,chr1,11980180,12015211,+
ENSG00000143862.10,ARL8A,chr1,202133403,202144755,-
ENSG00000256980.5,KHDC1L,chr6,73223543,73225770,-
ENSG00000172179.14,PRL,chr6,22287243,22302826,-
ENSG00000164010.17,ERMAP,chr1,42817077,42845920,+
ENSG00000127125.11,PPCS,chr1,42456116,42473417,+
ENSG00000116703.14,PDC,chr1,186443565,186461114,-
ENSG00000146469.15,VIP,chr6,152746497,152760674,+
ENSG00000163462.20,TRIM46,chr1,155173786,155184971,+
ENSG00000187626.11,ZKSCAN4,chr6,28241010,28252924,-
ENSG00000174307.8,PHLDA3,chr1,201463857,201469430,-
ENSG00000109270.15,LAMTOR3,chr4,99874947,99894428,-
ENSG00000115884.13,SDC1,chr2,20200795,20225512,-
ENSG00000120137.9,PANK3,chr5,168544582,168579626,-
ENSG00000144843.14,ADPRH,chr3,119579267,119590165,+
ENSG00000131791.10,PRKAB2,chr1,147155105,147173716,-
ENSG00000163380.18,LMOD3,chr3,69106064,69123032,-
ENSG00000004838.16,ZMYND10,chr3,50341109,50345746,-
ENSG00000112238.12,PRDM13,chr6,99606773,99615578,+
ENSG00000176399.5,DMRTA1,chr9,22446776,22468199,+
ENSG00000000938.15,FGR,chr1,27611387,27635565,-
ENSG00000186827.13,TNFRSF4,chr1,1211325,1214153,-
ENSG00000168275.17,COA6,chr1,234373437,234385080,+
ENSG00000214654.10,B3GALT9,chr9,120792402,120801787,+
ENSG00000138074.17,SLC5A6,chr2,27199586,27212958,-
ENSG00000169006.9,NTSR2,chr2,11658160,11670346,-
ENSG00000146457.18,WTAP,chr6,159716377,159756319,+
ENSG00000165264.13,NDUFB6,chr9,32552902,32573189,-
ENSG00000111834.14,RSPH4A,chr6,116616473,116634765,+
ENSG00000146094.18,DOK3,chr5,177501887,177511274,-
ENSG00000165698.18,SPACA9,chr9,132878026,132890316,+
ENSG00000112208.13,BAG2,chr6,57172271,57189833,+
ENSG00000090263.18,MRPS33,chr7,141002609,141015286,-
ENSG00000091527.19,CDV3,chr3,133573542,133590274,+
ENSG00000171604.14,CXXC5,chr5,139646374,139683882,+
ENSG00000235173.8,HGH1,chr8,144137773,144140851,+
ENSG00000237763.12,AMY1A,chr1,103650591,103664629,+
ENSG00000196616.17,ADH1B,chr4,99304970,99321659,-
ENSG00000197780.12,TAF13,chr1,109062488,109076014,-
ENSG00000143553.13,SNAPIN,chr1,153658673,153663930,+
ENSG00000185674.12,LYG2,chr2,99242168,99255666,-
ENSG00000164933.13,SLC25A32,chr8,103398634,103415189,-
ENSG00000115806.15,GORASP2,chr2,170928463,170967135,+
ENSG00000116679.19,IVNS1ABP,chr1,185292930,185317862,-
ENSG00000148339.15,SLC25A25,chr9,128068168,128109245,+
ENSG00000143595.15,AQP10,chr1,154321089,154325329,+
ENSG00000164620.11,RELL2,chr5,141636949,141641065,+
ENSG00000283039.1,KLF18,chr1,44137820,44141631,-
ENSG00000116721.9,PRAMEF1,chr1,12791396,12796628,+
ENSG00000250741.6,NT5C1B-RDH14,chr2,18555544,18589564,-
ENSG00000186212.4,SOWAHB,chr4,76894151,76898144,-
ENSG00000151806.16,GUF1,chr4,44678402,44703060,+
ENSG00000197355.13,UAP1L1,chr9,137077469,137084544,+
ENSG00000118432.15,CNR1,chr6,88139862,88167364,-
ENSG00000144115.20,THNSL2,chr2,88170294,88189578,+
ENSG00000188643.13,S100A16,chr1,153606881,153614012,-
ENSG00000177556.14,ATOX1,chr5,151728918,151772532,-
ENSG00000106638.20,TBL2,chr7,73567536,73578791,-
ENSG00000178015.5,GPR150,chr5,95620086,95622142,+
ENSG00000133055.12,MYBPH,chr1,203167810,203175880,-
ENSG00000183347.17,GBP6,chr1,89363894,89388160,+
ENSG00000171872.6,KLF17,chr1,44118820,44135387,+
ENSG00000205795.6,CYS1,chr2,10056472,10080944,-
ENSG00000117215.16,PLA2G2D,chr1,20111938,20119566,-
ENSG00000157219.6,HTR5A,chr7,155070318,155087392,+
ENSG00000144233.13,AMMECR1L,chr2,127861629,127885967,-
ENSG00000148057.18,IDNK,chr9,83623048,83644138,+
ENSG00000198837.12,DENND4B,chr1,153928861,153946749,-
ENSG00000222009.11,BTBD19,chr1,44808505,44817381,+
ENSG00000143256.7,PFDN2,chr1,161100555,161118070,-
ENSG00000144130.12,NT5DC4,chr2,112721019,112742879,+
ENSG00000185818.9,NAT8L,chr4,2058661,2069089,+
ENSG00000106609.18,TMEM248,chr7,66921159,66958551,+
ENSG00000164172.22,MOCS2,chr5,53094140,53113016,-
ENSG00000114405.13,CEP15,chr3,62319000,62336213,+
ENSG00000170619.12,COMMD5,chr8,144837759,144854229,-
ENSG00000145198.17,VWA5B2,chr3,184228995,184242342,+
ENSG00000162910.21,MRPL55,chr1,228105948,228109358,-
ENSG00000118523.8,CCN2,chr6,131948175,131951456,-
ENSG00000114547.11,ROPN1B,chr3,125969152,125983454,+
ENSG00000198876.15,DCAF12,chr9,34086383,34127399,-
ENSG00000117222.16,RBBP5,chr1,205085684,205122263,-
ENSG00000112578.13,BYSL,chr6,41921228,41934602,+
ENSG00000143452.17,HORMAD1,chr1,150698058,150720895,-
ENSG00000178567.8,EPM2AIP1,chr3,36985042,36993131,-
ENSG00000070669.19,ASNS,chr7,97850161,97893143,-
ENSG00000181754.9,AMIGO1,chr1,109503463,109509758,-
ENSG00000137561.7,TTPA,chr8,63048138,63086197,-
ENSG00000124743.7,KLHL31,chr6,53647915,53665868,-
ENSG00000206536.1,OR5K3,chr3,98390665,98391631,+
ENSG00000127129.12,EDN2,chr1,41478773,41500502,-
ENSG00000145088.11,EAF2,chr3,121835163,121888073,+
ENSG00000165732.16,DDX21,chr10,68956134,68985417,+
ENSG00000197437.5,OR13G1,chr1,247670811,247679739,-
ENSG00000143155.15,TIPRL,chr1,168178819,168202114,+
ENSG00000131015.7,ULBP2,chr6,149941937,149949235,+
ENSG00000145824.15,CXCL14,chr5,135570678,135579580,-
ENSG00000160716.7,CHRNB2,chr1,154567770,154580013,+
ENSG00000114786.16,ABHD14A-ACY1,chr3,51974705,51989183,+
ENSG00000121634.6,GJA8,chr1,147902794,147909269,+
ENSG00000175701.12,MTLN,chr2,110211527,110245420,-
ENSG00000122952.19,ZWINT,chr10,56352709,56361392,-
ENSG00000136939.1,OR1L4,chr9,122723989,122724925,+
ENSG00000179055.8,OR13D1,chr9,104694517,104695462,+
ENSG00000163950.15,SLBP,chr4,1692730,1712344,-
ENSG00000160803.10,UBQLN4,chr1,156026960,156053814,-
ENSG00000181061.16,HIGD1A,chr3,42782903,42804531,-
ENSG00000162613.20,FUBP1,chr1,77944054,77979527,-
ENSG00000156574.11,NODAL,chr10,70431935,70447951,-
ENSG00000165507.11,DEPP1,chr10,44970980,44978816,-
ENSG00000178397.14,FAM220A,chr7,6329408,6348981,-
ENSG00000075073.17,TACR2,chr10,69402884,69416923,-
ENSG00000164758.9,MED30,chr8,117520698,117540469,+
ENSG00000188732.13,FAM221A,chr7,23680113,23706228,+
ENSG00000169583.15,CLIC3,chr9,136994607,136996729,-
ENSG00000273088.2,ENSG00000273088,chr1,155169408,155187272,-
ENSG00000113240.16,CLK4,chr5,178602658,178630615,-
ENSG00000203909.5,DPPA5,chr6,73353062,73354294,-
ENSG00000117152.14,RGS4,chr1,163068774,163076802,+
ENSG00000119938.10,PPP1R3C,chr10,91619287,91633071,-
ENSG00000095380.13,NANS,chr9,98056636,98084394,+
ENSG00000286075.4,SMIM10L3,chr7,6329408,6348967,-
ENSG00000118804.10,STBD1,chr4,76306274,76314086,+
ENSG00000165997.7,ARL5B,chr10,18659303,18681640,+
ENSG00000182552.16,RWDD4,chr4,183639634,183659203,-
ENSG00000145331.16,TRMT10A,chr4,99546699,99564070,-
ENSG00000186281.15,GPAT2,chr2,96021942,96039451,-
ENSG00000163121.12,NEURL3,chr2,96497643,96508153,-
ENSG00000118402.7,ELOVL4,chr6,79913807,79947701,-
ENSG00000205085.13,GARIN1A,chr7,128671692,128687877,+
ENSG00000197461.15,PDGFA,chr7,497257,520705,-
ENSG00000055957.13,ITIH1,chr3,52777558,52792068,+
ENSG00000145020.17,AMT,chr3,49416770,49422685,-
ENSG00000178826.13,TMEM139,chr7,143279936,143288240,+
ENSG00000117560.10,FASLG,chr1,172658989,172666891,+
ENSG00000120437.11,ACAT2,chr6,159761444,159788182,+
ENSG00000157916.22,RER1,chr1,2390669,2405444,+
ENSG00000163424.10,TEX55,chr3,119146150,119160042,+
ENSG00000119737.7,GPR75,chr2,53852751,53860160,-
ENSG00000186453.15,FAM228A,chr2,24175050,24200849,+
ENSG00000164604.16,GPR85,chr7,113078330,113087778,-
ENSG00000188060.9,RAB42,chr1,28592199,28596280,+
ENSG00000121851.15,POLR3GL,chr1,145957025,145978849,+
ENSG00000168333.16,PPDPFL,chr8,49054310,49076093,+
ENSG00000002745.14,WNT16,chr7,121325366,121341252,+
ENSG00000165272.18,AQP3,chr9,33441155,33447596,-
ENSG00000173567.17,ADGRF3,chr2,26308172,26346817,-
ENSG00000268223.8,ARL14EPL,chr5,116032245,116060118,+
ENSG00000171357.7,LURAP1,chr1,46203190,46223718,+
ENSG00000164332.10,UBLCP1,chr5,159263071,159287721,+
ENSG00000174574.18,AKIRIN1,chr1,38991253,39007692,+
ENSG00000144840.12,RABL3,chr3,120684937,120742993,-
ENSG00000185372.4,OR2V1,chr5,181123121,181131169,-
ENSG00000114745.17,GORASP1,chr3,39095221,39108369,-
ENSG00000160714.13,UBE2Q1,chr1,154548549,154559028,-
ENSG00000186881.3,OR13F1,chr9,104504262,104505222,+
ENSG00000111897.9,SERINC1,chr6,122443347,122471854,-
ENSG00000204022.10,LIPJ,chr10,88586752,88607880,+
ENSG00000123739.13,PLA2G12A,chr4,109709764,109730070,-
ENSG00000135929.11,CYP27A1,chr2,218781687,218825335,+
ENSG00000164053.24,ATRIP,chr3,48446709,48467645,+
ENSG00000186090.11,HTR3D,chr3,184031543,184039369,+
ENSG00000117394.26,SLC2A1,chr1,42925352,42958904,-
