gene_id,Gene,chr,tss
ENSG00000239857.9,GET4,chr7,876485
ENSG00000169814.20,BTD,chr3,15601340
ENSG00000286239.1,ENSG00000286239,chr2,223945298
ENSG00000146828.20,SLC12A9,chr7,100826819
ENSG00000024048.13,UBR2,chr6,42563968
ENSG00000006634.10,DBF4,chr7,87876215
ENSG00000132467.4,UTP3,chr4,70688531
ENSG00000214736.10,TOMM6,chr6,41787619
ENSG00000105819.17,PMPCB,chr7,103295716
ENSG00000114956.22,DGUOK,chr2,73926793
ENSG00000131375.12,CAPN7,chr3,15206111
ENSG00000152465.20,NMT2,chr10,15168723
ENSG00000178397.14,FAM220A,chr7,6348980
ENSG00000068878.17,PSME4,chr2,53971039
ENSG00000163162.11,RNF149,chr2,101308769
ENSG00000168944.18,CEP120,chr5,123423591
ENSG00000115758.16,ODC1,chr2,10450115
ENSG00000176410.8,DNAJC30,chr7,73683452
ENSG00000187257.18,RSBN1L,chr7,77696439
ENSG00000123609.13,NMI,chr2,151289920
ENSG00000138069.20,RAB1A,chr2,65130985
ENSG00000035141.12,FAM136A,chr2,70302085
ENSG00000158985.16,CDC42SE2,chr5,131245492
ENSG00000163040.17,CCDC74A,chr2,131527674
ENSG00000116005.14,PCYOX1,chr2,70257385
ENSG00000180667.11,YOD1,chr1,207052979
ENSG00000168913.9,ENHO,chr9,34523173
ENSG00000115446.14,UNC50,chr2,98608173
ENSG00000113595.16,TRIM23,chr5,65625974
ENSG00000267645.5,POLR2J3-UPK3BL2,chr7,102671640
ENSG00000185250.18,PPIL6,chr6,109441170
ENSG00000138071.17,ACTR2,chr2,65227713
ENSG00000079950.16,STX7,chr6,132513998
ENSG00000135587.11,SMPD2,chr6,109440677
ENSG00000008300.17,CELSR3,chr3,48662885
ENSG00000183347.17,GBP6,chr1,89363894
ENSG00000137274.16,BPHL,chr6,3118373
ENSG00000086189.13,DIMT1,chr5,62403942
ENSG00000115392.15,FANCL,chr2,58241409
ENSG00000186472.22,PCLO,chr7,83162929
ENSG00000109572.18,CLCN3,chr4,169612437
ENSG00000084733.13,RAB10,chr2,26033480
ENSG00000137218.12,FRS3,chr6,41787569
ENSG00000169967.19,MAP3K2,chr2,127388464
ENSG00000196420.10,S100A5,chr1,153543073
ENSG00000135926.17,TMBIM1,chr2,218292588
ENSG00000276966.3,H4C5,chr6,26204609
ENSG00000134186.14,PRPF38B,chr1,108692291
ENSG00000079739.19,PGM1,chr1,63593150
ENSG00000113552.18,GNPDA1,chr5,142013060
ENSG00000078967.15,UBE2D4,chr7,43925798
ENSG00000146540.17,CHLSN,chr7,1138312
ENSG00000239620.4,PRR20G,chr3,127288046
ENSG00000162695.15,SLC30A7,chr1,100896060
ENSG00000085449.17,WDFY1,chr2,223945356
ENSG00000162694.16,EXTL2,chr1,100895999
ENSG00000178662.17,CSRNP3,chr2,165469646
ENSG00000127824.17,TUBA4A,chr2,219277901
ENSG00000211456.16,SACM1L,chr3,45689055
ENSG00000289694.1,ENSG00000289694,chr1,22025141
ENSG00000240344.12,PPIL3,chr2,200889357
ENSG00000070669.19,ASNS,chr7,97893142
ENSG00000197756.12,RPL37A,chr2,216498796
ENSG00000250151.9,ARPC4-TTLL3,chr3,9793081
ENSG00000137185.15,ZSCAN9,chr6,28224885
ENSG00000164211.15,STARD4,chr5,111513043
ENSG00000188976.13,NOC2L,chr1,960713
ENSG00000185129.8,PURA,chr5,140107776
ENSG00000148719.18,DNAJB12,chr10,72355166
ENSG00000124380.13,SNRNP27,chr2,69893943
ENSG00000145087.16,STXBP5L,chr3,120908071
ENSG00000169756.19,LIMS1,chr2,108533670
ENSG00000178252.21,WDR6,chr3,49007061
ENSG00000164167.15,LSM6,chr4,146175684
ENSG00000136682.18,ZNG1B,chr2,113437690
ENSG00000075539.17,FRYL,chr4,48780321
ENSG00000123473.19,STIL,chr1,47314891
ENSG00000114978.20,MOB1A,chr2,74178931
ENSG00000170476.17,MZB1,chr5,139390080
ENSG00000217128.15,FNIP1,chr5,131797040
ENSG00000115539.17,PDCL3,chr2,100562801
ENSG00000158402.23,CDC25C,chr5,138338354
ENSG00000145907.18,G3BP1,chr5,151770950
ENSG00000145912.12,NHP2,chr5,178153967
ENSG00000171148.16,TADA3,chr3,9793010
ENSG00000198677.15,SKIC3,chr5,95555049
ENSG00000106460.22,TMEM106B,chr7,12210930
ENSG00000235007.3,ENSG00000235007,chr9,129139412
ENSG00000136754.20,ABI1,chr10,26861093
ENSG00000116688.20,MFN2,chr1,11980180
ENSG00000065600.15,PACC1,chr1,212414922
ENSG00000008277.17,ADAM22,chr7,87934135
ENSG00000137154.15,RPS6,chr9,19380298
ENSG00000283765.1,ENSG00000283765,chr3,183884888
ENSG00000131584.21,ACAP3,chr1,1309608
ENSG00000163806.17,SPDYA,chr2,28782516
ENSG00000155329.14,ZCCHC10,chr5,133026603
ENSG00000132466.22,ANKRD17,chr4,73259168
ENSG00000146530.17,VWDE,chr7,12404032
ENSG00000188177.17,ZC3H6,chr2,112275564
ENSG00000120705.15,ETF1,chr5,138543238
ENSG00000164291.19,ARSK,chr5,95555080
ENSG00000168785.10,TSPAN5,chr4,98658712
ENSG00000284643.1,SCYGR2,chr2,227598892
ENSG00000078668.16,VDAC3,chr8,42391623
ENSG00000164400.7,CSF2,chr5,132073783
ENSG00000185728.19,YTHDF3,chr8,63168259
ENSG00000168906.15,MAT2A,chr2,85539162
ENSG00000005238.22,ATOSB,chr9,35116356
ENSG00000143545.12,RAB13,chr1,153986381
ENSG00000142330.22,CAPN10,chr2,240586365
ENSG00000155034.23,FBXL18,chr7,5513813
ENSG00000115306.19,SPTBN1,chr2,54456265
ENSG00000115694.17,STK25,chr2,241509729
ENSG00000117616.20,RSRP1,chr1,25338243
ENSG00000167136.9,ENDOG,chr9,128818450
ENSG00000125630.17,POLR1B,chr2,112541914
ENSG00000116001.19,TIA1,chr2,70248760
ENSG00000162607.15,USP1,chr1,62436040
ENSG00000273217.1,ENSG00000273217,chr5,131796982
ENSG00000135624.19,CCT7,chr2,73233419
ENSG00000138433.18,CIRSR,chr2,174395711
ENSG00000163125.18,RPRD2,chr1,150363090
ENSG00000117448.16,AKR1A1,chr1,45550474
ENSG00000151422.16,FER,chr5,108747840
ENSG00000162999.14,DUSP19,chr2,183078558
ENSG00000106012.21,IQCE,chr7,2558902
ENSG00000085760.17,MTIF2,chr2,55270262
ENSG00000072201.16,LNX1,chr4,53701404
ENSG00000105849.8,POLR1F,chr7,19709065
ENSG00000143994.16,ABHD1,chr2,27123788
ENSG00000285641.1,ENSG00000285641,chr1,153986245
ENSG00000181873.15,IBA57,chr1,228165776
ENSG00000003402.23,CFLAR,chr2,201116004
ENSG00000145833.18,DDX46,chr5,134758770
ENSG00000164022.20,AIMP1,chr4,106315543
ENSG00000064933.21,PMS1,chr2,189784061
ENSG00000196151.13,WDSUB1,chr2,159287346
ENSG00000172771.14,EFCAB12,chr3,129428644
ENSG00000151353.18,TMEM18,chr2,677469
ENSG00000181751.12,MACIR,chr5,103258387
ENSG00000112365.8,ZBTB24,chr6,109483272
ENSG00000189043.12,COXFA4,chr7,10940530
ENSG00000120963.14,ZNF706,chr8,101207084
ENSG00000131373.17,HACL1,chr3,15601882
ENSG00000170448.14,NFXL1,chr4,47914666
ENSG00000154252.13,GAL3ST2,chr2,241776816
ENSG00000185345.26,PRKN,chr6,162727774
ENSG00000113645.17,WWC1,chr5,168291562
ENSG00000106077.21,ABHD11,chr7,73738863
ENSG00000198399.18,ITSN2,chr2,24360806
ENSG00000113368.14,LMNB1,chr5,126776622
ENSG00000155850.11,SLC26A2,chr5,149960747
ENSG00000124568.14,SLC17A1,chr6,25832066
ENSG00000134686.23,PHC2,chr1,33431094
ENSG00000143162.11,CREG1,chr1,167553821
ENSG00000132153.17,DHX30,chr3,47802640
ENSG00000144354.17,CDCA7,chr2,173354817
ENSG00000071462.15,BUD23,chr7,73683160
ENSG00000004766.19,VPS50,chr7,93232339
ENSG00000153214.13,TMEM87B,chr2,112055201
ENSG00000115128.9,SF3B6,chr2,24076475
ENSG00000187608.11,ISG15,chr1,1001137
ENSG00000164818.18,DNAAF5,chr7,726686
ENSG00000136819.17,C9orf78,chr9,129835862
ENSG00000185963.15,BICD2,chr9,92764865
ENSG00000138400.14,MDH1B,chr2,206765336
ENSG00000085999.15,RAD54L,chr1,46246460
ENSG00000288637.1,ENSG00000288637,chr4,153152434
ENSG00000144589.24,STK11IP,chr2,219595804
ENSG00000228049.9,POLR2J2,chr7,102671751
ENSG00000147873.6,IFNA5,chr9,21305312
ENSG00000143479.19,DYRK3,chr1,206635517
ENSG00000075426.14,FOSL2,chr2,28392447
ENSG00000107796.16,ACTA2,chr10,88991338
ENSG00000143569.22,UBAP2L,chr1,154220171
ENSG00000065883.20,CDK13,chr7,39950012
ENSG00000075303.15,SLC25A40,chr7,87876403
ENSG00000019991.19,HGF,chr7,81770437
ENSG00000118960.15,HS1BP3,chr2,20651157
ENSG00000080608.12,PUM3,chr9,2844129
ENSG00000177994.17,CIMIP6,chr2,54330033
ENSG00000169223.18,LMAN2,chr5,177351839
ENSG00000090054.18,SPTLC1,chr9,92115490
ENSG00000256977.14,LIMS3,chr2,109898427
ENSG00000107959.19,PITRM1,chr10,3172840
ENSG00000145284.13,SCD5,chr4,82799108
ENSG00000143942.7,CHAC2,chr2,53767790
ENSG00000144231.13,POLR2D,chr2,127858162
ENSG00000131495.10,NDUFA2,chr5,140647822
ENSG00000133835.20,HSD17B4,chr5,119452464
ENSG00000105991.11,HOXA1,chr7,27096038
ENSG00000065978.21,YBX1,chr1,42682143
ENSG00000083720.15,OXCT1,chr5,41870589
ENSG00000144061.16,NPHP1,chr2,110205070
ENSG00000144306.17,SCRN3,chr2,174395723
ENSG00000239779.9,WBP1,chr2,74458262
ENSG00000115484.17,CCT4,chr2,61888695
ENSG00000169228.16,RAB24,chr5,177303765
ENSG00000221821.4,PEX39,chr6,42890820
ENSG00000114268.14,PFKFB4,chr3,48562014
ENSG00000182552.16,RWDD4,chr4,183659202
ENSG00000124374.11,PAIP2B,chr2,71227111
ENSG00000198520.14,ARMH1,chr1,44674691
ENSG00000169230.12,PRELID1,chr5,177303786
ENSG00000113734.20,BNIP1,chr5,173144441
ENSG00000213420.10,GPC2,chr7,100177388
ENSG00000168769.16,TET2,chr4,105145874
ENSG00000196411.12,EPHB4,chr7,100827583
ENSG00000274570.6,SPDYE10,chr7,73155430
ENSG00000119801.16,YPEL5,chr2,30146554
ENSG00000078098.17,FAP,chr2,162245150
ENSG00000119185.15,ITGB1BP1,chr2,9423890
ENSG00000172586.9,CHCHD1,chr10,73782038
ENSG00000143891.19,GALM,chr2,38665905
ENSG00000284337.1,ENSG00000284337,chr2,109898431
ENSG00000135837.20,CEP350,chr1,179954673
ENSG00000173163.13,COMMD1,chr2,61888723
ENSG00000113758.16,DBN1,chr5,177474400
ENSG00000196290.19,NIF3L1,chr2,200888991
ENSG00000118246.16,FASTKD2,chr2,206765356
ENSG00000198522.16,GPN1,chr2,27628246
ENSG00000120656.16,TAF12,chr1,28648363
ENSG00000243710.10,CFAP57,chr1,43172325
ENSG00000123600.23,METTL8,chr2,171434801
ENSG00000115750.19,TAF1B,chr2,9843339
ENSG00000048707.16,VPS13D,chr1,12230006
ENSG00000221869.6,CEBPD,chr8,47738163
ENSG00000018699.15,TTC27,chr2,32628018
ENSG00000115084.17,SLC35F5,chr2,113756699
ENSG00000138028.18,CGREF1,chr2,27119138
ENSG00000283782.2,ENSG00000283782,chr5,132410831
ENSG00000087087.22,SRRT,chr7,100875064
ENSG00000156535.16,CD109,chr6,73695778
ENSG00000180902.20,D2HGDH,chr2,241734588
ENSG00000198478.11,SH3BGRL2,chr6,79537184
ENSG00000285629.1,ENSG00000285629,chr1,6197756
ENSG00000151612.20,ZNF827,chr4,145939035
ENSG00000078674.22,PCM1,chr8,17922745
ENSG00000175193.16,PARL,chr3,183884932
ENSG00000198483.15,ANKRD35,chr1,145886087
ENSG00000173207.15,CKS1B,chr1,154974640
ENSG00000155428.13,TRIM74,chr7,72969465
ENSG00000115504.17,EHBP1,chr2,62673850
ENSG00000131507.13,NDFIP1,chr5,142108514
ENSG00000157856.14,DRC1,chr2,26401907
ENSG00000124593.16,ENSG00000124593,chr6,41780348
ENSG00000120334.18,CENPL,chr1,173824924
ENSG00000198830.15,HMGN2,chr1,26471494
ENSG00000219626.11,FAM228B,chr2,24076525
ENSG00000091527.19,CDV3,chr3,133573542
ENSG00000118260.17,CREB1,chr2,207529696
ENSG00000013441.19,CLK1,chr2,200864727
ENSG00000113272.16,THG1L,chr5,157731401
ENSG00000168246.8,UBTD2,chr5,172284101
ENSG00000164129.14,NPY5R,chr4,163343259
ENSG00000187961.17,KLHL17,chr1,960554
ENSG00000115998.10,C2orf42,chr2,70248614
ENSG00000161016.20,RPL8,chr8,144793501
ENSG00000223601.5,EBLN1,chr10,22218017
ENSG00000196659.10,IFT70B,chr2,177552795
ENSG00000113558.21,SKP1,chr5,134177910
ENSG00000182923.22,CEP63,chr3,134485698
ENSG00000182004.15,SNRPE,chr1,203861495
ENSG00000138382.17,METTL5,chr2,169824930
ENSG00000112118.22,MCM3,chr6,52284880
ENSG00000143493.15,INTS7,chr1,212035571
ENSG00000115827.16,DCAF17,chr2,171434216
ENSG00000153234.18,NR4A2,chr2,156342347
ENSG00000179832.20,MROH1,chr8,144147974
ENSG00000278224.9,PRICKLE4,chr6,41780738
ENSG00000072682.22,P4HA2,chr5,132295314
ENSG00000233757.8,ZNF892,chr2,95207509
ENSG00000113522.16,RAD50,chr5,132556018
ENSG00000134717.20,BTF3L4,chr1,52056198
ENSG00000235387.7,SPAAR,chr9,35909487
ENSG00000115762.19,PLEKHB2,chr2,131104846
ENSG00000146278.12,PNRC1,chr6,89080746
ENSG00000183155.7,RABIF,chr1,202889226
ENSG00000159921.22,GNE,chr9,36277041
ENSG00000113924.14,HGD,chr3,120682397
ENSG00000115204.17,MPV17,chr2,27325679
ENSG00000143476.20,DTL,chr1,212035552
ENSG00000291237.3,SOD2,chr6,159762528
ENSG00000179021.12,C3orf38,chr3,88149646
ENSG00000135315.14,CEP162,chr6,84227684
ENSG00000151689.15,INPP1,chr2,190334672
ENSG00000163191.8,S100A11,chr1,152047906
ENSG00000163913.16,IFT122,chr3,129429606
ENSG00000230124.10,ACBD6,chr1,180502953
ENSG00000158195.13,WASF2,chr1,27490307
ENSG00000127980.18,PEX1,chr7,92528662
ENSG00000138459.11,SLC35A5,chr3,112561268
ENSG00000132182.15,NUP210,chr3,13420394
ENSG00000168538.18,TRAPPC11,chr4,183659266
ENSG00000115919.17,KYNU,chr2,142811825
ENSG00000186352.10,ANKRD37,chr4,185395963
ENSG00000163848.23,ZNF148,chr3,125375841
ENSG00000134851.15,TMEM165,chr4,55395623
ENSG00000152782.21,PANK1,chr10,89645262
ENSG00000197157.13,SND1,chr7,127652122
ENSG00000273045.9,C2orf15,chr2,99141234
ENSG00000159214.15,CCDC24,chr1,43991351
ENSG00000188295.16,ZNF669,chr1,247104385
ENSG00000145675.18,PIK3R1,chr5,68215739
ENSG00000111981.7,ULBP1,chr6,149963934
ENSG00000168288.15,MMADHC,chr2,149587811
ENSG00000078795.18,PKD2L2,chr5,137887967
ENSG00000168393.15,DTYMK,chr2,241686980
ENSG00000047188.18,YTHDC2,chr5,113513676
ENSG00000163933.13,RFT1,chr3,53130660
ENSG00000151468.13,CCDC3,chr10,13099651
ENSG00000117862.16,TXNDC12,chr1,52056187
ENSG00000115738.12,ID2,chr2,8678844
ENSG00000143570.21,SLC39A1,chr1,153968666
ENSG00000167700.11,SLC33A2,chr8,144508262
ENSG00000163482.14,STK36,chr2,218672026
ENSG00000173230.19,GOLGB1,chr3,121749965
ENSG00000016864.21,GLT8D1,chr3,52706367
ENSG00000066923.21,STAG3,chr7,100177562
ENSG00000170234.15,PWWP2A,chr5,160119477
ENSG00000122756.17,CNTFR,chr9,34593477
ENSG00000068912.17,ERLEC1,chr2,53787008
ENSG00000072135.15,PTPN18,chr2,130356025
ENSG00000115211.19,EIF2B4,chr2,27370465
ENSG00000126106.15,TMEM53,chr1,44674618
ENSG00000254959.6,INMT-MINDY4,chr7,30752136
ENSG00000082898.21,XPO1,chr2,61538752
ENSG00000113163.20,CERT1,chr5,75512137
ENSG00000136213.12,CHST12,chr7,2403441
ENSG00000137054.18,POLR1E,chr9,37481694
ENSG00000118785.17,SPP1,chr4,87975666
ENSG00000076003.7,MCM6,chr2,135876483
ENSG00000152518.10,ZFP36L2,chr2,43226611
ENSG00000197579.10,TOPORS,chr9,32552610
ENSG00000250565.9,ATP6V1E2,chr2,46543286
ENSG00000158417.14,EIF5B,chr2,99337360
ENSG00000156427.10,FGF18,chr5,171419636
ENSG00000164252.15,AGGF1,chr5,77029250
ENSG00000136891.16,TEX10,chr9,100352956
ENSG00000127837.12,AAMP,chr2,218270888
ENSG00000106608.19,URGCP,chr7,43926410
ENSG00000114491.16,UMPS,chr3,124730432
ENSG00000113575.15,PPP2CA,chr5,134226218
ENSG00000154814.16,OXNAD1,chr3,16265159
ENSG00000127995.19,CASD1,chr7,94509218
ENSG00000264522.8,OTUD7B,chr1,150010757
ENSG00000244474.7,UGT1A4,chr2,233718726
ENSG00000169607.14,CKAP2L,chr2,112764663
ENSG00000163001.14,CFAP36,chr2,55519558
ENSG00000164758.9,MED30,chr8,117520698
ENSG00000164715.8,LMTK2,chr7,98106857
ENSG00000171103.13,TRMT61B,chr2,28870391
ENSG00000163840.11,DTX3L,chr3,122564227
ENSG00000120915.17,EPHX2,chr8,27490774
ENSG00000146063.22,TRIM41,chr5,181222498
ENSG00000198755.13,RPL10A,chr6,35468365
ENSG00000272772.2,ENSG00000272772,chr5,134225860
ENSG00000198722.17,UNC13B,chr9,35161828
ENSG00000118420.19,UBE3D,chr6,83065859
ENSG00000162980.19,ARL5A,chr2,151828530
ENSG00000176542.11,USF3,chr3,113696666
ENSG00000148343.21,MIGA2,chr9,129036613
ENSG00000168090.12,COPS6,chr7,100088947
ENSG00000162944.13,RFTN2,chr2,197676167
ENSG00000198642.9,KLHL9,chr9,21335403
ENSG00000025796.16,SEC63,chr6,107958310
ENSG00000112624.16,BICRAL,chr6,42781930
ENSG00000058729.13,RIOK2,chr5,97183296
ENSG00000081791.11,DELE1,chr5,141923799
ENSG00000143458.14,GABPB2,chr1,151070513
ENSG00000120256.13,LRP11,chr6,149864423
ENSG00000163875.18,MEAF6,chr1,37515099
ENSG00000138363.17,ATIC,chr2,215311955
ENSG00000158560.16,DYNC1I1,chr7,95772458
ENSG00000145390.14,USP53,chr4,119212127
ENSG00000181965.6,NEUROG1,chr5,135535963
ENSG00000185972.7,CCIN,chr9,36165750
ENSG00000104635.17,SLC39A14,chr8,22366726
ENSG00000170144.25,HNRNPA3,chr2,177212586
ENSG00000115464.16,USP34,chr2,61471104
ENSG00000143924.21,EML4,chr2,42169311
ENSG00000120253.16,NUP43,chr6,149750285
ENSG00000086065.16,CHMP5,chr9,33264016
ENSG00000107018.8,RLN1,chr9,5339875
ENSG00000154813.12,DPH3,chr3,16264997
ENSG00000288684.1,ENSG00000288684,chr9,32552602
ENSG00000175793.12,SFN,chr1,26863148
ENSG00000128050.11,PAICS,chr4,56435057
ENSG00000160446.21,ZDHHC12,chr9,128724145
ENSG00000168421.15,RHOH,chr4,40191010
ENSG00000143434.19,SEMA6C,chr1,151147812
ENSG00000115234.13,SNX17,chr2,27370495
ENSG00000159346.15,ADIPOR1,chr1,202958778
ENSG00000164967.12,RPP25L,chr9,34612604
ENSG00000146776.16,ATXN7L1,chr7,105877399
ENSG00000106153.16,CHCHD2,chr7,56106530
ENSG00000163481.10,RNF25,chr2,218672008
ENSG00000198954.11,KIFBP,chr10,68988731
ENSG00000242802.11,AP5Z1,chr7,4775609
ENSG00000196787.5,H2AC11,chr6,27133042
ENSG00000116353.18,MECR,chr1,29230957
ENSG00000156502.16,SUPV3L1,chr10,69180233
ENSG00000115568.18,ZNF142,chr2,218659654
ENSG00000182389.21,CACNB4,chr2,152099181
ENSG00000136280.19,CCM2,chr7,44999474
ENSG00000115902.13,SLC1A4,chr2,64988476
ENSG00000010165.22,METTL13,chr1,171781419
ENSG00000124596.19,OARD1,chr6,41097786
ENSG00000115163.17,CENPA,chr2,26764288
ENSG00000188846.15,RPL14,chr3,40457291
ENSG00000171848.18,RRM2,chr2,10120697
ENSG00000005249.16,PRKAR2B,chr7,107044626
ENSG00000106404.15,CLDN15,chr7,101238819
ENSG00000074276.13,CDHR2,chr5,176542510
ENSG00000067560.16,RHOA,chr3,49412997
ENSG00000168883.22,USP39,chr2,85602855
ENSG00000170445.18,HARS1,chr5,140691536
ENSG00000164169.15,PRMT9,chr4,147684226
ENSG00000174720.20,LARP7,chr4,112636989
ENSG00000086200.19,IPO11,chr5,62403517
ENSG00000196811.13,CHRNG,chr2,232539691
ENSG00000132305.24,IMMT,chr2,86195630
ENSG00000175309.18,PHYKPL,chr5,178233207
ENSG00000228672.4,PROB1,chr5,139395103
ENSG00000075142.16,SRI,chr7,88226996
ENSG00000162994.18,CLHC1,chr2,55232562
ENSG00000001631.19,KRIT1,chr7,92246165
ENSG00000120709.13,FAM53C,chr5,138331934
ENSG00000106483.14,SFRP4,chr7,38025694
ENSG00000167103.13,PIP5KL1,chr9,127930822
ENSG00000204262.16,COL5A2,chr2,189225311
ENSG00000115590.16,IL1R2,chr2,101991797
ENSG00000122483.20,CCDC18,chr1,93179757
ENSG00000113369.10,ARRDC3,chr5,91383347
ENSG00000278637.3,H4C1,chr6,26021648
ENSG00000116717.14,GADD45A,chr1,67685047
ENSG00000082269.19,FAM135A,chr6,70412940
ENSG00000162642.16,C1orf52,chr1,85259685
ENSG00000120756.15,PLS1,chr3,142595643
ENSG00000127399.16,LRRC61,chr7,150323262
ENSG00000114999.10,TTL,chr2,112482111
ENSG00000160691.21,SHC1,chr1,154974451
ENSG00000150756.16,ATPSCKMT,chr5,10249896
ENSG00000163492.18,CCDC141,chr2,179051696
ENSG00000112855.19,HARS2,chr5,140691421
ENSG00000115355.20,CCDC88A,chr2,55420041
ENSG00000197037.13,ZSCAN25,chr7,99616622
ENSG00000115137.13,DNAJC27,chr2,24972093
ENSG00000082516.10,GEMIN5,chr5,154938241
ENSG00000188404.12,SELL,chr1,169712201
ENSG00000161048.14,NAPEPLD,chr7,103151171
ENSG00000064999.18,ANKS1A,chr6,34889242
ENSG00000134352.23,IL6ST,chr5,55995021
ENSG00000168890.16,TMEM150A,chr2,85603200
ENSG00000213699.11,SLC35F6,chr2,26764239
ENSG00000004864.16,SLC25A13,chr7,96322180
ENSG00000154518.12,ATP5MC3,chr2,175181763
ENSG00000164244.23,PRRC1,chr5,127517616
ENSG00000228474.8,OST4,chr2,27073829
ENSG00000183423.14,LRIT3,chr4,109846012
ENSG00000143970.19,ASXL2,chr2,25878599
ENSG00000164828.20,SUN1,chr7,816590
ENSG00000150753.14,CCT5,chr5,10249928
ENSG00000095321.20,CRAT,chr9,129111312
ENSG00000137106.20,GRHPR,chr9,37422659
ENSG00000119041.13,GTF3C3,chr2,196799742
ENSG00000106638.20,TBL2,chr7,73578790
ENSG00000164654.18,MIOS,chr7,7566822
ENSG00000088727.16,KIF9,chr3,47283450
ENSG00000138768.17,USO1,chr4,75724521
ENSG00000168395.18,ING5,chr2,241687084
ENSG00000145703.18,IQGAP2,chr5,76402932
ENSG00000113312.14,TTC1,chr5,160009099
ENSG00000128683.16,GAD1,chr2,170813212
ENSG00000082126.20,MPP4,chr2,201698712
ENSG00000183665.5,TYW2,chr8,124450819
ENSG00000113739.12,STC2,chr5,173328446
ENSG00000015676.20,NUDCD3,chr7,44490918
ENSG00000166321.16,NUDT13,chr10,73110374
ENSG00000109472.16,CPE,chr4,165361193
ENSG00000150628.8,SPATA4,chr4,176195584
ENSG00000146909.10,NOM1,chr7,156949705
ENSG00000293560.3,MYH16,chr7,99272838
ENSG00000145349.22,CAMK2D,chr4,113762571
ENSG00000135617.6,PRADC1,chr2,73233261
ENSG00000113194.15,FAF2,chr5,176447627
ENSG00000196196.3,HRCT1,chr9,35906201
ENSG00000198860.16,TSEN15,chr1,184051628
ENSG00000117601.17,SERPINC1,chr1,173917542
ENSG00000163406.13,SLC15A2,chr3,121894354
ENSG00000137070.21,IL11RA,chr9,34651581
ENSG00000056736.12,IL17RB,chr3,53845672
ENSG00000116678.21,LEPR,chr1,65420542
ENSG00000142327.15,RNPEPL1,chr2,240565803
ENSG00000213625.10,LEPROT,chr1,65420546
ENSG00000064989.15,CALCRL,chr2,187448505
ENSG00000138399.20,FASTKD1,chr2,169573918
ENSG00000211460.14,TSN,chr2,121737102
ENSG00000127993.17,RBM48,chr7,92528769
ENSG00000168209.8,DDIT4,chr10,72273918
ENSG00000001629.12,ANKIB1,chr7,92245959
ENSG00000138095.22,LRPPRC,chr2,43996225
ENSG00000122707.14,RECK,chr9,36036895
ENSG00000152127.11,MGAT5,chr2,134119891
ENSG00000164535.17,DAGLB,chr7,6484189
ENSG00000285779.1,ENSG00000285779,chr1,153975886
ENSG00000107036.14,RIC1,chr9,5628737
ENSG00000096093.18,EFHC1,chr6,52362122
ENSG00000278828.2,H3C10,chr6,27810050
ENSG00000143612.23,LTAP1,chr1,154220685
ENSG00000144848.13,ATG3,chr3,112562317
ENSG00000251154.3,PTTG1IP2,chr7,90469618
ENSG00000120942.15,UBIAD1,chr1,11273188
ENSG00000174780.19,SRP72,chr4,56467590
ENSG00000152904.13,GGPS1,chr1,235327349
ENSG00000106400.14,ZNHIT1,chr7,101218116
ENSG00000154978.15,VOPP1,chr7,55572987
ENSG00000134193.17,REG4,chr1,119811579
ENSG00000146648.23,EGFR,chr7,55018819
ENSG00000168291.15,PDHB,chr3,58434011
ENSG00000163012.5,ZSWIM2,chr2,186849207
ENSG00000050393.14,MCUR1,chr6,13814695
ENSG00000148339.15,SLC25A25,chr9,128068168
ENSG00000197622.15,CDC42SE1,chr1,151070324
ENSG00000163811.14,WDR43,chr2,28894610
ENSG00000128536.18,CDHR3,chr7,105876795
ENSG00000109654.18,TRIM2,chr4,153152162
ENSG00000115947.16,ORC4,chr2,148021783
ENSG00000132704.18,FCRL2,chr1,157777268
ENSG00000169679.17,BUB1,chr2,110678097
ENSG00000066136.23,NFYC,chr1,40691569
ENSG00000107719.12,PALD1,chr10,70477657
ENSG00000183111.14,ARHGEF37,chr5,149551946
ENSG00000288705.2,UGT1A5,chr2,233712906
ENSG00000183742.15,MACC1,chr7,20217848
ENSG00000039319.19,ZFYVE16,chr5,80407148
ENSG00000168237.20,GLYCTK,chr3,52286944
ENSG00000096968.16,JAK2,chr9,4984389
ENSG00000289027.1,ENSG00000289027,chr7,92245923
ENSG00000157833.14,GAREM2,chr2,26173070
ENSG00000138074.17,SLC5A6,chr2,27212957
ENSG00000180198.19,RCC1,chr1,28505931
ENSG00000165119.25,HNRNPK,chr9,83981585
ENSG00000181322.17,NME9,chr3,138331353
ENSG00000153922.14,CHD1,chr5,98929626
ENSG00000146757.15,ZNF92,chr7,65373798
ENSG00000151726.18,ACSL1,chr4,184826852
ENSG00000162244.14,RPL29,chr3,51996020
ENSG00000119004.19,CYP20A1,chr2,203238951
ENSG00000155438.14,NIFK,chr2,121737119
ENSG00000118965.18,WDR35,chr2,19990161
ENSG00000115145.12,STAM2,chr2,152175780
ENSG00000197217.15,ENTPD4,chr8,23457721
ENSG00000172845.19,SP3,chr2,173965876
ENSG00000106526.14,ACTR3C,chr7,150323925
ENSG00000187514.19,PTMA,chr2,231706894
ENSG00000178074.7,C2orf69,chr2,199911248
ENSG00000107854.8,TNKS2,chr10,91798356
ENSG00000122694.18,GLIPR2,chr9,36136416
