gene_id,Gene,chr,tss
ENSG00000275052.7,PPP4R3B,chr2,55618879
ENSG00000165684.8,SNAPC4,chr9,136400225
ENSG00000151694.17,ADAM17,chr2,9556731
ENSG00000160813.9,PPP1R35,chr7,100436545
ENSG00000060642.14,PIGV,chr1,26787053
ENSG00000138326.23,RPS24,chr10,78033722
ENSG00000152683.16,SLC30A6,chr2,32165840
ENSG00000153767.12,GTF2E1,chr3,120742369
ENSG00000260238.6,PMF1-BGLAP,chr1,156212981
ENSG00000067082.17,KLF6,chr10,3785280
ENSG00000217128.15,FNIP1,chr5,131797040
ENSG00000156976.19,EIF4A2,chr3,186783204
ENSG00000173540.16,GMPPB,chr3,49723987
ENSG00000176986.18,SEC24C,chr10,73744347
ENSG00000156508.22,EEF1A1,chr6,73525586
ENSG00000137309.23,HMGA1,chr6,34235617
ENSG00000143258.18,USP21,chr1,161159449
ENSG00000160783.21,PMF1,chr1,156212988
ENSG00000162407.11,PLPP3,chr1,56645300
ENSG00000130193.10,THEM6,chr8,142727175
ENSG00000106524.11,ANKMY2,chr7,16645840
ENSG00000170632.16,ARMC10,chr7,103074624
ENSG00000143321.19,HDGF,chr1,156766924
ENSG00000293615.1,ENSG00000293615,chr2,70087319
ENSG00000160679.14,CHTOP,chr1,153633981
ENSG00000164404.10,GDF9,chr5,132866883
ENSG00000074800.18,ENO1,chr1,8879307
ENSG00000273217.1,ENSG00000273217,chr5,131796982
ENSG00000005469.14,CROT,chr7,87317126
ENSG00000146063.22,TRIM41,chr5,181222498
ENSG00000181789.16,COPG1,chr3,129249574
ENSG00000175105.10,ZNF654,chr3,88058722
ENSG00000106443.19,PHF14,chr7,10973326
ENSG00000278463.2,H2AC4,chr6,26033617
ENSG00000163902.14,RPN1,chr3,128681074
ENSG00000153107.15,ANAPC1,chr2,111884689
ENSG00000116793.18,PHTF1,chr1,113759907
ENSG00000115145.12,STAM2,chr2,152175780
ENSG00000284981.3,UPK3BL2,chr7,102543758
ENSG00000071462.15,BUD23,chr7,73683160
ENSG00000221821.4,PEX39,chr6,42890820
ENSG00000144589.24,STK11IP,chr2,219595804
ENSG00000106993.14,CDC37L1,chr9,4679555
ENSG00000160055.21,TMEM234,chr1,32222360
ENSG00000159596.9,TMEM69,chr1,45688148
ENSG00000188290.13,HES4,chr1,1000824
ENSG00000047188.18,YTHDC2,chr5,113513676
ENSG00000090686.18,USP48,chr1,21783617
ENSG00000197037.13,ZSCAN25,chr7,99616622
ENSG00000197579.10,TOPORS,chr9,32552610
ENSG00000120725.15,SIL1,chr5,139293556
ENSG00000176125.7,UFSP1,chr7,100889714
ENSG00000152147.13,GEMIN6,chr2,38751533
ENSG00000116717.14,GADD45A,chr1,67685047
ENSG00000004864.16,SLC25A13,chr7,96322180
ENSG00000288684.1,ENSG00000288684,chr9,32552602
ENSG00000138668.22,HNRNPD,chr4,82374542
ENSG00000124006.17,OBSL1,chr2,219572075
ENSG00000115084.17,SLC35F5,chr2,113756699
ENSG00000078487.20,ZCWPW1,chr7,100428991
ENSG00000084652.18,TXLNA,chr1,32178096
ENSG00000165280.20,VCP,chr9,35072724
ENSG00000071205.14,ARHGAP10,chr4,147731921
ENSG00000138068.13,SULT6B1,chr2,37196597
ENSG00000164715.8,LMTK2,chr7,98106857
ENSG00000164898.14,FMC1,chr7,139339456
ENSG00000120314.20,WDR55,chr5,140664475
ENSG00000293564.1,ENSG00000293564,chr1,179882315
ENSG00000243147.10,MRPL33,chr2,27771682
ENSG00000113761.14,ZNF346,chr5,177022058
ENSG00000115282.23,TTC31,chr2,74482616
ENSG00000266472.8,MRPS21,chr1,150293847
ENSG00000169087.13,HSPBAP1,chr3,122795034
ENSG00000126522.19,ASL,chr7,66075799
ENSG00000143748.20,NVL,chr1,224330286
ENSG00000243056.3,EIF4EBP3,chr5,140547615
ENSG00000107537.16,PHYH,chr10,13302411
ENSG00000136731.15,UGGT1,chr2,128091150
ENSG00000138032.23,PPM1B,chr2,44167968
ENSG00000144579.11,CTDSP1,chr2,218397135
ENSG00000168672.6,LRATD2,chr8,126558483
ENSG00000143179.18,UCK2,chr1,165827490
ENSG00000172115.11,CYCS,chr7,25125366
ENSG00000187840.7,EIF4EBP1,chr8,38030493
ENSG00000198363.20,ASPH,chr8,61714821
ENSG00000278637.3,H4C1,chr6,26021648
ENSG00000182578.16,CSF1R,chr5,150113371
ENSG00000196923.16,PDLIM7,chr5,177497663
ENSG00000116489.15,CAPZA1,chr1,112619172
ENSG00000225921.9,NOL7,chr6,13615307
ENSG00000158458.23,NRG2,chr5,140043327
ENSG00000106144.22,CASP2,chr7,143288214
ENSG00000107185.12,RGP1,chr9,35748612
ENSG00000125630.17,POLR1B,chr2,112541914
ENSG00000146676.10,PURB,chr7,44885529
ENSG00000158417.14,EIF5B,chr2,99337360
ENSG00000146828.20,SLC12A9,chr7,100826819
ENSG00000280778.1,ENSG00000280778,chr1,145927257
ENSG00000082153.20,BZW1,chr2,200810593
ENSG00000164284.17,GRPEL2,chr5,149344994
ENSG00000143294.17,PRCC,chr1,156750609
ENSG00000147912.15,FBXO10,chr9,37576391
ENSG00000176410.8,DNAJC30,chr7,73683452
ENSG00000183814.18,LIN9,chr1,226309868
ENSG00000122643.26,NT5C3A,chr7,33062836
ENSG00000109133.16,TMEM33,chr4,41934379
ENSG00000120137.9,PANK3,chr5,168579625
ENSG00000137070.21,IL11RA,chr9,34651581
ENSG00000112110.12,MRPL18,chr6,159789811
ENSG00000135968.24,GCC2,chr2,108449106
ENSG00000131508.19,UBE2D2,chr5,139526430
ENSG00000138363.17,ATIC,chr2,215311955
ENSG00000152292.19,SH2D6,chr2,85418713
ENSG00000162576.19,MXRA8,chr1,1361799
ENSG00000288914.1,ENSG00000288914,chr7,105040857
ENSG00000179152.22,TCAIM,chr3,44338096
ENSG00000310603.1,ENSG00000310603,chr2,27771738
ENSG00000114923.19,SLC4A3,chr2,219627010
ENSG00000065485.22,PDIA5,chr3,123067016
ENSG00000105982.19,RNF32,chr7,156640280
ENSG00000116750.16,UCHL5,chr1,193060079
ENSG00000121892.17,PDS5A,chr4,39977992
ENSG00000178537.12,SLC25A20,chr3,48898992
ENSG00000084676.18,NCOA1,chr2,24490982
ENSG00000289360.1,ENSG00000289360,chr7,105040847
ENSG00000168795.7,ZBTB5,chr9,37468849
ENSG00000031698.15,SARS1,chr1,109213843
ENSG00000146006.9,LRRTM2,chr5,138875382
ENSG00000244617.3,ASPRV1,chr2,69961630
ENSG00000264324.1,ENSG00000264324,chr2,74363376
ENSG00000169139.14,UBE2V2,chr8,48008409
ENSG00000144063.6,MALL,chr2,110116074
ENSG00000180592.17,SKIDA1,chr10,21526367
ENSG00000164296.9,TIGD6,chr5,150001159
ENSG00000132182.15,NUP210,chr3,13420394
ENSG00000198218.14,QRICH1,chr3,49094544
ENSG00000284234.1,TAF11L5,chr5,17525234
ENSG00000196504.23,PRPF40A,chr2,152719049
ENSG00000162366.10,PDZK1IP1,chr1,47191397
ENSG00000115415.23,STAT1,chr2,191020959
ENSG00000143578.18,CREB3L4,chr1,153963718
ENSG00000187608.11,ISG15,chr1,1001137
ENSG00000178096.11,BOLA1,chr1,149886405
ENSG00000029363.19,BCLAF1,chr6,136289851
ENSG00000288654.2,ENSG00000288654,chr3,88059046
ENSG00000096060.17,FKBP5,chr6,35728621
ENSG00000284283.1,TAF11L4,chr5,17521800
ENSG00000137074.22,APTX,chr9,33025175
ENSG00000187514.19,PTMA,chr2,231706894
ENSG00000184357.5,H1-5,chr6,27867587
ENSG00000198874.16,TYW1,chr7,66995172
ENSG00000188994.16,ZNF292,chr6,87151802
ENSG00000066827.18,ZFAT,chr8,134713174
ENSG00000131188.14,PRR7,chr5,177446444
ENSG00000137133.13,HINT2,chr9,35815353
ENSG00000078808.22,SDF4,chr1,1240963
ENSG00000175449.17,RFESD,chr5,95646717
ENSG00000169607.14,CKAP2L,chr2,112764663
ENSG00000033050.11,ABCF2,chr7,151227263
ENSG00000132563.19,REEP2,chr5,138438975
ENSG00000112992.20,NNT,chr5,43602583
ENSG00000138074.17,SLC5A6,chr2,27212957
ENSG00000204928.3,GRXCR2,chr5,145937125
ENSG00000119383.23,PTPA,chr9,129110549
ENSG00000137185.15,ZSCAN9,chr6,28224885
ENSG00000155506.21,LARP1,chr5,154682985
ENSG00000114650.23,SCAP,chr3,47477125
ENSG00000162976.14,SLC66A3,chr2,11155197
ENSG00000135960.12,EDAR,chr2,108989371
ENSG00000091409.19,ITGA6,chr2,172234215
ENSG00000188643.13,S100A16,chr1,153614011
ENSG00000196262.17,PPIA,chr7,44796619
ENSG00000087206.19,UIMC1,chr5,177022645
ENSG00000168887.13,C2orf68,chr2,85612065
ENSG00000114331.18,ACAP2,chr3,195443138
ENSG00000130714.21,POMT1,chr9,131502788
ENSG00000270882.3,H4C14,chr1,149832656
ENSG00000212993.6,POU5F1B,chr8,127322182
ENSG00000165282.18,PIGO,chr9,35096631
ENSG00000113578.20,FGF1,chr5,142698069
ENSG00000106785.17,TRIM14,chr9,98119403
ENSG00000164708.8,PGAM2,chr7,44065735
ENSG00000237693.7,IRGM,chr5,150846520
ENSG00000148303.19,RPL7A,chr9,133347949
ENSG00000155034.23,FBXL18,chr7,5513813
ENSG00000157916.22,RER1,chr1,2390669
ENSG00000148297.18,MED22,chr9,133348139
ENSG00000166924.11,NYAP1,chr7,100483604
ENSG00000213213.15,CCDC183,chr9,136796337
ENSG00000148672.12,GLUD1,chr10,87095404
ENSG00000138772.15,ANXA3,chr4,78551614
ENSG00000106049.11,HIBADH,chr7,27663012
ENSG00000104218.18,CSPP1,chr8,67062380
ENSG00000213413.4,PVRIG,chr7,100218240
ENSG00000150873.14,CIMIP5,chr2,11133008
ENSG00000152689.21,RASGRP3,chr2,33436266
ENSG00000270276.3,H4C15,chr1,149861158
ENSG00000113658.20,SMAD5,chr5,136132827
ENSG00000116586.14,LAMTOR2,chr1,156053915
ENSG00000168944.18,CEP120,chr5,123423591
ENSG00000213689.14,TREX1,chr3,48465810
ENSG00000285542.1,ENSG00000285542,chr2,44168850
ENSG00000146535.17,GNA12,chr7,2870785
ENSG00000160087.23,UBE2J2,chr1,1274476
ENSG00000145919.13,BOD1,chr5,173616693
ENSG00000178896.11,EXOSC4,chr8,144078559
ENSG00000099810.23,MTAP,chr9,21802613
ENSG00000113648.19,MACROH2A1,chr5,135400022
ENSG00000106628.15,POLD2,chr7,44124406
ENSG00000215717.9,TMEM167B,chr1,109090361
ENSG00000134222.18,PSRC1,chr1,109284106
ENSG00000127914.21,AKAP9,chr7,91940836
ENSG00000106003.14,LFNG,chr7,2512528
ENSG00000156471.15,PTDSS1,chr8,96261884
ENSG00000170092.15,SPDYE5,chr7,75492319
ENSG00000164405.13,UQCRQ,chr5,132866622
ENSG00000131503.23,ANKHD1,chr5,140401659
ENSG00000125611.17,CHCHD5,chr2,112584239
ENSG00000047849.24,MAP4,chr3,48089298
ENSG00000222046.5,DCDC2B,chr1,32209078
ENSG00000184203.10,PPP1R2,chr3,195543385
ENSG00000113615.15,SEC24A,chr5,134648586
ENSG00000221886.6,FAM200C,chr5,160400090
ENSG00000186283.16,TOR3A,chr1,179081853
ENSG00000113522.16,RAD50,chr5,132556018
ENSG00000121644.21,DESI2,chr1,244652934
ENSG00000159884.13,CCDC107,chr9,35658276
ENSG00000153214.13,TMEM87B,chr2,112055201
ENSG00000115155.19,OTOF,chr2,26558755
ENSG00000137098.16,SPAG8,chr9,35812271
ENSG00000138081.24,FBXO11,chr2,47906553
ENSG00000163584.20,RPL22L1,chr3,170870474
ENSG00000166507.21,NDST2,chr10,73811962
ENSG00000115486.15,GGCX,chr2,85561837
ENSG00000131507.13,NDFIP1,chr5,142108514
ENSG00000136634.7,IL10,chr1,206774540
ENSG00000086061.18,DNAJA1,chr9,33025202
ENSG00000160803.10,UBQLN4,chr1,156053813
ENSG00000270800.4,RPS10-NUDT3,chr6,34426070
ENSG00000183072.11,NKX2-5,chr5,173235311
ENSG00000127129.12,EDN2,chr1,41500501
ENSG00000147853.19,AK3,chr9,4742042
ENSG00000078403.19,MLLT10,chr10,21524583
ENSG00000077232.21,DNAJC10,chr2,182715606
ENSG00000146066.4,HIGD2A,chr5,176388731
ENSG00000160917.17,CPSF4,chr7,99438907
ENSG00000120438.14,TCP1,chr6,159789706
ENSG00000214654.10,B3GALT9,chr9,120792402
ENSG00000162521.20,RBBP4,chr1,32651042
ENSG00000175054.18,ATR,chr3,142578867
ENSG00000161040.21,FBXL13,chr7,103075399
ENSG00000176261.18,ZBTB8OS,chr1,32651010
ENSG00000124574.18,ABCC10,chr6,43427365
ENSG00000264668.2,ENSG00000264668,chr8,143247109
ENSG00000290230.1,ENSG00000290230,chr8,144078641
ENSG00000214706.14,IFRD2,chr3,50292917
ENSG00000145868.19,FBXO38,chr5,148383825
ENSG00000075073.17,TACR2,chr10,69416922
ENSG00000138029.16,HADHB,chr2,26243169
ENSG00000163864.20,NMNAT3,chr3,139678016
ENSG00000240344.12,PPIL3,chr2,200889357
ENSG00000143183.20,TMCO1,chr1,165827754
ENSG00000156463.20,SH3RF2,chr5,145936424
ENSG00000068001.16,HYAL2,chr3,50324686
ENSG00000015520.17,NPC1L1,chr7,44541329
ENSG00000163125.18,RPRD2,chr1,150363090
ENSG00000160058.21,BSDC1,chr1,32394730
ENSG00000078674.22,PCM1,chr8,17922745
ENSG00000274523.7,RCC1L,chr7,75074227
ENSG00000233822.8,H2BC15,chr6,27838544
ENSG00000113742.15,CPEB4,chr5,173888312
ENSG00000180644.10,PRF1,chr10,70602787
ENSG00000145882.13,PCYOX1L,chr5,149357997
ENSG00000204120.18,GIGYF2,chr2,232697258
ENSG00000162572.22,SCNN1D,chr1,1280435
ENSG00000188760.13,TMEM198,chr2,219543129
ENSG00000160991.19,ORAI2,chr7,102433105
ENSG00000196636.9,SDHAF3,chr7,97117676
ENSG00000106400.14,ZNHIT1,chr7,101218116
ENSG00000160049.14,DFFA,chr1,10472581
ENSG00000169894.20,MUC3A,chr7,100949413
ENSG00000143303.14,METTL25B,chr1,156728441
ENSG00000164713.11,BRI3,chr7,98252378
ENSG00000127824.17,TUBA4A,chr2,219277901
ENSG00000178440.9,TIMM23B-AGAP6,chr10,49942055
ENSG00000053371.15,AKR7A2,chr1,19312148
ENSG00000066651.22,TRMT11,chr6,125986422
ENSG00000112667.15,DNPH1,chr6,43229489
ENSG00000132405.21,TBC1D14,chr4,6909239
ENSG00000067560.16,RHOA,chr3,49412997
ENSG00000271793.2,ENSG00000271793,chr6,85678732
ENSG00000136243.20,NUP42,chr7,23181803
ENSG00000120727.15,PAIP2,chr5,139341586
ENSG00000188191.18,PRKAR1B,chr7,728267
ENSG00000213672.10,NCKIPSD,chr3,48686363
ENSG00000205356.12,TECPR1,chr7,98252239
ENSG00000123975.7,CKS2,chr9,89311154
ENSG00000255835.1,ENSG00000255835,chr1,225924277
ENSG00000005981.15,ASB4,chr7,95478443
ENSG00000169764.18,UGP2,chr2,63840944
ENSG00000133612.22,AGAP3,chr7,151085830
ENSG00000173230.19,GOLGB1,chr3,121749965
ENSG00000115239.26,ASB3,chr2,53860159
ENSG00000119737.7,GPR75,chr2,53860159
ENSG00000134987.15,WDR36,chr5,111092302
ENSG00000117751.20,PPP1R8,chr1,27830762
ENSG00000086232.15,EIF2AK1,chr7,6059239
ENSG00000116001.19,TIA1,chr2,70248760
ENSG00000138495.9,COX17,chr3,119677620
ENSG00000128536.18,CDHR3,chr7,105876795
ENSG00000073734.12,ABCB11,chr2,169031331
ENSG00000113048.21,MRPS27,chr5,72321716
ENSG00000137106.20,GRHPR,chr9,37422659
ENSG00000189308.13,LIN54,chr4,83012990
ENSG00000159445.15,THEM4,chr1,151909878
ENSG00000196743.11,GM2A,chr5,151212149
ENSG00000119487.19,MAPKAP1,chr9,125707265
ENSG00000131368.11,MRPS25,chr3,15065338
ENSG00000079246.18,XRCC5,chr2,216107463
ENSG00000143633.15,FSAF1,chr1,231241186
ENSG00000136261.18,BZW2,chr7,16644652
ENSG00000043143.24,JADE2,chr5,134523978
ENSG00000156469.11,MTERF3,chr8,96261625
ENSG00000143314.14,MRPL24,chr1,156741589
ENSG00000106305.12,AIMP2,chr7,6009225
ENSG00000124614.19,RPS10,chr6,34426236
ENSG00000115761.19,NOL10,chr2,10690414
ENSG00000288701.2,PRRC2B,chr9,131373635
ENSG00000152104.13,PTPN14,chr1,214552448
ENSG00000135870.15,RC3H1,chr1,174022417
ENSG00000161048.14,NAPEPLD,chr7,103151171
ENSG00000158882.17,TOMM40L,chr1,161225938
ENSG00000116906.15,GNPAT,chr1,231241183
ENSG00000095261.16,PSMD5,chr9,120843387
ENSG00000136718.12,IMP4,chr2,130342402
ENSG00000143811.22,PYCR2,chr1,225924339
ENSG00000115661.16,STK16,chr2,219245211
ENSG00000179270.8,PCARE,chr2,29074565
ENSG00000197780.12,TAF13,chr1,109076013
ENSG00000173567.17,ADGRF3,chr2,26346816
ENSG00000122565.21,CBX3,chr7,26200567
ENSG00000293562.1,ENSG00000293562,chr1,174022297
ENSG00000040275.19,SPDL1,chr5,169583631
ENSG00000048544.9,MRPS10,chr6,42217880
ENSG00000157911.13,PEX10,chr1,2413796
ENSG00000106682.17,EIF4H,chr7,74174126
ENSG00000170485.19,NPAS2,chr2,100820090
ENSG00000113716.15,HMGXB3,chr5,150000045
ENSG00000186522.17,SEPTIN10,chr2,109614220
ENSG00000293584.1,ENSG00000293584,chr2,111121152
ENSG00000170445.18,HARS1,chr5,140691536
ENSG00000116771.8,AGMAT,chr1,15585083
ENSG00000292277.1,ENSG00000292277,chr7,100205356
ENSG00000120756.15,PLS1,chr3,142595643
ENSG00000163328.16,GPR155,chr2,174487149
ENSG00000115317.15,HTRA2,chr2,74529273
ENSG00000106608.19,URGCP,chr7,43926410
ENSG00000204152.16,TIMM23B,chr10,49942030
ENSG00000070814.24,TCOF1,chr5,150357628
ENSG00000196428.15,TSC22D2,chr3,150408240
ENSG00000166925.11,TSC22D4,chr7,100479256
ENSG00000135900.6,MRPL44,chr2,223957385
ENSG00000048162.24,NOP16,chr5,176389006
ENSG00000112983.19,BRD8,chr5,138178987
ENSG00000163792.8,TCF23,chr2,27148998
ENSG00000157992.14,KRTCAP3,chr2,27442336
ENSG00000135316.21,SYNCRIP,chr6,85644062
ENSG00000196683.13,TOMM7,chr7,22822890
ENSG00000163348.5,PYGO2,chr1,154963852
ENSG00000171992.15,SYNPO,chr5,150601079
ENSG00000158234.15,FAIM,chr3,138608549
ENSG00000122085.19,MTERF4,chr2,241102331
ENSG00000112855.19,HARS2,chr5,140691421
ENSG00000114388.16,NPRL2,chr3,50350825
ENSG00000157851.19,DPYSL5,chr2,26847746
ENSG00000109534.19,GAR1,chr4,109815475
ENSG00000118518.19,RNF146,chr6,127266581
ENSG00000165233.20,CARD19,chr9,93096152
ENSG00000122958.17,VPS26A,chr10,69123511
ENSG00000091073.22,DTX2,chr7,76461655
ENSG00000244219.9,TMEM225B,chr7,99597867
ENSG00000113739.12,STC2,chr5,173328446
ENSG00000196092.14,PAX5,chr9,37034267
ENSG00000164332.10,UBLCP1,chr5,159263071
ENSG00000145703.18,IQGAP2,chr5,76402932
ENSG00000163918.14,RFC4,chr3,186807057
ENSG00000082898.21,XPO1,chr2,61538752
ENSG00000041880.17,PARP3,chr3,51942251
ENSG00000085832.20,EPS15,chr1,51519386
ENSG00000136280.19,CCM2,chr7,44999474
ENSG00000118960.15,HS1BP3,chr2,20651157
ENSG00000036549.15,ZZZ3,chr1,77683549
ENSG00000159479.19,MED8,chr1,43389822
ENSG00000148396.21,SEC16A,chr9,136483842
ENSG00000115942.11,ORC2,chr2,200963703
ENSG00000178409.16,BEND3,chr6,107116233
ENSG00000162971.13,TYW5,chr2,199955817
ENSG00000158006.16,PAFAH2,chr1,25999205
ENSG00000071994.12,PDCD2,chr6,170584691
ENSG00000122678.19,POLM,chr7,44082984
ENSG00000120729.12,MYOT,chr5,137867776
ENSG00000106605.13,BLVRA,chr7,43758008
ENSG00000063660.11,GPC1,chr2,240435433
ENSG00000143418.22,CERS2,chr1,150977395
ENSG00000145592.16,RPL37,chr5,40835335
ENSG00000137101.15,CD72,chr9,35646809
ENSG00000116096.9,SPR,chr2,72887373
ENSG00000250151.9,ARPC4-TTLL3,chr3,9793081
ENSG00000135924.19,DNAJB2,chr2,219279307
ENSG00000171148.16,TADA3,chr3,9793010
ENSG00000005448.19,WDR54,chr2,74421476
ENSG00000242485.8,MRPL20,chr1,1407305
ENSG00000275221.3,H2AC15,chr6,27838374
ENSG00000189334.11,S100A14,chr1,153616995
ENSG00000116874.14,WARS2,chr1,119140678
ENSG00000142669.17,SH3BGRL3,chr1,26279127
ENSG00000180233.13,ZNRF2,chr7,30284412
ENSG00000185909.17,KLHDC8B,chr3,49171238
ENSG00000146776.16,ATXN7L1,chr7,105877399
ENSG00000198925.14,ATG9A,chr2,219230382
ENSG00000166529.18,ZSCAN21,chr7,100049766
ENSG00000113312.14,TTC1,chr5,160009099
ENSG00000214114.11,MYCBP,chr1,38873387
ENSG00000136715.21,SAP130,chr2,128028123
ENSG00000177556.14,ATOX1,chr5,151772531
ENSG00000198198.18,SZT2,chr1,43389881
ENSG00000117448.16,AKR1A1,chr1,45550474
ENSG00000173200.15,PARP15,chr3,122577596
ENSG00000167700.11,SLC33A2,chr8,144508262
ENSG00000152700.16,SAR1B,chr5,134649270
ENSG00000118640.13,VAMP8,chr2,85561561
ENSG00000143537.16,ADAM15,chr1,155050565
ENSG00000134313.19,KIDINS220,chr2,8837629
ENSG00000073803.16,MAP3K13,chr3,185282940
ENSG00000272916.5,ENSG00000272916,chr10,73811650
ENSG00000131435.15,PDLIM4,chr5,132257639
ENSG00000142676.16,RPL11,chr1,23691684
ENSG00000160867.17,FGFR4,chr5,177086455
ENSG00000164104.14,HMGB2,chr4,173335151
ENSG00000147889.19,CDKN2A,chr9,21995300
ENSG00000197956.12,S100A6,chr1,153536548
ENSG00000174780.19,SRP72,chr4,56467590
ENSG00000144031.14,ANKRD53,chr2,70978379
ENSG00000005073.7,HOXA11,chr7,27185252
ENSG00000114395.13,CYB561D2,chr3,50350833
ENSG00000158793.16,NIT1,chr1,161118081
ENSG00000169905.15,TOR1AIP2,chr1,179883033
ENSG00000186222.5,BLOC1S4,chr4,6716173
ENSG00000164649.22,CDCA7L,chr7,21946218
ENSG00000158987.24,RAPGEF6,chr5,131635271
ENSG00000096746.20,HNRNPH3,chr10,68331173
ENSG00000119392.18,GLE1,chr9,128504654
ENSG00000136861.21,CDK5RAP2,chr9,120580177
ENSG00000151151.8,IPMK,chr10,58267959
ENSG00000112081.20,SRSF3,chr6,36593776
ENSG00000124356.19,STAMBP,chr2,73828915
ENSG00000115850.11,LCT,chr2,135837183
ENSG00000168615.15,ADAM9,chr8,38996753
ENSG00000143891.19,GALM,chr2,38665905
ENSG00000138279.18,ANXA7,chr10,73414730
ENSG00000138443.19,ABI2,chr2,203328212
ENSG00000112984.14,KIF20A,chr5,138178714
ENSG00000044574.11,HSPA5,chr9,125261714
ENSG00000011426.13,ANLN,chr7,36389726
ENSG00000119878.9,CRIPT,chr2,46616415
ENSG00000124659.7,TBCC,chr6,42746102
ENSG00000143256.7,PFDN2,chr1,161118069
ENSG00000148730.9,EIF4EBP2,chr10,70404129
ENSG00000174799.14,CEP135,chr4,55948818
ENSG00000152518.10,ZFP36L2,chr2,43226611
ENSG00000165630.17,PRPF18,chr10,13586921
ENSG00000119333.14,DYNC2I2,chr9,128656846
ENSG00000106436.8,MYL10,chr7,101629295
ENSG00000113758.16,DBN1,chr5,177474400
ENSG00000127080.12,IPPK,chr9,92670277
ENSG00000040487.15,SLC66A1,chr1,19288043
ENSG00000127922.12,SEM1,chr7,96709892
ENSG00000119888.13,EPCAM,chr2,47345157
ENSG00000135547.10,HEY2,chr6,125747663
ENSG00000113360.19,DROSHA,chr5,31533185
ENSG00000171150.11,SOCS5,chr2,46698422
ENSG00000164620.11,RELL2,chr5,141636949
ENSG00000165219.25,GAPVD1,chr9,125261779
ENSG00000135637.17,CCDC142,chr2,74483407
ENSG00000289760.1,ENSG00000289760,chr7,100478169
ENSG00000137073.26,UBAP2,chr9,34049419
ENSG00000143621.19,ILF2,chr1,153671027
ENSG00000157259.9,GATAD1,chr7,92447447
ENSG00000115993.15,TRAK2,chr2,201453448
ENSG00000247596.12,TWF2,chr3,52246787
ENSG00000196670.15,ZFP62,chr5,180861284
ENSG00000119185.15,ITGB1BP1,chr2,9423890
ENSG00000128641.21,MYO1B,chr2,191245063
ENSG00000050393.14,MCUR1,chr6,13814695
ENSG00000128694.14,OSGEPL1,chr2,189763229
ENSG00000104738.21,MCM4,chr8,47960184
ENSG00000162852.16,CNST,chr1,246566299
ENSG00000155561.17,NUP205,chr7,135557699
ENSG00000010072.18,SPRTN,chr1,231337103
ENSG00000106367.17,AP1S1,chr7,101154351
ENSG00000243667.9,DNAAF10,chr2,68157566
ENSG00000253729.11,PRKDC,chr8,47960181
ENSG00000105991.11,HOXA1,chr7,27096038
ENSG00000120265.23,PCMT1,chr6,149749196
ENSG00000163463.15,KRTCAP2,chr1,155173474
ENSG00000153044.12,CENPH,chr5,69189536
ENSG00000142864.17,SERBP1,chr1,67430417
ENSG00000006625.20,GGCT,chr7,30504865
ENSG00000135972.11,MRPS9,chr2,105037967
ENSG00000198400.15,NTRK1,chr1,156815635
ENSG00000115762.19,PLEKHB2,chr2,131104846
ENSG00000152413.17,HOMER1,chr5,79514572
ENSG00000105835.15,NAMPT,chr7,106291224
ENSG00000284308.3,C2orf81,chr2,74421654
ENSG00000205129.11,CFAP96,chr4,185426013
ENSG00000136908.20,DPM2,chr9,127937878
ENSG00000106397.14,PLOD3,chr7,101219967
ENSG00000145348.19,TBCK,chr4,106316682
ENSG00000163528.15,CHCHD4,chr3,14124875
ENSG00000272104.1,ENSG00000272104,chr3,50350891
ENSG00000170876.11,TMEM43,chr3,14124997
ENSG00000143575.18,HAX1,chr1,154272325
ENSG00000115275.16,MOGS,chr2,74465414
ENSG00000106078.21,COBL,chr7,51317186
ENSG00000138085.20,ATRAID,chr2,27212011
ENSG00000181722.20,ZBTB20,chr3,115147355
ENSG00000284753.4,EEF1AKMT4,chr3,184249608
ENSG00000145476.18,CYP4V2,chr4,186191257
ENSG00000178821.15,TMEM52,chr1,1919328
ENSG00000181577.17,LINC03040,chr6,44000579
ENSG00000221829.13,FANCG,chr9,35082443
ENSG00000143363.19,PRUNE1,chr1,151008407
ENSG00000290315.1,ENSG00000290315,chr3,49094070
ENSG00000164241.15,C5orf63,chr5,127073576
ENSG00000163684.13,RPP14,chr3,58306238
ENSG00000255154.10,HTD2,chr3,58306238
ENSG00000135205.17,CCDC146,chr7,77122433
ENSG00000109775.13,UFSP2,chr4,185425986
ENSG00000121716.22,PILRB,chr7,100351626
ENSG00000214160.12,ALG3,chr3,184249570
ENSG00000138382.17,METTL5,chr2,169824930
ENSG00000113595.16,TRIM23,chr5,65625974
ENSG00000154222.17,CC2D1B,chr1,52366317
ENSG00000115233.14,PSMD14,chr2,161308407
ENSG00000158773.16,USF1,chr1,161045981
ENSG00000147874.13,HAUS6,chr9,19103119
ENSG00000131023.15,LATS1,chr6,149718260
ENSG00000273802.4,H2BC8,chr6,26217251
ENSG00000213281.7,NRAS,chr1,114716774
ENSG00000171612.9,SLC25A33,chr1,9539436
ENSG00000124784.11,RIOK1,chr6,7389461
ENSG00000162851.10,TFB2M,chr1,246566289
ENSG00000222009.11,BTBD19,chr1,44808505
ENSG00000285976.5,ENSG00000285976,chr6,63572001
ENSG00000153551.16,CMTM7,chr3,32391662
ENSG00000159239.13,ENSG00000159239,chr2,74421661
