gene_id,Gene,chr,start,end,strand,signal,rank
ENSG00000180398.15,MCFD2,chr2,46895792,46941855,-,0.31177275412820743,332
ENSG00000102804.18,TSC22D1,chr13,44432142,44577433,-,0.3114703207135899,333
ENSG00000126524.14,SBDS,chr7,66987678,66995693,-,0.3113641955171479,334
ENSG00000138085.20,ATRAID,chr2,27212011,27217178,+,0.31054022824182176,335
ENSG00000115942.11,ORC2,chr2,200908683,200963704,-,0.3105127412256552,336
ENSG00000277149.7,TYW1B,chr7,72558743,72828260,-,0.310249450477364,337
ENSG00000170606.18,HSPA4,chr5,133051941,133106449,+,0.3102113053418579,338
ENSG00000135441.10,BLOC1S1,chr12,55715910,55720087,+,0.3102059917669976,339
ENSG00000147162.17,OGT,chrX,71533067,71575892,+,0.30994085255492243,340
ENSG00000119787.16,ATL2,chr2,38293941,38377438,-,0.30978218976012434,341
ENSG00000197694.21,SPTAN1,chr9,128552557,128633663,+,0.3093131077489816,342
ENSG00000235007.3,ENSG00000235007,chr9,129139412,129260575,+,0.3085591777010122,343
ENSG00000159884.13,CCDC107,chr9,35658276,35661524,+,0.3082376011442975,344
ENSG00000162194.14,LBHD1,chr11,62662816,62672284,-,0.3081481497219065,345
ENSG00000214517.12,PPME1,chr11,74171082,74254714,+,0.30794819140364416,346
ENSG00000065548.21,ZC3H15,chr2,186485889,186513373,+,0.30775422032666394,347
ENSG00000135249.10,RINT1,chr7,105532115,105569207,+,0.3076323228838737,348
ENSG00000080824.21,HSP90AA1,chr14,102080737,102139773,-,0.3074258682941436,349
ENSG00000101194.20,SLC17A9,chr20,62952644,62969588,+,0.30736611858126706,350
ENSG00000187257.18,RSBN1L,chr7,77696439,77783022,+,0.3073237120057456,351
ENSG00000219545.14,UMAD1,chr7,7640660,7968020,+,0.3072503708209842,352
ENSG00000106245.13,BUD31,chr7,99408609,99419618,+,0.3070610288645839,353
ENSG00000169242.14,EFNA1,chr1,155127451,155134899,+,0.307005307026091,354
ENSG00000003393.18,ALS2,chr2,201700266,201782112,-,0.30682572961144616,355
ENSG00000110514.22,MADD,chr11,47269160,47330038,+,0.3067906169735943,356
ENSG00000111077.20,TNS2,chr12,53046968,53064621,+,0.3067133977012709,357
ENSG00000119707.16,RBM25,chr14,73058306,73123899,+,0.30650182529445735,358
ENSG00000178921.16,PFAS,chr17,8247617,8271150,+,0.30648464235127904,359
ENSG00000170271.13,FAXDC2,chr5,154818485,154859252,-,0.3063696843141224,360
ENSG00000039650.14,PNKP,chr19,49859881,49878351,-,0.3060578010976315,361
ENSG00000140153.20,WDR20,chr14,102139502,102224847,+,0.3056615210791933,362
ENSG00000011422.14,PLAUR,chr19,43645671,43670547,-,0.30540314906305865,363
ENSG00000102699.8,PARP4,chr13,24420930,24512925,-,0.3052194337230176,364
ENSG00000214013.11,GANC,chr15,42273195,42353666,+,0.3051278708776226,365
ENSG00000150672.20,DLG2,chr11,83455011,85628399,-,0.30475941281893754,366
ENSG00000124253.13,PCK1,chr20,57546219,57570667,+,0.3046851533188019,367
ENSG00000149646.12,CNBD2,chr20,35954563,36030700,+,0.3044682682066923,368
ENSG00000106244.15,PDAP1,chr7,99392047,99408831,-,0.3043883159471443,369
ENSG00000072803.20,FBXW11,chr5,171844093,172006907,-,0.3041223634982016,370
ENSG00000006704.13,GTF2IRD1,chr7,74452462,74602619,+,0.30388478603144176,371
ENSG00000171204.14,TMEM126B,chr11,85628555,85638965,+,0.30353400967724153,372
ENSG00000119203.16,CPSF3,chr2,9423622,9473117,+,0.30347917011531533,373
ENSG00000196597.15,ZNF782,chr9,96781392,96875623,-,0.30327929329988546,374
ENSG00000049860.15,HEXB,chr5,74640022,74722647,+,0.30298898317007117,375
ENSG00000125970.14,RALY,chr20,33993631,34108308,+,0.3028667772250483,376
ENSG00000113712.20,CSNK1A1,chr5,149492981,149551577,-,0.3028337243143469,377
ENSG00000285133.1,ENSG00000285133,chr12,57517711,57520480,-,0.30273686997918414,378
ENSG00000133805.18,AMPD3,chr11,10308161,10507877,+,0.30248242677364034,379
ENSG00000115524.19,SF3B1,chr2,197388514,197435079,-,0.30229447947046717,380
ENSG00000115816.17,CEBPZ,chr2,37201569,37231612,-,0.3022375525139505,381
ENSG00000003509.18,NDUFAF7,chr2,37231627,37271420,+,0.30216249616595453,382
ENSG00000286112.1,KYAT1,chr9,128819662,128881931,-,0.30215199234022294,383
ENSG00000176438.15,SYNE3,chr14,95407265,95516854,-,0.30210379952401856,384
ENSG00000256514.1,ENSG00000256514,chr11,67351571,67373584,-,0.3019904089693446,385
ENSG00000101624.13,CEP76,chr18,12660737,12702777,-,0.3017547867827816,386
ENSG00000204922.7,UQCC3,chr11,62670272,62674001,+,0.3016685848849593,387
ENSG00000196456.15,ZNF775,chr7,150368789,150398634,+,0.30124203899898566,388
ENSG00000235387.7,SPAAR,chr9,35909487,35937153,+,0.3012140174836968,389
ENSG00000022976.18,ZNF839,chr14,102317376,102344638,+,0.3011404012099374,390
ENSG00000164690.8,SHH,chr7,155799979,155812463,-,0.3011128384787589,391
ENSG00000123600.23,METTL8,chr2,171315745,171434802,-,0.3004105102258036,392
ENSG00000114019.17,AMOTL2,chr3,134355346,134375479,-,0.30038666077679954,393
ENSG00000196196.3,HRCT1,chr9,35906201,35907136,+,0.30023007982585115,394
ENSG00000183255.14,PTTG1IP,chr21,44849584,44873903,-,0.3000556974420324,395
ENSG00000128268.13,MGAT3,chr22,39447126,39492194,+,0.2998696811451809,396
ENSG00000184270.6,H2AC21,chr1,149887468,149887965,-,0.29961562998918817,397
ENSG00000135069.16,PSAT1,chr9,78297093,78356024,+,0.29940336766978726,398
ENSG00000158417.14,EIF5B,chr2,99337360,99401326,+,0.2990128754044417,399
ENSG00000170515.16,PA2G4,chr12,56104348,56116329,+,0.29835264483443463,400
ENSG00000170852.14,KBTBD2,chr7,32861368,32894131,-,0.29832497983647044,401
ENSG00000168734.16,PKIG,chr20,44531747,44624819,+,0.2982661995207891,402
ENSG00000004866.24,ST7,chr7,116952979,117230812,+,0.2981632978376001,403
ENSG00000128563.15,PRKRIP1,chr7,102363807,102426679,+,0.29801870409527326,404
ENSG00000233493.6,TMEM238,chr19,55379243,55384305,-,0.2978213160205632,405
ENSG00000154133.17,ROBO4,chr11,124883665,124898500,-,0.2975120098189218,406
ENSG00000170584.14,NUDCD2,chr5,163446525,163460404,-,0.2974315573085332,407
ENSG00000072210.21,ALDH3A2,chr17,19647290,19685881,+,0.29732184409571344,408
ENSG00000125630.17,POLR1B,chr2,112541914,112579818,+,0.29713825496617935,409
ENSG00000128607.16,KLHDC10,chr7,130070533,130135720,+,0.29701329371088653,410
ENSG00000083544.18,TDRD3,chr13,60396456,60573879,+,0.29671311140432954,411
ENSG00000145723.19,GIN1,chr5,103085999,103120226,-,0.2964811877332977,412
ENSG00000126001.19,CEP250,chr20,35455130,35519280,+,0.2964012372633442,413
ENSG00000176532.6,PRR15,chr7,29563774,29568145,+,0.2962695363084786,414
ENSG00000145725.23,PPIP5K2,chr5,103120148,103212799,+,0.2961249744970701,415
ENSG00000168003.21,SLC3A2,chr11,62855969,62888910,+,0.2959803626723588,416
ENSG00000119844.19,AFTPH,chr2,64524285,64593009,+,0.29596524935390334,417
ENSG00000255073.8,ZFP91-CNTF,chr11,58579171,58624639,+,0.2956341513483785,418
ENSG00000188554.17,NBR1,chr17,43170316,43211690,+,0.29563194886385463,419
ENSG00000072571.22,HMMR,chr5,163460202,163491945,+,0.29546891652501656,420
ENSG00000136802.14,LRRC8A,chr9,128882119,128918042,+,0.295402415956487,421
ENSG00000005075.18,POLR2J,chr7,102473109,102478936,-,0.29528564483247466,422
ENSG00000130222.13,GADD45G,chr9,89604938,89609775,+,0.29503326232841937,423
ENSG00000070214.19,SLC44A1,chr9,105244518,105439873,+,0.29499824914941564,424
ENSG00000134909.19,ARHGAP32,chr11,128965059,129279324,-,0.2948417783104815,425
ENSG00000160991.19,ORAI2,chr7,102433105,102456825,+,0.2946357036824338,426
ENSG00000114999.10,TTL,chr2,112482111,112541739,+,0.2944841036560247,427
ENSG00000119185.15,ITGB1BP1,chr2,9402706,9423891,-,0.2942464295524405,428
ENSG00000174243.13,DDX23,chr12,48829755,48852842,-,0.29408817707904383,429
ENSG00000129197.17,RPAIN,chr17,5419065,5432888,+,0.2940566503151786,430
ENSG00000258315.7,BACC1,chr17,7014479,7017544,+,0.2937275437875651,431
ENSG00000092020.13,PPP2R3C,chr14,35085466,35122547,-,0.2937263958170079,432
ENSG00000258790.1,ENSG00000258790,chr14,35122548,35317474,+,0.2936983061670326,433
ENSG00000158636.19,EMSY,chr11,76444886,76553625,+,0.29363399902888343,434
ENSG00000214274.12,ANG,chr14,20682865,20698971,+,0.29355346964497586,435
ENSG00000136295.18,TTYH3,chr7,2631897,2664816,+,0.293451112957322,436
ENSG00000100227.21,POLDIP3,chr22,42582749,42614962,-,0.2933483098657452,437
ENSG00000120727.15,PAIP2,chr5,139341586,139369733,+,0.29315095441637096,438
ENSG00000127993.17,RBM48,chr7,92528769,92540481,+,0.2930229332835297,439
ENSG00000144028.17,SNRNP200,chr2,96274335,96321271,-,0.2924384594860021,440
ENSG00000198276.18,UCKL1,chr20,63939810,63956500,-,0.291790814698441,441
ENSG00000178966.18,RMI1,chr9,83980354,84004078,+,0.291733569936594,442
ENSG00000099139.16,PCSK5,chr9,75890638,76362975,+,0.2917293586964952,443
ENSG00000140455.19,USP3,chr15,63504500,63594640,+,0.29165038795326836,444
ENSG00000168672.6,LRATD2,chr8,126552438,126558484,-,0.29157379707001385,445
ENSG00000135437.12,RDH5,chr12,55720366,55724714,+,0.2915168386407895,446
ENSG00000005073.7,HOXA11,chr7,27181156,27185253,-,0.2912481112706009,447
ENSG00000127980.18,PEX1,chr7,92487019,92528663,-,0.2911778045778046,448
ENSG00000197483.12,ZNF628,chr19,55476596,55484487,+,0.29112847782101015,449
ENSG00000125965.11,GDF5,chr20,35433346,35454754,-,0.2910226295493776,450
ENSG00000119866.23,BCL11A,chr2,60450519,60554467,-,0.29092699840699787,451
ENSG00000111639.10,MRPL51,chr12,6490203,6493856,-,0.29085322803584857,452
ENSG00000110375.4,UPK2,chr11,118925163,118958559,+,0.29079965863423424,453
ENSG00000187980.8,PLA2G2C,chr1,20161252,20186524,-,0.2907267676194897,454
ENSG00000118058.26,KMT2A,chr11,118436455,118526832,+,0.2904024368216051,455
ENSG00000171848.18,RRM2,chr2,10120697,10213114,+,0.29034901120659196,456
ENSG00000149346.17,SLX4IP,chr20,10434667,10638912,+,0.2902667114428477,457
ENSG00000272772.2,ENSG00000272772,chr5,134157087,134225861,-,0.2901903280147235,458
ENSG00000149016.18,TUT1,chr11,62575044,62591637,-,0.29017615464230767,459
ENSG00000169871.15,TRIM56,chr7,101085233,101097967,+,0.2901740468617645,460
ENSG00000168758.13,SEMA4C,chr2,96859717,96873840,-,0.2900356087652035,461
ENSG00000226763.5,SRRM5,chr19,43596616,43614498,+,0.2899824020653032,462
ENSG00000157240.5,FZD1,chr7,91264432,91289201,+,0.28978077890124404,463
ENSG00000081479.16,LRP2,chr2,169127108,169362780,-,0.28975444166758096,464
ENSG00000270276.3,H4C15,chr1,149854044,149861159,-,0.28971404129103756,465
ENSG00000178096.11,BOLA1,chr1,149886405,149900798,+,0.289664308031206,466
ENSG00000166886.15,NAB2,chr12,57088882,57095476,+,0.28952970714156984,467
ENSG00000174799.14,CEP135,chr4,55948818,56033361,+,0.28949469308264086,468
ENSG00000166333.16,ILK,chr11,6603707,6610874,+,0.2894722955764737,469
ENSG00000173465.10,ZNRD2,chr11,65570458,65574203,+,0.2893545548227848,470
ENSG00000162775.18,RBM15,chr1,110338505,110346681,+,0.28914984261558857,471
ENSG00000108559.15,NUP88,chr17,5359640,5420164,-,0.28908317982580045,472
ENSG00000113575.15,PPP2CA,chr5,134193966,134226219,-,0.28893056836200415,473
ENSG00000285723.3,ENSG00000285723,chr20,10411652,10434236,-,0.2886762377544073,474
ENSG00000125863.21,MKKS,chr20,10401008,10434236,-,0.2886762377544073,474
ENSG00000285508.3,ENSG00000285508,chr20,10411652,10434236,-,0.2886762377544073,474
ENSG00000012048.28,BRCA1,chr17,43044291,43170245,-,0.2886280443824362,477
ENSG00000173327.11,MAP3K11,chr11,65597148,65615382,-,0.28854584715072995,478
ENSG00000132275.13,RRP8,chr11,6496505,6603638,-,0.2883621613197029,479
ENSG00000123104.13,ITPR2,chr12,26335351,26833239,-,0.28831758566130883,480
ENSG00000181019.14,NQO1,chr16,69691309,69726668,-,0.28825168854545336,481
ENSG00000164142.18,FHIP1A,chr4,151409117,151670503,+,0.2882058632790577,482
ENSG00000173442.15,EHBP1L1,chr11,65575942,65594089,+,0.2881663624290377,483
ENSG00000167378.12,IRGQ,chr19,43584366,43596150,-,0.28802177371294235,484
ENSG00000092841.21,MYL6,chr12,56158321,56166572,+,0.28793160467746204,485
ENSG00000161939.19,RNASEK-C17orf49,chr17,7012634,7017520,+,0.2878078356029,486
ENSG00000171097.16,KYAT1,chr9,128832936,128882556,-,0.2878007553727366,487
ENSG00000150768.20,DLAT,chr11,112025032,112064404,+,0.28769338256999616,488
ENSG00000111731.15,C2CD5,chr12,22448566,22544574,-,0.2875356501730275,489
ENSG00000175063.19,UBE2C,chr20,45812560,45816965,+,0.2872063293488463,490
ENSG00000169764.18,UGP2,chr2,63840944,63951431,+,0.2871296386497561,491
ENSG00000158987.24,RAPGEF6,chr5,131423857,131635272,-,0.28704487362143116,492
ENSG00000042088.16,TDP1,chr14,89954938,90044820,+,0.2869994873513933,493
ENSG00000185442.15,FAM174B,chr15,92617441,92809884,-,0.2868380912116845,494
ENSG00000168906.15,MAT2A,chr2,85539162,85545281,+,0.2868334430940449,495
ENSG00000113645.17,WWC1,chr5,168291562,168472303,+,0.28674511627969335,496
ENSG00000204335.5,SP5,chr2,170715286,170718078,+,0.2867149866188411,497
ENSG00000197043.17,ANXA6,chr5,151100705,151157979,-,0.2866288359381724,498
ENSG00000170296.12,GABARAP,chr17,7240007,7242486,-,0.2865249569606385,499
ENSG00000270249.2,ENSG00000270249,chr7,102541500,102592444,-,0.28624722986464624,500
ENSG00000100890.18,PRORP,chr14,35121841,35278538,+,0.28623012713959906,501
ENSG00000075426.14,FOSL2,chr2,28392447,28417317,+,0.2861411601566942,502
ENSG00000005884.20,ITGA3,chr17,50055967,50090933,+,0.28581876974890474,503
ENSG00000105771.16,SMG9,chr19,43727982,43755605,-,0.2858134935395792,504
ENSG00000255508.7,ENSG00000255508,chr11,62559602,62591531,-,0.285786817894259,505
ENSG00000148200.19,NR6A1,chr9,124517274,124771349,-,0.2856156100441003,506
ENSG00000186174.15,BCL9L,chr11,118893874,118925926,-,0.2855845471320208,507
ENSG00000159131.19,GART,chr21,33498516,33543524,-,0.28555728133907543,508
ENSG00000127947.18,PTPN12,chr7,77537064,77640072,+,0.2853852862643544,509
ENSG00000115827.16,DCAF17,chr2,171434216,171491318,+,0.2853422271949239,510
ENSG00000134001.17,EIF2S1,chr14,67359992,67394395,+,0.2850494651601766,511
ENSG00000198522.16,GPN1,chr2,27628246,27652152,+,0.28500769787834723,512
ENSG00000109686.23,SH3D19,chr4,151102750,151409365,-,0.28494835722108836,513
ENSG00000135334.11,AKIRIN2,chr6,87674859,87702275,-,0.28494300780096093,514
ENSG00000134265.15,NAPG,chr18,10525904,10553249,+,0.28490301022451603,515
ENSG00000205356.12,TECPR1,chr7,98214623,98252240,-,0.28471960907091853,516
ENSG00000115207.17,GTF3C2,chr2,27324197,27357566,-,0.2842662749317242,517
ENSG00000099999.17,RNF215,chr22,30368810,30421771,-,0.28420856486423873,518
ENSG00000105699.19,LSR,chr19,35248329,35267967,+,0.2842069383598864,519
ENSG00000266086.3,ENSG00000266086,chr17,57989037,58007246,-,0.28406322302413173,520
ENSG00000162783.11,IER5,chr1,181088699,181092900,+,0.28392842738388574,521
ENSG00000286264.3,ENSG00000286264,chr11,64241094,64244583,+,0.2838237392565934,522
ENSG00000175505.12,CLCF1,chr11,67364167,67374301,-,0.28374670636258087,523
ENSG00000106460.22,TMEM106B,chr7,12210930,12243367,+,0.28370425262721255,524
ENSG00000070081.20,NUCB2,chr11,17208071,17349980,+,0.2836830641204724,525
ENSG00000165416.17,SUGT1,chr13,52652446,52700909,+,0.283634383560915,526
ENSG00000176402.6,GJC3,chr7,99923265,99929620,-,0.283569046644785,527
ENSG00000182185.20,RAD51B,chr14,67819740,68730218,+,0.283562977220281,528
ENSG00000173486.15,FKBP2,chr11,64241002,64244583,+,0.2835605008526472,529
ENSG00000177556.14,ATOX1,chr5,151728918,151772532,-,0.28347785427817146,530
ENSG00000197136.7,PCNX3,chr11,65615741,65637441,+,0.2834740689453902,531
ENSG00000134107.7,BHLHE40,chr3,4978714,4985323,+,0.2834315854499582,532
ENSG00000145808.12,ADAMTS19,chr5,129459681,129738829,+,0.28338850192725656,533
ENSG00000137502.12,RAB30,chr11,82973132,83071929,-,0.28331822281121277,534
ENSG00000168374.13,ARF4,chr3,57571362,57598220,-,0.283074841905036,535
ENSG00000198874.16,TYW1,chr7,66995172,67239525,+,0.28305297485063785,536
ENSG00000146828.20,SLC12A9,chr7,100826819,100867017,+,0.28305283124244307,537
ENSG00000187514.19,PTMA,chr2,231706894,231713552,+,0.2827953661706997,538
ENSG00000136450.14,SRSF1,chr17,57996888,58007346,-,0.28274568829336205,539
ENSG00000197191.7,CYSRT1,chr9,137225173,137226315,+,0.28269292106025384,540
ENSG00000164713.11,BRI3,chr7,98252378,98310441,+,0.2826791215806734,541
ENSG00000065526.14,SPEN,chr1,15836094,15940456,+,0.28265123202523684,542
ENSG00000136925.17,TSTD2,chr9,97600079,97633576,-,0.28231238172447776,543
ENSG00000167325.17,RRM1,chr11,4094706,4140686,+,0.2820771499114344,544
ENSG00000167996.18,FTH1,chr11,61959717,61967640,-,0.2820034045764478,545
ENSG00000122687.21,MRM2,chr7,2234194,2242229,-,0.2819548377102474,546
ENSG00000010292.15,NCAPD2,chr12,6493355,6531970,+,0.2819353763794061,547
ENSG00000269955.2,FMC1-LUC7L2,chr7,139341359,139422599,+,0.28189149738661945,548
ENSG00000167767.15,KRT80,chr12,52168995,52192311,-,0.28181909653532783,549
ENSG00000179528.17,LBX2,chr2,74497454,74503316,-,0.2818010252754902,550
ENSG00000205726.17,ITSN1,chr21,33642399,33899861,+,0.2816292416962096,551
ENSG00000140564.15,FURIN,chr15,90868587,90883564,+,0.2815267877446022,552
ENSG00000167604.17,NFKBID,chr19,35887128,35902303,-,0.2814216745949816,553
ENSG00000126749.19,EMG1,chr12,6970764,6979939,+,0.2813224145838758,554
ENSG00000060237.21,WNK1,chr12,752535,911452,+,0.28116907046874984,555
ENSG00000143294.17,PRCC,chr1,156750609,156800818,+,0.28110694835195316,556
ENSG00000286192.1,ENSG00000286192,chr7,1815803,2242215,-,0.2810192224781495,557
ENSG00000011405.16,PIK3C2A,chr11,17077729,17207986,-,0.28096089570841287,558
ENSG00000100784.14,RPS6KA5,chr14,90847860,91060685,-,0.2808769799079746,559
ENSG00000136937.15,NCBP1,chr9,97633401,97676992,+,0.2808343260892434,560
ENSG00000012822.18,CALCOCO1,chr12,53708516,53727745,-,0.2807611480799969,561
ENSG00000134287.12,ARF3,chr12,48903140,48957531,-,0.28054741482192186,562
ENSG00000198408.16,OGA,chr10,101784442,101818620,-,0.2804168928945437,563
ENSG00000176125.7,UFSP1,chr7,100888720,100889715,-,0.28023165175737813,564
ENSG00000106268.18,NUDT1,chr7,2242202,2251824,+,0.28014808148448356,565
ENSG00000180667.11,YOD1,chr1,207043848,207052980,-,0.27999179108976385,566
ENSG00000130675.16,MNX1,chr7,156993900,157010668,-,0.27972058388357984,567
ENSG00000136936.13,XPA,chr9,97653138,97697408,-,0.27960125446965683,568
ENSG00000065357.22,DGKA,chr12,55927318,55954027,+,0.2794881585044786,569
ENSG00000145819.19,ARHGAP26,chr5,142770342,143229011,+,0.2794003847202985,570
ENSG00000100554.13,ATP6V1D,chr14,67294370,67360265,-,0.2793375849230215,571
ENSG00000166801.19,FAM111A,chr11,59142702,59155042,+,0.27919957550236724,572
ENSG00000215021.12,PHB2,chr12,6965326,6970841,-,0.27910566903941797,573
ENSG00000272822.2,ENSG00000272822,chr12,48903502,48957365,-,0.2786011698481161,574
ENSG00000105821.17,DNAJC2,chr7,103310496,103344837,-,0.27821090137329885,575
ENSG00000141367.16,CLTC,chr17,59619605,59696956,+,0.27815745621162935,576
ENSG00000173156.9,RHOD,chr11,67056607,67072044,+,0.27803117456799376,577
ENSG00000186666.7,BCDIN3D,chr12,49836042,49843133,-,0.27764640728919765,578
ENSG00000288649.2,ACTL10,chr20,33666942,33668525,+,0.2775096736942651,579
ENSG00000120068.8,HOXB8,chr17,48611376,48618003,-,0.27749386913492347,580
ENSG00000198961.13,PJA2,chr5,109329815,109410034,-,0.2774421969447867,581
ENSG00000076067.16,RBMS2,chr12,56521806,56617037,+,0.27709272811282426,582
ENSG00000203811.2,H3C14,chr1,149840686,149841208,-,0.2770016066587996,583
ENSG00000143970.19,ASXL2,chr2,25733752,25878600,-,0.27693200028769205,584
ENSG00000275221.3,H2AC15,chr6,27835507,27838375,-,0.2768964335440542,585
ENSG00000214022.14,REPIN1,chr7,150368066,150374045,+,0.2768413157394389,586
ENSG00000003402.23,CFLAR,chr2,201116004,201176687,+,0.27676788497029337,587
ENSG00000110723.13,EXPH5,chr11,108505434,108593780,-,0.2765564877947327,588
ENSG00000087087.22,SRRT,chr7,100875064,100888664,+,0.2763658394459635,589
ENSG00000168209.8,DDIT4,chr10,72273918,72276039,+,0.2763614376061596,590
ENSG00000290146.1,ENSG00000290146,chr12,6970920,6997428,+,0.27624540649878326,591
ENSG00000213639.13,PPP1CB,chr2,28751078,28802964,+,0.2762420921663288,592
ENSG00000159650.11,UROC1,chr3,126481164,126517778,-,0.27623378492693884,593
ENSG00000127377.11,CRYGN,chr7,151428292,151440813,-,0.27618627575499705,594
ENSG00000125743.12,SNRPD2,chr19,45677906,45692569,-,0.2758744446756318,595
ENSG00000138078.18,PREPL,chr2,44316184,44361862,-,0.27584258581761967,596
ENSG00000196371.4,FUT4,chr11,94543920,94549895,+,0.275842022500583,597
ENSG00000149554.17,CHEK1,chr11,125625162,125676255,+,0.27571335483784787,598
ENSG00000143919.17,CAMKMT,chr2,44361873,44776433,+,0.2756772672139923,599
ENSG00000090924.17,PLEKHG2,chr19,39412545,39428415,+,0.27562848533998474,600
ENSG00000119335.20,SET,chr9,128683423,128696400,+,0.27561234167218207,601
ENSG00000142627.15,EPHA2,chr1,16124336,16156141,-,0.2754742302861996,602
ENSG00000146054.20,TRIM7,chr5,181193923,181205309,-,0.2754130332712084,603
