gene_id,Gene,chr,start,end,strand,signal,rank
ENSG00000213347.13,MXD3,chr5,177301460,177312757,-,0.18308005575673908,333
ENSG00000105610.8,KLF1,chr19,12884404,12887201,-,0.18305796090863755,334
ENSG00000214756.9,CSKMT,chr11,62665308,62668496,+,0.18297074020926699,335
ENSG00000267168.1,ENSG00000267168,chr17,76732977,76738522,+,0.1828748082205472,336
ENSG00000034510.8,TMSB10,chr2,84904922,84906680,+,0.18255629607654295,337
ENSG00000162241.15,SLC25A45,chr11,65375185,65384550,-,0.1823213435107821,338
ENSG00000124762.17,CDKN1A,chr6,36676440,36688042,+,0.18212590223642483,339
ENSG00000183891.8,TTC32,chr2,19896630,19902282,-,0.18211470173127417,340
ENSG00000182718.20,ANXA2,chr15,60347133,60402883,-,0.1818852730878324,341
ENSG00000130706.15,ADRM1,chr20,62302045,62308867,+,0.18167646946093355,342
ENSG00000158050.8,DUSP2,chr2,96143165,96145447,-,0.18137756866989796,343
ENSG00000075618.20,FSCN1,chr7,5592805,5606656,+,0.18063508950310148,344
ENSG00000137880.7,GCHFR,chr15,40764042,40767872,+,0.18009088621657177,345
ENSG00000198755.13,RPL10A,chr6,35468365,35470786,+,0.17986285157127785,346
ENSG00000164032.14,H2AZ1,chr4,99948050,99950540,-,0.1797774113475319,347
ENSG00000149609.6,C20orf144,chr20,33662326,33665619,+,0.17920792575800018,348
ENSG00000141504.14,SAT2,chr17,7626233,7627879,-,0.17874762251065593,349
ENSG00000137133.13,HINT2,chr9,35812959,35815354,-,0.17787417292872945,350
ENSG00000106333.15,PCOLCE,chr7,100602320,100608175,+,0.1778700273507056,351
ENSG00000176101.14,SSNA1,chr9,137188639,137190371,+,0.17768497289589652,352
ENSG00000171222.13,SCAND1,chr20,35953616,35959472,-,0.17748064655357973,353
ENSG00000139549.5,DHH,chr12,49086655,49094807,-,0.17705869864722917,354
ENSG00000185245.10,GP1BA,chr17,4932260,4935023,+,0.1768259145267216,355
ENSG00000184451.5,CCR10,chr17,42678888,42683917,-,0.17656700459382443,356
ENSG00000126432.16,PRDX5,chr11,64317976,64321827,+,0.1765603537760023,357
ENSG00000149809.19,TM7SF2,chr11,65111844,65116677,+,0.1764016603578299,358
ENSG00000212747.5,RTL8B,chrX,135020512,135022542,-,0.17632247007708868,359
ENSG00000187678.12,SPRY4,chr5,142310419,142326455,-,0.17591214544954273,360
ENSG00000123095.8,BHLHE41,chr12,26117177,26125106,-,0.17589268430850521,361
ENSG00000160789.27,LMNA,chr1,156082571,156140085,+,0.17584580574293474,362
ENSG00000287080.2,H3C3,chr6,26045383,26045869,+,0.1749408056714223,363
ENSG00000105583.13,WDR83OS,chr19,12668064,12669467,-,0.17435333669200243,364
ENSG00000165556.12,CDX2,chr13,27959645,27975983,-,0.1741677051153307,365
ENSG00000169230.12,PRELID1,chr5,177303786,177306958,+,0.17373207931111426,366
ENSG00000130724.12,CHMP2A,chr19,58551451,58555129,-,0.17369633968525766,367
ENSG00000150991.18,UBC,chr12,124910296,124939924,-,0.17366954991875605,368
ENSG00000197409.9,H3C4,chr6,26195163,26197286,-,0.17319487907309164,369
ENSG00000068120.15,COASY,chr17,42561466,42566277,+,0.17288038133244016,370
ENSG00000167767.15,KRT80,chr12,52168995,52192311,-,0.17209057341944722,371
ENSG00000138085.20,ATRAID,chr2,27212011,27217178,+,0.17195345455483582,372
ENSG00000140939.17,NOL3,chr16,67170153,67176189,+,0.17192646178823937,373
ENSG00000161179.16,YDJC,chr22,21628088,21630070,-,0.17179176246152494,374
ENSG00000137309.23,HMGA1,chr6,34235617,34246236,+,0.17093284214513604,375
ENSG00000213689.14,TREX1,chr3,48465810,48467645,+,0.17090905421700237,376
ENSG00000159377.13,PSMB4,chr1,151399555,151401941,+,0.1707215911163484,377
ENSG00000185885.19,IFITM1,chr11,309996,315275,+,0.17070598149424987,378
ENSG00000188060.9,RAB42,chr1,28592199,28596280,+,0.17070232018415563,379
ENSG00000120457.14,KCNJ5,chr11,128890452,128922733,+,0.17043384270706213,380
ENSG00000197153.5,H3C12,chr6,27890314,27893106,-,0.17040435842831786,381
ENSG00000063176.18,SPHK2,chr19,48619290,48630717,+,0.1703897403041133,382
ENSG00000198517.12,MAFK,chr7,1530686,1543049,+,0.17002503876190148,383
ENSG00000187266.16,EPOR,chr19,11377206,11384343,-,0.1700105298224328,384
ENSG00000132510.13,KDM6B,chr17,7834192,7854808,+,0.1697312608149781,385
ENSG00000176903.5,PNMA1,chr14,73711782,73714384,-,0.1694473731568653,386
ENSG00000229809.11,ZNF688,chr16,30569280,30572734,-,0.1692905950891992,387
ENSG00000164620.11,RELL2,chr5,141636949,141641065,+,0.16849531594379213,388
ENSG00000173334.5,TRIB1,chr8,125430151,125438957,+,0.16848208509357454,389
ENSG00000142507.12,PSMB6,chr17,4796143,4798503,+,0.16832807704182814,390
ENSG00000168875.3,SOX14,chr3,137764314,137766334,+,0.16823200492308207,391
ENSG00000205542.13,TMSB4X,chrX,12975002,12977228,+,0.16818090545549916,392
ENSG00000111319.15,SCNN1A,chr12,6345123,6383917,-,0.16801346141096263,393
ENSG00000185130.7,H2BC13,chr6,27805408,27807936,-,0.16767968201149208,394
ENSG00000105327.20,BBC3,chr19,47220821,47233019,-,0.1675755357702134,395
ENSG00000176125.7,UFSP1,chr7,100888720,100889715,-,0.1673194489104851,396
ENSG00000172732.14,MUS81,chr11,65857125,65867653,+,0.16722567175230327,397
ENSG00000025434.21,NR1H3,chr11,47248299,47269131,+,0.16698271049961214,398
ENSG00000101213.9,PTK6,chr20,63526305,63537770,-,0.1669169359700734,399
ENSG00000142684.10,ZNF593,chr1,26169891,26170873,+,0.16691055582445533,400
ENSG00000281406.4,BLACAT1,chr1,205434851,205457390,-,0.16622612434720133,401
ENSG00000171223.6,JUNB,chr19,12791485,12793315,+,0.1660744625899452,402
ENSG00000105258.10,POLR2I,chr19,36111816,36115213,-,0.16564629401974348,403
ENSG00000176410.8,DNAJC30,chr7,73680917,73683453,-,0.1656106442067264,404
ENSG00000114383.12,TUSC2,chr3,50320026,50328251,-,0.1655921884109535,405
ENSG00000106290.18,TAF6,chr7,100106875,100127187,-,0.16546935824441308,406
ENSG00000111077.20,TNS2,chr12,53046968,53064621,+,0.16518477725795927,407
ENSG00000130303.16,BST2,chr19,17402932,17407393,-,0.1651492709968497,408
ENSG00000142669.17,SH3BGRL3,chr1,26279127,26281522,+,0.16513764181802348,409
ENSG00000172354.12,GNB2,chr7,100673476,100679174,+,0.16477324068231658,410
ENSG00000171552.16,BCL2L1,chr20,31664451,31723989,-,0.16471764871797362,411
ENSG00000164897.16,TMUB1,chr7,151081081,151083533,-,0.1645894862448783,412
ENSG00000197576.16,HOXA4,chr7,27127886,27130780,-,0.16457217223408072,413
ENSG00000115828.19,QPCT,chr2,37342826,37373323,+,0.16452521673015633,414
ENSG00000077454.19,LRCH4,chr7,100574010,100586236,-,0.16448017933066802,415
ENSG00000256269.13,HMBS,chr11,119084860,119093920,+,0.1639913277913586,416
ENSG00000068001.16,HYAL2,chr3,50313395,50324687,-,0.16390543056081544,417
ENSG00000111669.17,TPI1,chr12,6867118,6878513,+,0.1637950305225219,418
ENSG00000120093.13,HOXB3,chr17,48548869,48604912,-,0.16361859788595834,419
ENSG00000127377.11,CRYGN,chr7,151428292,151440813,-,0.16350753971620757,420
ENSG00000214022.14,REPIN1,chr7,150368066,150374045,+,0.16346374983745243,421
ENSG00000174109.5,UQCC4,chr16,1419751,1420756,-,0.1631833306194019,422
ENSG00000115307.19,AUP1,chr2,74526635,74529966,-,0.16314940929121508,423
ENSG00000269403.1,ENSG00000269403,chr19,51350372,51368099,-,0.16295694256855578,424
ENSG00000089693.13,MLF2,chr12,6747985,6768932,-,0.16289779259385767,425
ENSG00000124444.18,ZNF576,chr19,43593804,43601189,+,0.1627872378366748,426
ENSG00000176402.6,GJC3,chr7,99923265,99929620,-,0.16271516130350525,427
ENSG00000164442.13,CITED2,chr6,139370965,139375909,-,0.1627135832093635,428
ENSG00000198142.5,SOWAHC,chr2,109614363,109618990,+,0.16263210437053652,429
ENSG00000110047.19,EHD1,chr11,64851641,64888372,-,0.16238221292387925,430
ENSG00000275713.3,H2BC9,chr6,26251613,26252075,+,0.16236629372349742,431
ENSG00000115325.16,DOK1,chr2,74548874,74557554,+,0.16233120961458108,432
ENSG00000063180.11,CA11,chr19,48637945,48646386,-,0.16224693296741005,433
ENSG00000135637.17,CCDC142,chr2,74471956,74483408,-,0.16209669998223844,434
ENSG00000124659.7,TBCC,chr6,42744497,42746103,-,0.16209203921749046,435
ENSG00000179859.11,RNF227,chr17,7913237,7916377,-,0.16200105411194823,436
ENSG00000189433.9,GJB4,chr1,34759739,34763724,+,0.16154708543656818,437
ENSG00000100445.20,SDR39U1,chr14,24439650,24442905,-,0.16150159496648062,438
ENSG00000149743.16,TRPT1,chr11,64223798,64226823,-,0.16125285971894368,439
ENSG00000117410.16,ATP6V0B,chr1,43974486,43978299,+,0.161248152095037,440
ENSG00000087085.18,ACHE,chr7,100889992,100897022,-,0.16123605417309575,441
ENSG00000125458.9,NT5C,chr17,75130224,75131806,-,0.1612073599467438,442
ENSG00000122566.25,HNRNPA2B1,chr7,26169260,26201529,-,0.16108877861874854,443
ENSG00000162783.11,IER5,chr1,181088699,181092900,+,0.1610628472795407,444
ENSG00000122034.18,GTF3A,chr13,27424583,27435823,+,0.16105336952565927,445
ENSG00000172936.20,MYD88,chr3,38138551,38143024,+,0.1610473552421539,446
ENSG00000170425.5,ADORA2B,chr17,15945092,15976467,+,0.16095030913754288,447
ENSG00000136802.14,LRRC8A,chr9,128882119,128918042,+,0.16086545042616668,448
ENSG00000110011.16,DNAJC4,chr11,64230157,64234286,+,0.1607907789461716,449
ENSG00000172789.5,HOXC5,chr12,54033047,54035361,+,0.16078655188098268,450
ENSG00000250510.10,GPR162,chr12,6821623,6829972,+,0.1607635857923683,451
ENSG00000169188.7,APEX2,chrX,55000322,55009057,+,0.16024122543683095,452
ENSG00000183598.4,H3C13,chr1,149813224,149813693,-,0.16009657741832073,453
ENSG00000078814.21,MYH7B,chr20,34955809,35002440,+,0.15997749552558024,454
ENSG00000187608.11,ISG15,chr1,1001137,1014540,+,0.15987689756952786,455
ENSG00000147123.14,NDUFB11,chrX,47142070,47145507,-,0.15983887975924377,456
ENSG00000212933.1,KRTAP12-4,chr21,44654212,44654659,-,0.15963909608339036,457
ENSG00000257411.2,ENSG00000257411,chr12,56101330,56109289,+,0.15960085931920237,458
ENSG00000143878.10,RHOB,chr2,20447073,20449440,+,0.15952979088247446,459
ENSG00000168612.7,ZSWIM1,chr20,45881200,45885266,+,0.1592678006308266,460
ENSG00000170043.14,TRAPPC1,chr17,7930344,7932123,-,0.15922207798009938,461
ENSG00000120055.8,C10orf95,chr10,102449618,102451548,-,0.15921181631226267,462
ENSG00000105808.21,RASA4,chr7,102579645,102616779,-,0.15908960015503942,463
ENSG00000206013.3,IFITM5,chr11,298199,299533,-,0.15884842779983052,464
ENSG00000166508.21,MCM7,chr7,100092232,100101940,-,0.158830832090488,465
ENSG00000198885.12,ITPRIPL1,chr2,96324976,96330517,+,0.158713577447489,466
ENSG00000197461.15,PDGFA,chr7,497257,520705,-,0.1586194840121113,467
ENSG00000142513.6,ACP4,chr19,50790414,50795219,+,0.15830076574435134,468
ENSG00000167552.18,TUBA1A,chr12,49184145,49189324,-,0.15824951815296076,469
ENSG00000039650.14,PNKP,chr19,49859881,49878351,-,0.15817809763943608,470
ENSG00000101188.6,NTSR1,chr20,62708426,62762771,+,0.15792977581822804,471
ENSG00000165171.13,METTL27,chr7,73832678,73842540,-,0.15784100431528095,472
ENSG00000170667.18,RASA4B,chr7,102479975,102517800,-,0.15781491104007428,473
ENSG00000104081.16,BMF,chr15,40087888,40108928,-,0.15779155717758522,474
ENSG00000129226.16,CD68,chr17,7579379,7582515,+,0.15760666175732954,475
ENSG00000128524.6,ATP6V1F,chr7,128862815,128865849,+,0.1574877163271887,476
ENSG00000176269.4,OR4F21,chr8,166085,167024,-,0.15739689054388128,477
ENSG00000125347.17,IRF1,chr5,132440439,132508719,-,0.15720742698071055,478
ENSG00000123989.17,CHPF,chr2,219538948,219543818,-,0.15684753252591105,479
ENSG00000107175.14,CREB3,chr9,35732295,35738887,+,0.15684207039998246,480
ENSG00000164850.18,GPER1,chr7,1082207,1094516,+,0.15682804815152862,481
ENSG00000142871.20,CCN1,chr1,85580115,85584589,+,0.1564908303706759,482
ENSG00000155366.19,RHOC,chr1,112699764,112707897,-,0.15625951328850413,483
ENSG00000242114.8,MTFP1,chr22,30425622,30429058,+,0.15606229159329413,484
ENSG00000253368.6,TRNP1,chr1,26993648,27002812,+,0.15589127666550673,485
ENSG00000174721.11,FGFBP3,chr10,91906495,91909506,-,0.1558871055470377,486
ENSG00000164104.14,HMGB2,chr4,173331375,173335152,-,0.15568160205642548,487
ENSG00000171421.15,MRPL36,chr5,1793018,1802029,-,0.15560329777380114,488
ENSG00000173465.10,ZNRD2,chr11,65570458,65574203,+,0.15546641389047292,489
ENSG00000270276.3,H4C15,chr1,149854044,149861159,-,0.1551260757534251,490
ENSG00000149761.11,NUDT22,chr11,64225940,64230686,+,0.15511927015869847,491
ENSG00000108784.12,NAGLU,chr17,42536215,42544449,+,0.1550927960739365,492
ENSG00000177697.21,CD151,chr11,832701,839831,+,0.15474144870259893,493
ENSG00000135406.16,PRPH,chr12,49295140,49298686,+,0.15465077462220575,494
ENSG00000183718.8,TRIM52,chr5,181254076,181262068,-,0.15461193525901967,495
ENSG00000139289.16,PHLDA1,chr12,76025446,76032560,-,0.15447507198299873,496
ENSG00000161526.17,SAP30BP,chr17,75667229,75708062,+,0.15434450398782942,497
ENSG00000167549.21,CORO6,chr17,29614754,29622923,-,0.15433240914495003,498
ENSG00000258315.7,BACC1,chr17,7014479,7017544,+,0.1542073688819263,499
ENSG00000181649.10,PHLDA2,chr11,2928272,2929593,-,0.15401568405864582,500
ENSG00000134222.18,PSRC1,chr1,109279052,109284107,-,0.15393315082228015,501
ENSG00000288706.1,ENSG00000288706,chrX,23783277,23783367,+,0.15362613399823508,502
ENSG00000136003.18,ISCU,chr12,108562548,108569384,+,0.15344313187925898,503
ENSG00000148335.17,NTMT1,chr9,129587809,129636744,+,0.15322688402831375,504
ENSG00000213145.12,CRIP1,chr14,105480345,105488947,+,0.15290912500007947,505
ENSG00000183386.13,FHL3,chr1,37994393,38006380,-,0.15277165024949757,506
ENSG00000197019.7,SERTAD1,chr19,40421588,40426001,-,0.15276887998419209,507
ENSG00000167526.17,RPL13,chr16,89560636,89567834,+,0.1526609186369216,508
ENSG00000144579.11,CTDSP1,chr2,218397135,218405942,+,0.15256705967037076,509
ENSG00000172927.11,MYEOV,chr11,69294113,69341682,+,0.15249756518270344,510
ENSG00000198242.16,RPL23A,chr17,28719939,28724365,+,0.15204260570385988,511
ENSG00000162892.16,IL24,chr1,206897442,206904139,+,0.1519067440512182,512
ENSG00000260027.6,HOXB7,chr17,48607221,48633572,-,0.15184221357487593,513
ENSG00000126088.16,UROD,chr1,45010949,45015577,+,0.15184071342490593,514
ENSG00000132661.6,NXT1,chr20,23350147,23354771,+,0.1517895954435693,515
ENSG00000167106.14,EEIG1,chr9,127939490,127981075,-,0.1515493481169989,516
ENSG00000163121.12,NEURL3,chr2,96497643,96508153,-,0.15126983930005006,517
ENSG00000160691.21,SHC1,chr1,154962283,154974452,-,0.15090995122050935,518
ENSG00000149480.8,MTA2,chr11,62593213,62601927,-,0.150791855460042,519
ENSG00000135480.19,KRT7,chr12,52232519,52252186,+,0.15061831979203494,520
ENSG00000139318.10,DUSP6,chr12,89347234,89352507,-,0.15031535407809463,521
ENSG00000175063.19,UBE2C,chr20,45812560,45816965,+,0.15026042463942924,522
ENSG00000130402.16,ACTN4,chr19,38647514,38731589,+,0.1501591626960627,523
ENSG00000169035.14,KLK7,chr19,50976467,50984099,-,0.15012784258572803,524
ENSG00000116586.14,LAMTOR2,chr1,156053915,156058817,+,0.15009711328164346,525
ENSG00000120075.7,HOXB5,chr17,48591256,48594179,-,0.15006972063018,526
ENSG00000105472.16,CLEC11A,chr19,50723282,50725719,+,0.15002137631564647,527
ENSG00000256514.1,ENSG00000256514,chr11,67351571,67373584,-,0.14987001545091028,528
ENSG00000189266.15,PNRC2,chr1,23956838,23963776,+,0.1496729336697909,529
ENSG00000123405.16,NFE2,chr12,54292106,54301259,-,0.14960381497148115,530
ENSG00000133112.19,TPT1,chr13,45320398,45341284,-,0.14948318682311204,531
ENSG00000143578.18,CREB3L4,chr1,153963718,153974366,+,0.1494473976408118,532
ENSG00000310560.3,PAXX,chr9,136992399,136994074,+,0.14937855651824555,533
ENSG00000106351.15,AGFG2,chr7,100539168,100569429,+,0.1493668290176766,534
ENSG00000204070.12,SYS1,chr20,45359976,45376798,+,0.14935382047088777,535
ENSG00000136710.12,VMA22,chr2,130337921,130342699,-,0.14925397846092656,536
ENSG00000262664.4,OVCA2,chr17,2042021,2043898,+,0.14924674589270265,537
ENSG00000143314.14,MRPL24,chr1,156737291,156741590,-,0.14922043266458118,538
ENSG00000143320.11,CRABP2,chr1,156699591,156708094,-,0.14906766092307022,539
ENSG00000310604.1,ENSG00000310604,chr2,69829738,69829798,+,0.1487425971776247,540
ENSG00000174951.13,FUT1,chr19,48748010,48755390,-,0.14865107510490014,541
ENSG00000273049.1,ENSG00000273049,chr12,53985844,54034888,+,0.1486456497410828,542
ENSG00000270882.3,H4C14,chr1,149832656,149839767,+,0.14860420340932504,543
ENSG00000177971.9,IMP3,chr15,75639084,75648706,-,0.14850978849920698,544
ENSG00000139725.9,RHOF,chr12,121768282,121803403,-,0.14812315830423148,545
ENSG00000244187.10,TMEM141,chr9,136791302,136793317,+,0.14777353146661157,546
ENSG00000006327.16,TNFRSF12A,chr16,3018444,3022385,+,0.14746099437897248,547
ENSG00000126368.7,NR1D1,chr17,40092792,40100630,-,0.1471829686852604,548
ENSG00000162511.10,LAPTM5,chr1,30732458,30757855,-,0.14713331361906637,549
ENSG00000285133.1,ENSG00000285133,chr12,57517711,57520480,-,0.14677716019126472,550
ENSG00000164898.14,FMC1,chr7,139339456,139347031,+,0.1464617296574459,551
ENSG00000130513.8,GDF15,chr19,18374730,18389176,+,0.14637876508643877,552
ENSG00000164405.13,UQCRQ,chr5,132866622,132868847,+,0.1463119484687203,553
ENSG00000178149.19,DALRD3,chr3,49015473,49022293,-,0.14615766290831994,554
ENSG00000158246.9,TENT5B,chr1,27000132,27012884,-,0.1459008781716299,555
ENSG00000186666.7,BCDIN3D,chr12,49836042,49843133,-,0.14571569835165094,556
ENSG00000137285.12,TUBB2B,chr6,3223323,3231730,-,0.14566606050462463,557
ENSG00000149925.23,ALDOA,chr16,30064163,30070457,+,0.14564062496437122,558
ENSG00000214253.11,FIS1,chr7,101239457,101252321,-,0.14530006978733653,559
ENSG00000111639.10,MRPL51,chr12,6490203,6493856,-,0.14496010060817546,560
ENSG00000143409.20,MINDY1,chr1,150995124,151008376,-,0.14494872837830047,561
ENSG00000115268.12,RPS15,chr19,1438148,1440508,+,0.14489310366373856,562
ENSG00000205426.11,KRT81,chr12,52285912,52291534,-,0.14482606014844604,563
ENSG00000142937.14,RPS8,chr1,44775250,44779124,+,0.1448010000841145,564
ENSG00000105518.16,TMEM205,chr19,11342774,11346534,-,0.14479120944804968,565
ENSG00000185551.17,NR2F2,chr15,96325796,96340263,+,0.1447292614143746,566
ENSG00000123388.4,HOXC11,chr12,53973125,53977643,+,0.14466998531815406,567
ENSG00000267120.3,ENSG00000267120,chr19,35739251,35745432,-,0.1446245359815868,568
ENSG00000278615.6,C11orf98,chr11,62662814,62665251,-,0.1445852650735897,569
ENSG00000179774.9,ATOH7,chr10,68230594,68232113,-,0.14454833193515979,570
ENSG00000183161.6,FANCF,chr11,22622532,22625823,-,0.14442359645044717,571
ENSG00000146826.19,TRAPPC14,chr7,100154419,100158737,-,0.1443085380522629,572
ENSG00000178896.11,EXOSC4,chr8,144078559,144081408,+,0.1441998844229145,573
ENSG00000149573.11,MPZL2,chr11,118253415,118264536,-,0.14413002797886235,574
ENSG00000172663.11,TMEM134,chr11,67461709,67469291,-,0.14412550987389952,575
ENSG00000078804.15,TP53INP2,chr20,34701661,34713442,+,0.14397232832448198,576
ENSG00000293565.1,ENSG00000293565,chr1,23094325,23094376,-,-0.14390889482170927,577
ENSG00000224420.6,ADM5,chr19,49688952,49690575,+,0.14371670052757485,578
ENSG00000118960.15,HS1BP3,chr2,20560447,20651158,-,0.14363598525830557,579
ENSG00000291317.3,TMEM276,chr8,144463816,144466890,-,0.14355519308439574,580
ENSG00000213015.11,ZNF580,chr19,55635002,55643470,+,0.143347376269712,581
ENSG00000115129.16,TP53I3,chr2,24077432,24085861,-,0.14315707318777363,582
ENSG00000175283.8,DOLK,chr9,128945529,128947603,-,0.1429732287223581,583
ENSG00000183734.6,ASCL2,chr11,2268497,2271040,-,0.14291786178843952,584
ENSG00000106538.12,RARRES2,chr7,150338313,150342144,-,0.1427553411968455,585
ENSG00000012171.22,SEMA3B,chr3,50267506,50277573,+,0.14251348706883446,586
ENSG00000138435.16,CHRNA1,chr2,174747591,174787935,-,0.1423101972680952,587
ENSG00000169413.5,RNASE6,chr14,20781030,20783793,+,0.14226388461180664,588
ENSG00000172315.7,TP53RK,chr20,46684343,46689664,-,0.1422432252162414,589
ENSG00000198055.13,GRK6,chr5,177403203,177442901,+,0.1419641940380512,590
ENSG00000197958.15,RPL12,chr9,127447421,127452094,-,0.14175496284032618,591
ENSG00000228672.4,PROB1,chr5,139390591,139395104,-,0.1416877179789183,592
ENSG00000149716.15,LTO1,chr11,69653071,69675416,-,0.14164571882953708,593
ENSG00000074071.17,MRPS34,chr16,1771888,1773487,-,0.1415280720624977,594
ENSG00000236383.10,CCDC200,chr17,43216940,43305397,-,0.14134430180745414,595
ENSG00000188070.11,ZFTA,chr11,63759891,63769752,-,0.14122247134215676,596
ENSG00000124116.20,WFDC3,chr20,45747943,45791932,-,0.1409837393004468,597
ENSG00000283967.1,TAF11L8,chr5,17590363,17590960,-,-0.1409703778536675,598
ENSG00000142627.15,EPHA2,chr1,16124336,16156141,-,0.14094424856921978,599
ENSG00000184162.17,NR2C2AP,chr19,19201408,19203729,-,0.14085204076890234,600
ENSG00000188042.9,ARL4C,chr2,234493040,234497095,-,0.14082041343343335,601
ENSG00000134531.12,EMP1,chr12,13196528,13219941,+,0.14071858441241356,602
ENSG00000132507.20,EIF5A,chr17,7306943,7312506,+,0.14066792367759148,603
ENSG00000285779.1,ENSG00000285779,chr1,153959150,153975887,-,0.14064549875914803,604
