gene_id,Gene,chr,start,end,strand
ENSG00000168883.22,USP39,chr2,85602855,85657710,+
ENSG00000152133.19,GPATCH11,chr2,37084417,37099301,+
ENSG00000106012.21,IQCE,chr7,2558902,2614733,+
ENSG00000113328.23,CCNG1,chr5,163437568,163457635,+
ENSG00000197948.13,FCHSD1,chr5,141639295,141651430,-
ENSG00000134057.17,CCNB1,chr5,69167003,69178389,+
ENSG00000213214.8,ARHGEF35,chr7,144182887,144195879,-
ENSG00000265190.9,ANXA8,chr10,47460161,47484175,-
ENSG00000106588.14,PSMA2,chr7,42916827,42932223,-
ENSG00000174021.14,GNG5,chr1,84489406,84507237,-
ENSG00000135632.14,SMYD5,chr2,73214221,73227229,+
ENSG00000115507.12,OTX1,chr2,63050056,63057836,+
ENSG00000114391.16,RPL24,chr3,101677659,101686825,-
ENSG00000204003.8,ENSG00000204003,chr9,136738166,136748453,-
ENSG00000136247.17,ZDHHC4,chr7,6577404,6589374,+
ENSG00000157303.13,SUSD3,chr9,93058683,93085141,+
ENSG00000163382.15,NAXE,chr1,156591737,156609507,+
ENSG00000106803.12,SEC61B,chr9,99222063,99230696,+
ENSG00000172548.16,NIPAL4,chr5,157460212,157474723,+
ENSG00000049249.11,TNFRSF9,chr1,7915870,7943165,-
ENSG00000167118.13,URM1,chr9,128371340,128392017,+
ENSG00000124006.17,OBSL1,chr2,219550726,219572076,-
ENSG00000067334.15,DNTTIP2,chr1,93866283,93879918,-
ENSG00000180992.9,MRPL14,chr6,44078274,44134339,-
ENSG00000255833.3,TIFAB,chr5,135444225,135452388,-
ENSG00000176732.9,PFN4,chr2,24112082,24123734,-
ENSG00000084731.17,KIF3C,chr2,25926179,25982761,-
ENSG00000114859.18,CLCN2,chr3,184346184,184363274,-
ENSG00000090097.24,PCBP4,chr3,51957447,51974630,-
ENSG00000136717.17,BIN1,chr2,127048016,127107556,-
ENSG00000189298.16,ZKSCAN3,chr6,28349910,28369186,+
ENSG00000048140.20,TSPAN17,chr5,176647386,176667523,+
ENSG00000143382.18,ADAMTSL4,chr1,150549368,150560937,+
ENSG00000138382.17,METTL5,chr2,169810080,169824931,-
ENSG00000138028.18,CGREF1,chr2,27098852,27119139,-
ENSG00000011275.20,RNF216,chr7,5620046,5781696,-
ENSG00000145198.17,VWA5B2,chr3,184228995,184242342,+
ENSG00000176884.18,GRIN1,chr9,137138345,137168765,+
ENSG00000147883.14,CDKN2B,chr9,22002899,22009325,-
ENSG00000072195.16,SPEG,chr2,219434470,219493629,+
ENSG00000135002.13,RFK,chr9,76385516,76394536,-
ENSG00000158882.17,TOMM40L,chr1,161225938,161233755,+
ENSG00000065548.21,ZC3H15,chr2,186485889,186513373,+
ENSG00000124383.13,MPHOSPH10,chr2,71130304,71150101,+
ENSG00000168505.8,GBX2,chr2,236165235,236168395,-
ENSG00000136999.7,CCN3,chr8,119416367,119424453,+
ENSG00000260220.7,CCDC187,chr9,136249972,136306901,-
ENSG00000120318.18,ARAP3,chr5,141653203,141682255,-
ENSG00000225968.9,ELFN1,chr7,1665744,1747946,+
ENSG00000095370.22,SH2D3C,chr9,127738316,127778771,-
ENSG00000159176.16,CSRP1,chr1,201483529,201540142,-
ENSG00000160917.17,CPSF4,chr7,99438907,99458910,+
ENSG00000074317.13,SNCB,chr5,176620081,176630672,-
ENSG00000134748.15,PRPF38A,chr1,52404059,52421226,+
ENSG00000163346.19,PBXIP1,chr1,154944058,154956451,-
ENSG00000146278.12,PNRC1,chr6,89080746,89087711,+
ENSG00000224940.12,PRRT4,chr7,128350324,128361940,-
ENSG00000155542.14,SETD9,chr5,56909259,56926521,+
ENSG00000196363.12,WDR5,chr9,134134345,134159971,+
ENSG00000106258.18,CYP3A5,chr7,99647441,99680043,-
ENSG00000049239.15,H6PD,chr1,9234738,9278217,+
ENSG00000164715.8,LMTK2,chr7,98106857,98209638,+
ENSG00000186501.17,TMEM222,chr1,27322138,27336401,+
ENSG00000081692.15,JMJD4,chr1,227730411,227735413,-
ENSG00000254726.3,MEX3A,chr1,156072012,156082465,-
ENSG00000127415.15,IDUA,chr4,986996,1008344,+
ENSG00000113838.15,TBCCD1,chr3,186546023,186570543,-
ENSG00000116857.19,TMEM9,chr1,201134771,201172330,-
ENSG00000189129.16,PLAC9,chr10,80131681,80147044,+
ENSG00000285655.1,ENSG00000285655,chr8,66430184,66445324,+
ENSG00000163704.15,PRRT3,chr3,9939449,9952442,-
ENSG00000222046.5,DCDC2B,chr1,32209078,32216196,+
ENSG00000230054.4,TEX53,chr9,114656301,114662374,-
ENSG00000196990.12,FAM163B,chr9,133577075,133609420,-
ENSG00000173567.17,ADGRF3,chr2,26308172,26346817,-
ENSG00000117448.16,AKR1A1,chr1,45550474,45570051,+
ENSG00000143869.8,GDF7,chr2,20667133,20679243,+
ENSG00000091409.19,ITGA6,chr2,172234215,172506565,+
ENSG00000172037.16,LAMB2,chr3,49121112,49133118,-
ENSG00000160799.15,CCDC12,chr3,46916633,46982010,-
ENSG00000128567.19,PODXL,chr7,131500253,131558217,-
ENSG00000130427.4,EPO,chr7,100720464,100723700,+
ENSG00000055118.20,KCNH2,chr7,150944063,150978394,-
ENSG00000156990.16,RPUSD3,chr3,9831632,9844602,-
ENSG00000179921.16,GPBAR1,chr2,218259495,218263861,+
ENSG00000106636.11,YKT6,chr7,44200958,44214294,+
ENSG00000185909.17,KLHDC8B,chr3,49171238,49176487,+
ENSG00000065978.21,YBX1,chr1,42682143,42703805,+
ENSG00000115514.14,TXNDC9,chr2,99306475,99340702,-
ENSG00000186684.16,CYP27C1,chr2,127183831,127220385,-
ENSG00000122203.17,KIAA1191,chr5,176339649,176366459,-
ENSG00000058085.17,LAMC2,chr1,183186056,183245127,+
ENSG00000015479.22,MATR3,chr5,139273751,139332518,+
ENSG00000168938.8,PPIC,chr5,123022051,123036727,-
ENSG00000115520.11,COQ10B,chr2,197453437,197475488,+
ENSG00000145839.2,IL9,chr5,135892245,135895841,-
ENSG00000164294.16,GPX8,chr5,55160000,55167299,+
ENSG00000106460.22,TMEM106B,chr7,12210930,12243367,+
ENSG00000163263.8,CFAP141,chr1,154199084,154206352,-
ENSG00000163814.10,CDCP1,chr3,45082276,45146483,-
ENSG00000164932.15,CTHRC1,chr8,103371496,103383815,+
ENSG00000310592.1,ENSG00000310592,chr5,134818915,134855133,+
ENSG00000160325.17,CACFD1,chr9,133459964,133470848,+
ENSG00000213085.11,CFAP45,chr1,159872363,159900165,-
ENSG00000116685.19,KIAA2013,chr1,11919589,11926428,-
ENSG00000213265.9,TSGA13,chr7,130668642,130687432,-
ENSG00000160999.13,SH2B2,chr7,102284994,102321712,+
ENSG00000136273.16,HUS1,chr7,47961881,47979682,-
ENSG00000178732.6,GP5,chr3,194394820,194399266,-
ENSG00000125945.17,ZNF436,chr1,23359447,23369960,-
ENSG00000122694.18,GLIPR2,chr9,36136416,36163913,+
ENSG00000135898.12,GPR55,chr2,230907317,230961066,-
ENSG00000173726.13,TOMM20,chr1,235109336,235128962,-
ENSG00000142224.18,IL19,chr1,206770763,206842981,+
ENSG00000145741.18,BTF3,chr5,73498407,73507479,+
ENSG00000164091.14,WDR82,chr3,52254433,52288020,-
ENSG00000234545.10,FAM133B,chr7,92560653,92590417,-
ENSG00000168484.15,SFTPC,chr8,22156912,22164479,+
ENSG00000146540.17,CHLSN,chr7,979162,1138313,-
ENSG00000119777.22,TMEM214,chr2,27032909,27041697,+
ENSG00000169231.15,THBS3,chr1,155195583,155209203,-
ENSG00000187583.13,PLEKHN1,chr1,966436,975865,+
ENSG00000270136.6,MICOS10-NBL1,chr1,19597066,19656927,+
ENSG00000284701.1,TMEM247,chr2,46479564,46484425,+
ENSG00000116514.19,RNF19B,chr1,32929035,32964938,-
ENSG00000162490.9,DRAXIN,chr1,11690957,11725857,+
ENSG00000293560.3,MYH16,chr7,99272838,99311132,+
ENSG00000143375.17,CGN,chr1,151510138,151538692,+
ENSG00000187942.12,LDLRAD2,chr1,21812264,21825225,+
ENSG00000114745.17,GORASP1,chr3,39095221,39108369,-
ENSG00000213523.14,SRA1,chr5,140536449,140557920,-
ENSG00000122133.19,PAEP,chr9,135561749,135566955,+
ENSG00000158856.20,DMTN,chr8,22048994,22082527,+
ENSG00000108179.16,PPIF,chr10,79347460,79355350,+
ENSG00000115137.13,DNAJC27,chr2,24943635,24972094,-
ENSG00000106689.12,LHX2,chr9,124001669,124033301,+
ENSG00000155868.10,MED7,chr5,157134847,157159019,-
ENSG00000158286.15,RNF207,chr1,6205391,6224634,+
ENSG00000221937.4,TAS2R40,chr7,143222036,143223079,+
ENSG00000189334.11,S100A14,chr1,153614254,153616996,-
ENSG00000255154.10,HTD2,chr3,58306238,58324695,+
ENSG00000163684.13,RPP14,chr3,58306238,58324695,+
ENSG00000132300.21,PTCD3,chr2,86106222,86142157,+
ENSG00000168393.15,DTYMK,chr2,241675737,241686981,-
ENSG00000112195.10,TREML2,chr6,41189748,41201149,-
ENSG00000152804.13,HHEX,chr10,92689892,92695647,+
ENSG00000137054.18,POLR1E,chr9,37481694,37503701,+
ENSG00000286905.1,ENSG00000286905,chr2,3532007,3558333,-
ENSG00000130775.18,THEMIS2,chr1,27872536,27887067,+
ENSG00000095637.25,SORBS1,chr10,95311389,95561469,-
ENSG00000136213.12,CHST12,chr7,2403441,2448484,+
ENSG00000124702.21,KLHDC3,chr6,43014102,43021314,+
ENSG00000121797.12,CCRL2,chr3,46407143,46412997,+
ENSG00000132563.19,REEP2,chr5,138438975,138446969,+
ENSG00000241635.9,UGT1A1,chr2,233760261,233773313,+
ENSG00000034533.14,ASTE1,chr3,131013064,131027649,-
ENSG00000120885.24,CLU,chr8,27596916,27635085,-
ENSG00000204311.17,PJVK,chr2,178451345,178462408,+
ENSG00000132677.15,RHBG,chr1,156369014,156385221,+
ENSG00000137955.18,RABGGTB,chr1,75786170,75795337,+
ENSG00000115902.13,SLC1A4,chr2,64988476,65023865,+
ENSG00000164323.17,CFAP97,chr4,185158960,185210815,-
ENSG00000142657.23,PGD,chr1,10398591,10420511,+
ENSG00000167157.13,PRRX2,chr9,129665523,129722674,+
ENSG00000147872.12,PLIN2,chr9,19108374,19149369,-
ENSG00000143816.9,WNT9A,chr1,227918655,227947939,-
ENSG00000164548.14,TRA2A,chr7,23504779,23532041,-
ENSG00000183696.16,UPP1,chr7,48088597,48108736,+
ENSG00000183155.7,RABIF,chr1,202876228,202889227,-
ENSG00000206262.11,FOXL2NB,chr3,138947176,138953990,+
ENSG00000142920.20,AZIN2,chr1,33081103,33123492,+
ENSG00000134686.23,PHC2,chr1,33321754,33431095,-
ENSG00000048544.9,MRPS10,chr6,42205716,42217881,-
ENSG00000116871.18,MAP7D1,chr1,36155540,36180849,+
ENSG00000164331.12,ANKRA2,chr5,73552189,73565712,-
ENSG00000125484.14,GTF3C4,chr9,132670022,132694953,+
ENSG00000179178.13,TMEM125,chr1,43269975,43274007,+
ENSG00000138029.16,HADHB,chr2,26243169,26290473,+
ENSG00000272398.7,CD24,chr6,106969830,106975802,-
ENSG00000124795.19,DEK,chr6,18223859,18265997,-
ENSG00000170445.18,HARS1,chr5,140673034,140691537,-
ENSG00000146776.16,ATXN7L1,chr7,105604771,105877400,-
ENSG00000214842.7,RAD51AP2,chr2,17510158,17518440,-
ENSG00000132313.16,MRPL35,chr2,86199354,86222540,+
ENSG00000250254.2,PTTG2,chr4,37960397,37961128,+
ENSG00000116670.19,MAD2L2,chr1,11657229,11692605,-
ENSG00000128510.13,CPA4,chr7,130293117,130324180,+
ENSG00000119782.15,FKBP1B,chr2,24049673,24067714,+
ENSG00000085662.16,AKR1B1,chr7,134441788,134459284,-
ENSG00000170340.13,B3GNT2,chr2,62195484,62226271,+
ENSG00000114491.16,UMPS,chr3,124730432,124749384,+
ENSG00000087269.18,NOP14,chr4,2937924,2963502,-
ENSG00000137168.10,PPIL1,chr6,36852060,36885868,-
ENSG00000163938.19,GNL3,chr3,52681155,52696160,+
ENSG00000159173.21,TNNI1,chr1,201403783,201429866,-
ENSG00000160932.13,LY6E,chr8,143012721,143023835,+
ENSG00000213585.13,VDAC1,chr5,133971870,134005360,-
ENSG00000178015.5,GPR150,chr5,95620086,95622142,+
ENSG00000071575.13,TRIB2,chr2,12716909,12742734,+
ENSG00000137185.15,ZSCAN9,chr6,28224885,28233487,+
ENSG00000077080.12,ACTL6B,chr7,100643096,100656458,-
ENSG00000115221.15,ITGB6,chr2,160099660,160271888,-
ENSG00000164924.20,YWHAZ,chr8,100914525,100953397,-
ENSG00000168291.15,PDHB,chr3,58425142,58434012,-
ENSG00000168306.15,ACOX2,chr3,58504543,58537400,-
ENSG00000168036.21,CTNNB1,chr3,41194740,41260096,+
ENSG00000183111.14,ARHGEF37,chr5,149551946,149637962,+
ENSG00000059728.13,MXD1,chr2,69897687,69942945,+
ENSG00000071967.14,CYBRD1,chr2,171522246,171558133,+
ENSG00000182095.16,TNRC18,chr7,5306789,5425414,-
ENSG00000163026.13,WDCP,chr2,24029346,24049575,-
ENSG00000162520.17,SYNC,chr1,32679411,32703596,-
ENSG00000212993.6,POU5F1B,chr8,127322182,127420066,+
ENSG00000117592.11,PRDX6,chr1,173476813,173494013,+
ENSG00000065802.14,ASB1,chr2,238426741,238452250,+
ENSG00000081307.17,UBA5,chr3,132654445,132679794,+
ENSG00000158747.17,NBL1,chr1,19596978,19659413,+
ENSG00000160767.25,ENTREP3,chr1,155247204,155255824,-
ENSG00000243449.10,NICOL1,chr4,2040627,2043964,+
ENSG00000135318.14,NT5E,chr6,85449583,85547684,+
ENSG00000135334.11,AKIRIN2,chr6,87674859,87702275,-
ENSG00000275074.4,NUDT18,chr8,22101007,22109444,-
ENSG00000160801.16,PTH1R,chr3,46877705,46903799,+
ENSG00000184307.19,ZDHHC23,chr3,113947705,113965401,+
ENSG00000123545.8,NDUFAF4,chr6,96889310,96897897,-
ENSG00000160679.14,CHTOP,chr1,153633981,153646306,+
ENSG00000090520.14,DNAJB11,chr3,186567402,186585800,+
ENSG00000214513.5,NOTO,chr2,73202569,73212513,+
ENSG00000115607.12,IL18RAP,chr2,102418569,102452567,+
ENSG00000176986.18,SEC24C,chr10,73744347,73772173,+
ENSG00000106153.16,CHCHD2,chr7,56094566,56106531,-
ENSG00000143258.18,USP21,chr1,161159449,161165723,+
ENSG00000104221.15,BRF2,chr8,37843267,37849911,-
ENSG00000144746.9,ARL6IP5,chr3,69084784,69106092,+
ENSG00000171357.7,LURAP1,chr1,46203190,46223718,+
ENSG00000105821.17,DNAJC2,chr7,103310496,103344837,-
ENSG00000114268.14,PFKFB4,chr3,48517667,48562015,-
ENSG00000143401.17,ANP32E,chr1,150217462,150236202,-
ENSG00000148384.16,INPP5E,chr9,136428614,136439882,-
ENSG00000138459.11,SLC35A5,chr3,112561268,112587350,+
ENSG00000143158.13,MPC2,chr1,167916674,167937515,-
ENSG00000177551.6,NHLH2,chr1,115836376,115843917,-
ENSG00000175877.5,TMEM270,chr7,73861158,73865891,+
ENSG00000239305.9,RNF103,chr2,86602510,86623900,-
ENSG00000237412.7,PRSS56,chr2,232520387,232525716,+
ENSG00000136848.20,DAB2IP,chr9,121567056,121785530,+
ENSG00000144043.14,TEX261,chr2,70968324,70994873,-
ENSG00000291316.1,TMEM276-ZFTRAF1,chr8,144449581,144465430,-
ENSG00000176083.20,ZNF683,chr1,26361633,26374522,-
ENSG00000215183.6,MSMP,chr9,35752989,35756613,-
ENSG00000145919.13,BOD1,chr5,173603721,173616694,-
ENSG00000144659.15,SLC25A38,chr3,39383291,39397426,+
ENSG00000169914.8,OTUD3,chr1,19882367,19912945,+
ENSG00000078967.15,UBE2D4,chr7,43925798,43956136,+
ENSG00000135900.6,MRPL44,chr2,223957385,223969078,+
ENSG00000128699.17,ORMDL1,chr2,189765544,189784395,-
ENSG00000168495.15,POLR3D,chr8,22245077,22254601,+
ENSG00000164045.14,CDC25A,chr3,48157145,48188428,-
ENSG00000095261.16,PSMD5,chr9,120815495,120843388,-
ENSG00000118245.3,TNP1,chr2,216859457,216865732,-
ENSG00000175279.23,CENPS,chr1,10430389,10442813,+
ENSG00000143337.20,TOR1AIP1,chr1,179882041,179921442,+
ENSG00000148337.24,CIZ1,chr9,128161232,128204482,-
ENSG00000164972.15,SPMIP6,chr9,34379018,34397828,-
ENSG00000090534.22,THPO,chr3,184367388,184381968,-
ENSG00000120337.10,TNFSF18,chr1,173039201,173050941,-
ENSG00000124614.19,RPS10,chr6,34417446,34426237,-
ENSG00000132330.20,SCLY,chr2,238060875,238099413,+
ENSG00000253626.4,EIF5AL1,chr10,79512532,79516440,+
ENSG00000143294.17,PRCC,chr1,156750609,156800818,+
ENSG00000135185.14,TMEM243,chr7,87191687,87220597,-
ENSG00000124743.7,KLHL31,chr6,53647915,53665868,-
ENSG00000107223.15,EDF1,chr9,136862112,136866343,-
ENSG00000144230.19,GPR17,chr2,127645863,127656181,+
ENSG00000146648.23,EGFR,chr7,55018819,55211628,+
ENSG00000164053.24,ATRIP,chr3,48446709,48467645,+
ENSG00000146701.14,MDH2,chr7,76048036,76067508,+
ENSG00000106009.18,BRAT1,chr7,2537783,2555782,-
ENSG00000181751.12,MACIR,chr5,103258387,103280933,+
ENSG00000117385.18,P3H1,chr1,42746334,42767084,-
ENSG00000117713.23,ARID1A,chr1,26693235,26782104,+
ENSG00000115297.11,TLX2,chr2,74513462,74517148,+
ENSG00000288705.2,UGT1A5,chr2,233712906,233773310,+
ENSG00000143971.11,ETAA1,chr2,67397314,67412120,+
ENSG00000118526.9,TCF21,chr6,133889105,133896857,+
ENSG00000142694.9,EVA1B,chr1,36322029,36324154,-
ENSG00000160867.17,FGFR4,chr5,177086455,177098156,+
ENSG00000233954.7,UQCRHL,chr1,15807168,15809348,-
ENSG00000116001.19,TIA1,chr2,70209443,70248761,-
ENSG00000188523.11,CFAP77,chr9,132410042,132573319,+
ENSG00000175874.11,CREG2,chr2,101345549,101387697,-
ENSG00000092621.15,PHGDH,chr1,119648410,119744227,+
ENSG00000256029.6,ENSG00000256029,chr1,159834473,159873053,-
ENSG00000143067.6,ZNF697,chr1,119619376,119648454,-
ENSG00000285976.5,ENSG00000285976,chr6,63572001,63583588,+
ENSG00000175324.12,LSM1,chr8,38161435,38176730,-
ENSG00000157800.20,SLC37A3,chr7,140293692,140404433,-
ENSG00000013561.20,RNF14,chr5,141958304,142003016,+
ENSG00000178381.15,ZFAND2A,chr7,1151902,1175914,-
ENSG00000196550.13,FAM72A,chr1,206186178,206204414,-
ENSG00000131788.18,PIAS3,chr1,145848520,145859836,-
ENSG00000205085.13,GARIN1A,chr7,128671692,128687877,+
ENSG00000122176.14,FMOD,chr1,203340440,203351758,-
ENSG00000240204.4,SMKR1,chr7,129502497,129512918,+
ENSG00000164438.7,TLX3,chr5,171309190,171312139,+
ENSG00000196743.11,GM2A,chr5,151212149,151281466,+
ENSG00000124370.13,MCEE,chr2,71108925,71130279,-
ENSG00000146857.6,STRA8,chr7,135231978,135258666,+
ENSG00000169905.15,TOR1AIP2,chr1,179839966,179883034,-
ENSG00000169245.7,CXCL10,chr4,76021117,76023518,-
ENSG00000162461.10,SLC25A34,chr1,15736175,15741392,+
ENSG00000163840.11,DTX3L,chr3,122564227,122575203,+
ENSG00000106733.23,NMRK1,chr9,75060569,75088831,-
ENSG00000158806.16,NPM2,chr8,22024080,22036897,+
ENSG00000162777.19,DENND2D,chr1,111183875,111204535,-
ENSG00000053108.20,FSTL4,chr5,133193429,133612688,-
ENSG00000179564.6,LSMEM2,chr3,50279029,50288116,+
ENSG00000137101.15,CD72,chr9,35609964,35646810,-
ENSG00000160741.19,CRTC2,chr1,153947668,153958642,-
ENSG00000105993.17,DNAJB6,chr7,157335380,157432974,+
ENSG00000179833.6,SERTAD2,chr2,64631620,64751005,-
ENSG00000146833.18,TRIM4,chr7,99876957,99919604,-
ENSG00000155115.9,GTF3C6,chr6,110958476,110968586,+
ENSG00000262543.2,SMIM28,chr6,138377904,138383486,+
ENSG00000020129.18,NCDN,chr1,35557441,35567274,+
ENSG00000136279.23,DBNL,chr7,44044627,44069456,+
ENSG00000172568.6,FNDC9,chr5,157341597,157345766,-
ENSG00000122547.14,EEPD1,chr7,36153074,36301557,+
ENSG00000143434.19,SEMA6C,chr1,151131684,151147813,-
ENSG00000130764.12,LRRC47,chr1,3778558,3796517,-
ENSG00000125089.20,SH3TC1,chr4,8181939,8241803,+
ENSG00000162526.7,TSSK3,chr1,32351520,32364312,+
ENSG00000125630.17,POLR1B,chr2,112541914,112579818,+
ENSG00000162641.20,AKNAD1,chr1,108815897,108963484,-
ENSG00000128683.16,GAD1,chr2,170813212,170861151,+
ENSG00000134970.16,TMED7,chr5,115607317,115634830,-
ENSG00000112208.13,BAG2,chr6,57172271,57189833,+
ENSG00000137077.11,CCL21,chr9,34709004,34710167,-
ENSG00000170791.20,CHCHD7,chr8,56211559,56218809,+
ENSG00000282872.2,C1orf232,chr1,26164100,26168963,-
ENSG00000130695.18,CEP85,chr1,26233668,26278814,+
ENSG00000171790.18,SLFNL1,chr1,41015588,41024551,-
ENSG00000072571.22,HMMR,chr5,163460202,163491945,+
ENSG00000204388.7,HSPA1B,chr6,31827737,31830254,+
ENSG00000121858.13,TNFSF10,chr3,172505502,172523529,-
ENSG00000088543.17,C3orf18,chr3,50556408,50573568,-
ENSG00000196652.14,ZKSCAN5,chr7,99504633,99535360,+
ENSG00000158691.18,ZSCAN12,chr6,28378820,28399808,-
ENSG00000116882.17,HAO2,chr1,119368726,119394258,+
ENSG00000174358.16,SLC6A19,chr5,1201594,1225111,+
ENSG00000184709.8,LRRC26,chr9,137168757,137170058,-
ENSG00000213588.8,ZBTB9,chr6,33453969,33457544,+
ENSG00000177352.12,CCDC71,chr3,49161062,49166357,-
ENSG00000204052.7,LRRC73,chr6,43506061,43510388,-
ENSG00000107159.16,CA9,chr9,35673897,35681159,+
ENSG00000145817.19,YIPF5,chr5,144158160,144170714,-
ENSG00000096092.8,TMEM14A,chr6,52671071,52686592,+
ENSG00000185090.17,MANEAL,chr1,37793787,37804745,+
ENSG00000242252.3,BGLAP,chr1,156242153,156243317,+
ENSG00000163428.6,LRRC58,chr3,120324508,120349412,-
ENSG00000155229.23,MMS19,chr10,97458082,97499500,-
ENSG00000106631.10,MYL7,chr7,44138856,44143179,-
ENSG00000180767.12,CHST13,chr3,126524071,126543291,+
ENSG00000153029.18,MR1,chr1,181033373,181061938,+
ENSG00000173679.2,OR1L1,chr9,122661565,122662648,+
ENSG00000109519.16,GRPEL1,chr4,7058642,7068145,-
ENSG00000255587.10,RAB44,chr6,36697825,36733184,+
ENSG00000171720.12,HDAC3,chr5,141620765,141637304,-
ENSG00000164399.5,IL3,chr5,132060654,132063204,+
ENSG00000164062.15,APEH,chr3,49673817,49683973,+
ENSG00000164609.12,SLU7,chr5,160400534,160421711,-
ENSG00000044115.23,CTNNA1,chr5,138610966,138935039,+
ENSG00000251380.3,DCANP1,chr5,135444213,135447348,-
ENSG00000185267.12,CDNF,chr10,14817774,14838575,-
ENSG00000237621.4,OR9A1P,chr7,141887147,141888092,+
ENSG00000008130.17,NADK,chr1,1751231,1780544,-
ENSG00000105793.18,GTPBP10,chr7,90335222,90391453,+
ENSG00000158863.24,FHIP2B,chr8,22089138,22104911,+
ENSG00000244405.10,ETV5,chr3,186045535,186110318,-
ENSG00000204947.11,ZNF425,chr7,149102783,149126348,-
ENSG00000156467.12,UQCRB,chr8,96222946,96235621,-
ENSG00000115592.15,PRKAG3,chr2,218819049,218832086,-
ENSG00000145916.21,RMND5B,chr5,178129067,178152762,+
ENSG00000173947.15,CIMAP3,chr1,111346268,111355113,+
ENSG00000130717.15,UCK1,chr9,131523755,131531289,-
ENSG00000284024.5,MSANTD7,chr10,14838163,14846999,+
ENSG00000288701.2,PRRC2B,chr9,131373635,131500197,+
ENSG00000137221.16,TJAP1,chr6,43477522,43506562,+
ENSG00000179144.7,GIMAP7,chr7,150514851,150521073,+
ENSG00000205883.3,DEFB135,chr8,11982255,11984590,+
ENSG00000016391.13,CHDH,chr3,53812334,53846468,-
ENSG00000172115.11,CYCS,chr7,25080178,25125367,-
ENSG00000158815.12,FGF17,chr8,22042387,22048809,+
ENSG00000170476.17,MZB1,chr5,139387466,139390081,-
ENSG00000169442.10,CD52,chr1,26317906,26320527,+
ENSG00000244219.9,TMEM225B,chr7,99597867,99611045,+
ENSG00000160785.16,SLC25A44,chr1,156193931,156212796,+
ENSG00000124562.12,SNRPC,chr6,34757096,34774045,+
ENSG00000241563.5,CORT,chr1,10450009,10452083,+
ENSG00000120334.18,CENPL,chr1,173794850,173824925,-
ENSG00000204334.9,ERICH2,chr2,170766877,170798977,+
ENSG00000109501.17,WFS1,chr4,6269831,6303265,+
ENSG00000170619.12,COMMD5,chr8,144837759,144854229,-
ENSG00000133678.16,TMEM254,chr10,80078640,80092862,+
ENSG00000185055.13,EFCAB10,chr7,105565108,105600875,-
ENSG00000143554.16,SLC27A3,chr1,153774207,153780180,+
ENSG00000106526.14,ACTR3C,chr7,150243915,150323926,-
ENSG00000107551.23,RASSF4,chr10,44959406,44996006,+
ENSG00000135248.17,GARIN1B,chr7,128709060,128731743,+
ENSG00000010030.15,ETV7,chr6,36352629,36387801,-
ENSG00000178597.7,PSAPL1,chr4,7430284,7434930,-
ENSG00000165629.22,ATP5F1C,chr10,7788091,7807911,+
ENSG00000168878.21,SFTPB,chr2,85655153,85668741,-
ENSG00000168481.11,LGI3,chr8,22146823,22157084,-
ENSG00000177679.17,SRRM3,chr7,76201863,76287288,+
ENSG00000160963.16,COL26A1,chr7,101362406,101559029,+
ENSG00000188394.9,GPR21,chr9,123033649,123038690,+
ENSG00000171960.14,PPIH,chr1,42658184,42676758,+
ENSG00000135940.9,COX5B,chr2,97646033,97648383,+
ENSG00000187091.16,PLCD1,chr3,38007495,38029680,-
ENSG00000156521.16,TYSND1,chr10,70137977,70146720,-
ENSG00000143515.22,ATP8B2,chr1,154325510,154351307,+
ENSG00000168509.22,HJV,chr1,146017467,146036746,-
ENSG00000162385.13,MAGOH,chr1,53226637,53238626,-
ENSG00000155034.23,FBXL18,chr7,5431334,5513814,-
ENSG00000138119.19,MYOF,chr10,93306428,93482334,-
ENSG00000225828.2,FAM229A,chr1,32361269,32364278,-
ENSG00000163577.10,EIF5A2,chr3,170888417,170908644,-
ENSG00000218739.12,CEBPZOS,chr2,37191472,37216555,+
ENSG00000163347.7,CLDN1,chr3,190305705,190322977,-
ENSG00000289692.1,ENSG00000289692,chr1,22636505,22644067,+
ENSG00000136286.18,MYO1G,chr7,44962661,44979813,-
ENSG00000137561.7,TTPA,chr8,63048138,63086197,-
ENSG00000064703.15,DDX20,chr1,111754831,111775602,+
ENSG00000157978.15,LDLRAP1,chr1,25543549,25591296,+
ENSG00000173250.3,GPR151,chr5,146513143,146516190,-
ENSG00000164535.17,DAGLB,chr7,6406394,6484190,-
ENSG00000163975.16,MELTF,chr3,196980589,197029874,-
ENSG00000143256.7,PFDN2,chr1,161100555,161118070,-
ENSG00000197579.10,TOPORS,chr9,32540543,32552611,-
ENSG00000163586.12,FABP1,chr2,88122981,88128122,-
ENSG00000162267.16,ITIH3,chr3,52794449,52809881,+
ENSG00000165688.16,PMPCA,chr9,136410629,136428006,+
ENSG00000007944.17,MYLIP,chr6,16129062,16151367,+
ENSG00000136694.9,IL36A,chr2,113005458,113008044,+
ENSG00000176928.9,GCNT4,chr5,75025345,75054516,-
ENSG00000162819.14,BROX,chr1,222711479,222735927,+
ENSG00000275111.7,ZNF2,chr2,95165431,95184317,+
ENSG00000186197.16,EDARADD,chr1,236348256,236502915,+
ENSG00000162891.12,IL20,chr1,206865620,206869223,+
