gene_id,Gene,chr,tss
ENSG00000119408.19,NEK6,chr9,124257605
ENSG00000172331.14,BPGM,chr7,134646783
ENSG00000115368.12,WDR75,chr2,189441428
ENSG00000129595.15,EPB41L4A,chr5,112419312
ENSG00000135205.17,CCDC146,chr7,77122433
ENSG00000114573.14,ATP6V1A,chr3,113746295
ENSG00000121579.16,NAA50,chr3,113746785
ENSG00000163001.14,CFAP36,chr2,55519558
ENSG00000115825.13,PRKD3,chr2,37324838
ENSG00000164849.12,GPR146,chr7,1044536
ENSG00000204822.9,MRPL53,chr2,74472698
ENSG00000136718.12,IMP4,chr2,130342402
ENSG00000196262.17,PPIA,chr7,44796619
ENSG00000172478.20,MAB21L4,chr2,240896893
ENSG00000183258.14,DDX41,chr5,177516978
ENSG00000173567.17,ADGRF3,chr2,26346816
ENSG00000162994.18,CLHC1,chr2,55232562
ENSG00000172262.14,ZNF131,chr5,43065175
ENSG00000196878.17,LAMB3,chr1,209653145
ENSG00000075292.22,ZNF638,chr2,71276536
ENSG00000288705.2,UGT1A5,chr2,233712906
ENSG00000288825.1,H2AC18,chr1,149842749
ENSG00000137563.15,GGH,chr8,63039406
ENSG00000160803.10,UBQLN4,chr1,156053813
ENSG00000167112.12,TRUB2,chr9,128322740
ENSG00000134308.16,YWHAQ,chr2,9639471
ENSG00000197157.13,SND1,chr7,127652122
ENSG00000168944.18,CEP120,chr5,123423591
ENSG00000164647.11,STEAP1,chr7,90154179
ENSG00000174579.6,MSL2,chr3,136197240
ENSG00000060642.14,PIGV,chr1,26787053
ENSG00000158467.19,AHCYL2,chr7,129225019
ENSG00000172354.12,GNB2,chr7,100673476
ENSG00000064012.26,CASP8,chr2,201233442
ENSG00000136710.12,VMA22,chr2,130342698
ENSG00000115317.15,HTRA2,chr2,74529273
ENSG00000115540.17,MOB4,chr2,197515570
ENSG00000122705.20,CLTA,chr9,36190855
ENSG00000142864.17,SERBP1,chr1,67430417
ENSG00000167106.14,EEIG1,chr9,127981074
ENSG00000137073.26,UBAP2,chr9,34049419
ENSG00000178764.10,ZHX2,chr8,122781297
ENSG00000167113.13,COQ4,chr9,128322482
ENSG00000148671.17,ADIRF,chr10,86968431
ENSG00000028137.21,TNFRSF1B,chr1,12166969
ENSG00000117174.13,ZNHIT6,chr1,85708432
ENSG00000116586.14,LAMTOR2,chr1,156053915
ENSG00000173557.16,CIMIP2C,chr2,26562541
ENSG00000188760.13,TMEM198,chr2,219543129
ENSG00000068912.17,ERLEC1,chr2,53787008
ENSG00000107968.12,MAP3K8,chr10,30433218
ENSG00000115289.16,PCGF1,chr2,74508360
ENSG00000197037.13,ZSCAN25,chr7,99616622
ENSG00000170632.16,ARMC10,chr7,103074624
ENSG00000066697.17,MSANTD3,chr9,100426692
ENSG00000151694.17,ADAM17,chr2,9556731
ENSG00000106004.6,HOXA5,chr7,27143718
ENSG00000144120.15,TMEM177,chr2,119679136
ENSG00000136243.20,NUP42,chr7,23181803
ENSG00000171444.20,MCC,chr5,113488822
ENSG00000248919.7,ATP5MF-PTCD1,chr7,99466196
ENSG00000106591.6,MRPL32,chr7,42932345
ENSG00000106246.20,PTCD1,chr7,99466200
ENSG00000241468.10,ATP5MF,chr7,99466200
ENSG00000167103.13,PIP5KL1,chr9,127930822
ENSG00000165119.25,HNRNPK,chr9,83981585
ENSG00000166508.21,MCM7,chr7,100101939
ENSG00000119509.15,INVS,chr9,100098377
ENSG00000085274.18,MYNN,chr3,169773376
ENSG00000225556.3,C2CD4D,chr1,151840556
ENSG00000272031.4,ANKRD34A,chr1,145964574
ENSG00000196747.5,H2AC13,chr6,27808172
ENSG00000162971.13,TYW5,chr2,199955817
ENSG00000113558.21,SKP1,chr5,134177910
ENSG00000164976.11,MYORG,chr9,34377149
ENSG00000179833.6,SERTAD2,chr2,64751004
ENSG00000233198.5,RNF224,chr9,137226907
ENSG00000135535.19,CD164,chr6,109382535
ENSG00000162972.12,MAIP1,chr2,199955316
ENSG00000160685.16,ZBTB7B,chr1,155002542
ENSG00000138668.22,HNRNPD,chr4,82374542
ENSG00000083857.17,FAT1,chr4,186726721
ENSG00000088179.11,PTPN4,chr2,119759603
ENSG00000123989.17,CHPF,chr2,219543817
ENSG00000256646.8,ENSG00000256646,chr7,42932213
ENSG00000106588.14,PSMA2,chr7,42932222
ENSG00000135924.19,DNAJB2,chr2,219279307
ENSG00000155850.11,SLC26A2,chr5,149960747
ENSG00000146530.17,VWDE,chr7,12404032
ENSG00000119318.15,RAD23B,chr9,107283136
ENSG00000029363.19,BCLAF1,chr6,136289851
ENSG00000148053.20,NTRK2,chr9,84668374
ENSG00000009954.12,BAZ1B,chr7,73522292
ENSG00000135317.16,SNX14,chr6,85594155
ENSG00000144426.20,NBEAL1,chr2,203014607
ENSG00000164889.17,SLC4A2,chr7,151057209
ENSG00000148677.9,ANKRD1,chr10,90921276
ENSG00000129103.21,SUMF2,chr7,56064001
ENSG00000212993.6,POU5F1B,chr8,127322182
ENSG00000163235.18,TGFA,chr2,70554192
ENSG00000109390.15,NDUFC1,chr4,139302563
ENSG00000170027.8,YWHAG,chr7,76359021
ENSG00000104689.12,TNFRSF10A,chr8,23225144
ENSG00000115902.13,SLC1A4,chr2,64988476
ENSG00000164597.17,COG5,chr7,107564514
ENSG00000171720.12,HDAC3,chr5,141637303
ENSG00000105810.12,CDK6,chr7,92837003
ENSG00000120438.14,TCP1,chr6,159789706
ENSG00000151465.16,CDC123,chr10,12195909
ENSG00000145555.16,MYO10,chr5,16936316
ENSG00000198887.11,SMC5,chr9,70258269
ENSG00000165609.16,NUDT5,chr10,12196154
ENSG00000278463.2,H2AC4,chr6,26033617
ENSG00000062194.18,GPBP1,chr5,57173820
ENSG00000105865.13,DUS4L,chr7,107563483
ENSG00000171960.14,PPIH,chr1,42658184
ENSG00000106771.15,TMEM245,chr9,109119974
ENSG00000197121.17,PGAP1,chr2,196927795
ENSG00000116489.15,CAPZA1,chr1,112619172
ENSG00000152127.11,MGAT5,chr2,134119891
ENSG00000138442.13,WDR12,chr2,203014797
ENSG00000170458.17,CD14,chr5,140633710
ENSG00000048828.20,FAM120A,chr9,93451647
ENSG00000213347.13,MXD3,chr5,177312756
ENSG00000115844.12,DLX2,chr2,172102908
ENSG00000165118.16,QNG1,chr9,83956985
ENSG00000082701.19,GSK3B,chr3,120095711
ENSG00000163798.16,SLC4A1AP,chr2,27663425
ENSG00000114098.20,ARMC8,chr3,138187247
ENSG00000197956.12,S100A6,chr1,153536548
ENSG00000188910.10,GJB3,chr1,34781174
ENSG00000228672.4,PROB1,chr5,139395103
ENSG00000127081.17,ZNF484,chr9,92878049
ENSG00000164211.15,STARD4,chr5,111513043
ENSG00000113555.6,PCDH12,chr5,141969740
ENSG00000081026.21,MAGI3,chr1,113390389
ENSG00000148158.19,SNX30,chr9,112750723
ENSG00000196182.13,STK40,chr1,36385931
ENSG00000197903.11,H2BC12,chr6,27146862
ENSG00000172795.18,DCP2,chr5,112976701
ENSG00000198722.17,UNC13B,chr9,35161828
ENSG00000115355.20,CCDC88A,chr2,55420041
ENSG00000137269.17,LRRC1,chr6,53793767
ENSG00000006625.20,GGCT,chr7,30504865
ENSG00000151779.16,NBAS,chr2,15561339
ENSG00000172985.12,SH3RF3,chr2,109128227
ENSG00000241258.10,CRCP,chr7,66114603
ENSG00000143418.22,CERS2,chr1,150977395
ENSG00000112855.19,HARS2,chr5,140691421
ENSG00000116747.15,RO60,chr1,193059421
ENSG00000214160.12,ALG3,chr3,184249570
ENSG00000288558.3,DUS4L-BCAP29,chr7,107563970
ENSG00000164543.9,STK17A,chr7,43582757
ENSG00000001167.17,NFYA,chr6,41072039
ENSG00000138435.16,CHRNA1,chr2,174787934
ENSG00000135968.24,GCC2,chr2,108449106
ENSG00000023318.11,ERP44,chr9,100099051
ENSG00000078674.22,PCM1,chr8,17922745
ENSG00000284753.4,EEF1AKMT4,chr3,184249608
ENSG00000170445.18,HARS1,chr5,140691536
ENSG00000116717.14,GADD45A,chr1,67685047
ENSG00000160050.18,CCDC28B,chr1,32200382
ENSG00000284917.1,EEF1AKMT4-ECE2,chr3,184249694
ENSG00000115946.10,PNO1,chr2,68157827
ENSG00000177606.9,JUN,chr1,58784047
ENSG00000144674.21,GOLGA4,chr3,37243183
ENSG00000119760.18,SUPT7L,chr2,27663846
ENSG00000164291.19,ARSK,chr5,95555080
ENSG00000048162.24,NOP16,chr5,176389006
ENSG00000148356.17,LRSAM1,chr9,127451468
ENSG00000175073.9,VCPIP1,chr8,66667262
ENSG00000138376.13,BARD1,chr2,214809725
ENSG00000146066.4,HIGD2A,chr5,176388731
ENSG00000113742.15,CPEB4,chr5,173888312
ENSG00000091127.16,PUS7,chr7,105522271
ENSG00000198677.15,SKIC3,chr5,95555049
ENSG00000151422.16,FER,chr5,108747840
ENSG00000112110.12,MRPL18,chr6,159789811
ENSG00000143570.21,SLC39A1,chr1,153968666
ENSG00000105953.18,OGDH,chr7,44606495
ENSG00000144381.20,HSPD1,chr2,197516736
ENSG00000112378.13,PERP,chr6,138107847
ENSG00000233276.10,GPX1,chr3,49358604
ENSG00000054118.17,THRAP3,chr1,36224391
ENSG00000105856.16,HBP1,chr7,107168960
ENSG00000148339.15,SLC25A25,chr9,128068168
ENSG00000164308.20,ERAP2,chr5,96875978
ENSG00000159596.9,TMEM69,chr1,45688148
ENSG00000113328.23,CCNG1,chr5,163437568
ENSG00000171169.10,NAIF1,chr9,128068205
ENSG00000011021.25,CLCN6,chr1,11806095
ENSG00000196152.11,ZNF79,chr9,127424373
ENSG00000135951.18,TSGA10,chr2,99154963
ENSG00000144182.19,LIPT1,chr2,99154954
ENSG00000144401.16,METTL21A,chr2,207626296
ENSG00000273155.1,ENSG00000273155,chr2,99154997
ENSG00000198478.11,SH3BGRL2,chr6,79537184
ENSG00000177000.15,MTHFR,chr1,11806454
ENSG00000096746.20,HNRNPH3,chr10,68331173
ENSG00000242802.11,AP5Z1,chr7,4775609
ENSG00000293562.1,ENSG00000293562,chr1,174022297
ENSG00000163362.13,INAVA,chr1,200890994
ENSG00000116750.16,UCHL5,chr1,193060079
ENSG00000164620.11,RELL2,chr5,141636949
ENSG00000288602.1,C8orf44-SGK3,chr8,66667595
ENSG00000155744.12,HYCC2,chr2,201071699
ENSG00000113407.16,TARS1,chr5,33440695
ENSG00000249884.8,RNF103-CHMP3,chr2,86721121
ENSG00000122515.18,ZMIZ2,chr7,44748547
ENSG00000173960.16,UBXN2A,chr2,23926787
ENSG00000164933.13,SLC25A32,chr8,103415188
ENSG00000265972.8,TXNIP,chr1,145996579
ENSG00000120738.9,EGR1,chr5,138465189
ENSG00000112983.19,BRD8,chr5,138178987
ENSG00000107362.16,ABHD17B,chr9,71911239
ENSG00000243667.9,DNAAF10,chr2,68157566
ENSG00000128059.10,PPAT,chr4,56436037
ENSG00000181467.5,RAP2B,chr3,153162225
ENSG00000175920.19,DOK7,chr4,3463189
ENSG00000113194.15,FAF2,chr5,176447627
ENSG00000136261.18,BZW2,chr7,16644652
ENSG00000163013.13,FBXO41,chr2,73284477
ENSG00000134684.15,YARS1,chr1,32818030
ENSG00000164934.17,DCAF13,chr8,103414650
ENSG00000112984.14,KIF20A,chr5,138178714
ENSG00000221838.14,AP4M1,chr7,100100840
ENSG00000182923.22,CEP63,chr3,134485698
ENSG00000106993.14,CDC37L1,chr9,4679555
ENSG00000274997.2,H2AC12,chr6,27147105
ENSG00000143401.17,ANP32E,chr1,150236201
ENSG00000180573.11,H2AC6,chr6,26124144
ENSG00000166529.18,ZSCAN21,chr7,100049766
ENSG00000143409.20,MINDY1,chr1,151008375
ENSG00000163536.15,SERPINI1,chr3,167735064
ENSG00000155875.16,SAXO1,chr9,19049357
ENSG00000112081.20,SRSF3,chr6,36593776
ENSG00000145040.4,UCN2,chr3,48563780
ENSG00000143776.22,CDC42BPA,chr1,227318518
ENSG00000148082.11,SHC3,chr9,89180069
ENSG00000127952.19,STYXL1,chr7,76048808
ENSG00000135870.15,RC3H1,chr1,174022417
ENSG00000146243.15,IRAK1BP1,chr6,78867481
ENSG00000204628.14,RACK1,chr5,181248095
ENSG00000114209.17,PDCD10,chr3,167735038
ENSG00000171103.13,TRMT61B,chr2,28870391
ENSG00000206527.12,HACD2,chr3,123585192
ENSG00000196092.14,PAX5,chr9,37034267
ENSG00000115129.16,TP53I3,chr2,24085860
ENSG00000144567.13,RETREG2,chr2,219176224
ENSG00000138071.17,ACTR2,chr2,65227713
ENSG00000181163.16,NPM1,chr5,171387085
ENSG00000147889.19,CDKN2A,chr9,21995300
ENSG00000008282.12,SYPL1,chr7,106112617
ENSG00000038210.16,PI4K2B,chr4,25160662
ENSG00000196511.17,TPK1,chr7,144836418
ENSG00000143321.19,HDGF,chr1,156766924
ENSG00000120709.13,FAM53C,chr5,138331934
ENSG00000086289.14,EPDR1,chr7,37920602
ENSG00000132434.12,LANCL2,chr7,55365281
ENSG00000154252.13,GAL3ST2,chr2,241776816
ENSG00000128694.14,OSGEPL1,chr2,189763229
ENSG00000162434.16,JAK1,chr1,65067753
ENSG00000128699.17,ORMDL1,chr2,189784394
ENSG00000181904.11,C5orf24,chr5,134845679
ENSG00000113649.16,TCERG1,chr5,146447310
ENSG00000284952.1,ENSG00000284952,chr3,155854441
ENSG00000109618.15,SEPSECS,chr4,25160549
ENSG00000125485.20,DDX31,chr9,132670400
ENSG00000273802.4,H2BC8,chr6,26217251
ENSG00000180822.14,PSMG4,chr6,3231402
ENSG00000136875.15,PRPF4,chr9,113275636
ENSG00000155876.6,RRAGA,chr9,19049426
ENSG00000115806.15,GORASP2,chr2,170928463
ENSG00000115221.15,ITGB6,chr2,160271887
ENSG00000176386.11,CDC26,chr9,113275601
ENSG00000164078.17,MST1R,chr3,49906129
ENSG00000168917.11,SLC35G2,chr3,136818462
ENSG00000154783.14,FGD5,chr3,14810504
ENSG00000146955.13,RAB19,chr7,140404042
ENSG00000310603.1,ENSG00000310603,chr2,27771738
ENSG00000162946.25,DISC1,chr1,231626662
ENSG00000277075.4,H2AC8,chr6,26216920
ENSG00000115970.21,THADA,chr2,43596069
ENSG00000153094.27,BCL2L11,chr2,111119377
ENSG00000173269.16,MMRN2,chr10,86969480
ENSG00000164877.21,MICALL2,chr7,1459538
ENSG00000163528.15,CHCHD4,chr3,14124875
ENSG00000032389.15,EIPR1,chr2,3377878
ENSG00000197958.15,RPL12,chr9,127452093
ENSG00000114315.6,HES1,chr3,194136138
ENSG00000183718.8,TRIM52,chr5,181262067
ENSG00000143363.19,PRUNE1,chr1,151008407
ENSG00000169241.21,SLC50A1,chr1,155135343
ENSG00000182158.18,CREB3L2,chr7,138002118
ENSG00000285458.1,C4orf36,chr4,86936177
ENSG00000041982.19,TNC,chr9,115118256
ENSG00000185728.19,YTHDF3,chr8,63168259
ENSG00000187742.17,SECISBP2,chr9,89318459
ENSG00000113368.14,LMNB1,chr5,126776622
ENSG00000214595.14,EML6,chr2,54723498
ENSG00000054523.22,KIF1B,chr1,10210480
ENSG00000170876.11,TMEM43,chr3,14124997
ENSG00000064933.21,PMS1,chr2,189784061
ENSG00000153214.13,TMEM87B,chr2,112055201
ENSG00000143320.11,CRABP2,chr1,156708093
ENSG00000120318.18,ARAP3,chr5,141682254
ENSG00000121966.8,CXCR4,chr2,136119176
ENSG00000132305.24,IMMT,chr2,86195630
ENSG00000183696.16,UPP1,chr7,48088597
ENSG00000148344.12,PTGES,chr9,129753077
ENSG00000180596.11,H2BC4,chr6,26124015
ENSG00000169359.18,SLC33A1,chr3,155854562
ENSG00000127824.17,TUBA4A,chr2,219277901
ENSG00000135999.15,EPC2,chr2,148644439
ENSG00000158106.17,RHPN1,chr8,143368809
ENSG00000176261.18,ZBTB8OS,chr1,32651010
ENSG00000117707.19,PROX1,chr1,213982710
ENSG00000071243.18,ING3,chr7,120950717
ENSG00000277443.5,MARCKS,chr6,113857333
ENSG00000164867.13,NOS3,chr7,150991016
ENSG00000150347.18,ARID5B,chr10,61901245
ENSG00000198189.13,HSD17B11,chr4,87391222
ENSG00000152518.10,ZFP36L2,chr2,43226611
ENSG00000106330.14,MOSPD3,chr7,100612101
ENSG00000162521.20,RBBP4,chr1,32651042
ENSG00000243147.10,MRPL33,chr2,27771682
ENSG00000010270.16,STARD3NL,chr7,38178216
ENSG00000119004.19,CYP20A1,chr2,203238951
ENSG00000188647.15,PTAR1,chr9,69760064
ENSG00000186591.15,UBE2H,chr7,129952987
ENSG00000115808.15,STRN,chr2,36967621
ENSG00000117528.16,ABCD3,chr1,94418038
ENSG00000146701.14,MDH2,chr7,76048036
ENSG00000134748.15,PRPF38A,chr1,52404059
ENSG00000151247.15,EIF4E,chr4,98929924
ENSG00000166925.11,TSC22D4,chr7,100479256
ENSG00000080546.16,SESN1,chr6,109095096
ENSG00000137161.20,CNPY3,chr6,42928974
ENSG00000163249.15,CCNYL1,chr2,207711514
ENSG00000183137.18,CEP57L1,chr6,109095104
ENSG00000289346.1,ENSG00000289346,chr7,74890584
ENSG00000144445.19,KANSL1L,chr2,210172181
ENSG00000152700.16,SAR1B,chr5,134649270
ENSG00000187605.18,TET3,chr2,73984909
ENSG00000085840.15,ORC1,chr1,52404491
ENSG00000021574.17,SPAST,chr2,32063524
ENSG00000136942.17,RPL35,chr9,124862016
ENSG00000138400.14,MDH1B,chr2,206765336
ENSG00000173193.17,PARP14,chr3,122680211
ENSG00000106100.13,NOD1,chr7,30478913
ENSG00000145703.18,IQGAP2,chr5,76402932
ENSG00000169599.15,NFU1,chr2,69437664
ENSG00000119778.17,ATAD2B,chr2,23927220
ENSG00000167114.15,SLC27A4,chr9,128340474
ENSG00000156453.15,PCDH1,chr5,141879245
ENSG00000135632.14,SMYD5,chr2,73214221
ENSG00000115756.15,HPCAL1,chr2,10297409
ENSG00000163344.8,PMVK,chr1,154937007
ENSG00000174796.14,THAP6,chr4,75513945
ENSG00000115274.16,INO80B,chr2,74455077
ENSG00000138430.18,OLA1,chr2,174248660
ENSG00000162924.18,REL,chr2,60881490
ENSG00000122884.15,P4HA1,chr10,73097107
ENSG00000165025.17,SYK,chr9,90801578
ENSG00000118418.18,HMGN3,chr6,79234861
ENSG00000106804.12,C5,chr9,121075194
ENSG00000118246.16,FASTKD2,chr2,206765356
ENSG00000134717.20,BTF3L4,chr1,52056198
ENSG00000075711.23,DLG1,chr3,197299331
ENSG00000274049.4,INO80B-WBP1,chr2,74455087
ENSG00000122359.20,ANXA11,chr10,80205712
ENSG00000120129.8,DUSP1,chr5,172771197
ENSG00000117862.16,TXNDC12,chr1,52056187
ENSG00000070061.18,ELP1,chr9,108934413
ENSG00000114473.16,DRC9,chr3,197960141
ENSG00000273045.9,C2orf15,chr2,99141234
ENSG00000204634.15,TBC1D8,chr2,101252865
ENSG00000272391.8,POM121C,chr7,75486357
ENSG00000274523.7,RCC1L,chr7,75074227
ENSG00000289760.1,ENSG00000289760,chr7,100478169
ENSG00000074276.13,CDHR2,chr5,176542510
ENSG00000131236.20,CAP1,chr1,40039734
ENSG00000124635.12,H2BC11,chr6,27133882
ENSG00000128581.18,IFT22,chr7,101321830
ENSG00000157741.17,UBN2,chr7,139230355
ENSG00000106682.17,EIF4H,chr7,74174126
ENSG00000158435.10,CNOT11,chr2,101252805
ENSG00000146410.14,MTFR2,chr6,136250570
ENSG00000056586.18,RC3H2,chr9,122905512
ENSG00000179388.9,EGR3,chr8,22693479
ENSG00000213585.13,VDAC1,chr5,134005359
ENSG00000186854.13,TRABD2A,chr2,84907007
ENSG00000113070.10,HBEGF,chr5,140346613
ENSG00000164162.16,ANAPC10,chr4,145098822
ENSG00000065978.21,YBX1,chr1,42682143
ENSG00000136950.15,ARPC5L,chr9,124862108
ENSG00000247626.5,MARS2,chr2,197705368
ENSG00000241962.9,ENSG00000241962,chr2,99141484
ENSG00000119328.14,ABITRAM,chr9,108934129
ENSG00000119383.23,PTPA,chr9,129110549
ENSG00000146802.15,TMEM168,chr7,112790714
ENSG00000135953.13,SLC67A2,chr2,102736898
ENSG00000117407.19,ARTN,chr1,43933271
ENSG00000112306.10,RPS12,chr6,132814541
ENSG00000164163.13,ABCE1,chr4,145098247
ENSG00000129055.15,ANAPC13,chr3,134486715
ENSG00000170417.17,TMEM182,chr2,102736904
ENSG00000010810.20,FYN,chr6,111873478
ENSG00000160917.17,CPSF4,chr7,99438907
ENSG00000180611.8,MB21D2,chr3,192918264
ENSG00000185621.13,LMLN,chr3,197960199
ENSG00000165120.6,SSMEM1,chr7,130206343
ENSG00000120756.15,PLS1,chr3,142595643
ENSG00000138032.23,PPM1B,chr2,44167968
ENSG00000274570.6,SPDYE10,chr7,73155430
ENSG00000127191.21,TRAF2,chr9,136881902
ENSG00000285713.1,ENSG00000285713,chr4,145098173
ENSG00000105948.15,IFT56,chr7,139133743
ENSG00000155660.13,PDIA4,chr7,149028666
ENSG00000116209.14,TMEM59,chr1,54053503
ENSG00000155621.17,C9orf85,chr9,71911447
ENSG00000170144.25,HNRNPA3,chr2,177212586
ENSG00000135862.8,LAMC1,chr1,183023198
ENSG00000115233.14,PSMD14,chr2,161308407
ENSG00000113583.10,C5orf15,chr5,133968673
ENSG00000120306.13,CYSTM1,chr5,140174923
ENSG00000159592.13,GPBP1L1,chr1,45688407
ENSG00000258728.2,ENSG00000258728,chr9,34646630
ENSG00000143977.16,SNRPG,chr2,70293765
ENSG00000143164.18,DCAF6,chr1,167935782
ENSG00000142327.15,RNPEPL1,chr2,240565803
ENSG00000120137.9,PANK3,chr5,168579625
ENSG00000119397.21,CNTRL,chr9,121074659
ENSG00000144369.16,FAM171B,chr2,186694009
ENSG00000288608.1,ENSG00000288608,chr7,151061927
ENSG00000131669.12,NINJ1,chr9,93134611
ENSG00000137285.12,TUBB2B,chr6,3231729
ENSG00000240303.10,ACAD11,chr3,132660726
ENSG00000146247.17,PHIP,chr6,79078543
ENSG00000109670.19,FBXW7,chr4,152536352
ENSG00000278828.2,H3C10,chr6,27810050
ENSG00000288637.1,ENSG00000288637,chr4,153152434
ENSG00000113621.17,TXNDC15,chr5,134874307
ENSG00000163466.18,ARPC2,chr2,218216629
ENSG00000115084.17,SLC35F5,chr2,113756699
ENSG00000068654.19,POLR1A,chr2,86106154
ENSG00000154518.12,ATP5MC3,chr2,175181763
ENSG00000162616.11,DNAJB4,chr1,77979069
ENSG00000185056.11,C5orf47,chr5,173973778
ENSG00000132300.21,PTCD3,chr2,86106222
ENSG00000135547.10,HEY2,chr6,125747663
ENSG00000131435.15,PDLIM4,chr5,132257639
ENSG00000171130.21,ATP6V0E2,chr7,149872960
ENSG00000163743.16,RCHY1,chr4,75514763
ENSG00000121988.20,ZRANB3,chr2,135531227
ENSG00000158825.8,CDA,chr1,20588897
ENSG00000055044.13,NOP58,chr2,202265275
ENSG00000008277.17,ADAM22,chr7,87934135
ENSG00000081791.11,DELE1,chr5,141923799
ENSG00000288570.1,ENSG00000288570,chr9,130713625
ENSG00000125484.14,GTF3C4,chr9,132670022
ENSG00000084073.12,ZMPSTE24,chr1,40258040
ENSG00000116205.16,TCEANC2,chr1,54052866
ENSG00000068784.15,SRBD1,chr2,45612164
ENSG00000174748.24,RPL15,chr3,23916590
ENSG00000197889.12,MEIG1,chr10,14954189
ENSG00000198876.15,DCAF12,chr9,34127398
ENSG00000005238.22,ATOSB,chr9,35116356
ENSG00000121897.17,LIAS,chr4,39459003
ENSG00000143995.22,MEIS1,chr2,66433451
ENSG00000050344.11,NFE2L3,chr7,26152189
ENSG00000116830.14,TTF2,chr1,117060284
ENSG00000085871.11,MGST2,chr4,139665767
ENSG00000048991.20,R3HDM1,chr2,135531447
ENSG00000115415.23,STAT1,chr2,191020959
ENSG00000132906.20,CASP9,chr1,15526533
ENSG00000113946.6,CLDN16,chr3,190322521
ENSG00000122644.15,ARL4A,chr7,12686601
ENSG00000116138.15,DNAJC16,chr1,15526812
ENSG00000113615.15,SEC24A,chr5,134648586
ENSG00000120314.20,WDR55,chr5,140664475
ENSG00000177853.17,ZNF518A,chr10,96129694
ENSG00000117724.16,CENPF,chr1,214603171
ENSG00000096060.17,FKBP5,chr6,35728621
ENSG00000131013.6,PPIL4,chr6,149546110
ENSG00000171603.20,CLSTN1,chr1,9823992
ENSG00000136824.21,SMC2,chr9,104093694
ENSG00000076321.13,KLHL20,chr1,173714908
ENSG00000135316.21,SYNCRIP,chr6,85644062
ENSG00000122873.14,CISD1,chr10,58269112
ENSG00000288721.1,ENSG00000288721,chr6,41921138
ENSG00000170469.13,SPATA24,chr5,139404093
ENSG00000124641.18,MED20,chr6,41921146
ENSG00000069275.15,NUCKS1,chr1,205750269
ENSG00000173726.13,TOMM20,chr1,235128961
ENSG00000196652.14,ZKSCAN5,chr7,99504633
ENSG00000135018.16,UBQLN1,chr9,83708231
ENSG00000198399.18,ITSN2,chr2,24360806
ENSG00000116120.13,FARSB,chr2,222656312
ENSG00000074800.18,ENO1,chr1,8879307
ENSG00000112578.13,BYSL,chr6,41921228
ENSG00000122787.17,AKR1D1,chr7,138002323
ENSG00000196150.16,ZNF250,chr8,144902216
ENSG00000095261.16,PSMD5,chr9,120843387
ENSG00000164576.14,SAP30L,chr5,154445975
ENSG00000068885.17,IFT80,chr3,160400356
ENSG00000145495.19,MARCHF6,chr5,10353690
ENSG00000170899.13,GSTA4,chr6,52995358
ENSG00000163626.19,COX18,chr4,73069754
ENSG00000172031.9,EPHX4,chr1,92029426
ENSG00000113108.22,APBB3,chr5,140564780
ENSG00000163481.10,RNF25,chr2,218672008
ENSG00000164442.13,CITED2,chr6,139375908
ENSG00000119912.20,IDE,chr10,92574095
ENSG00000115548.19,KDM3A,chr2,86440646
ENSG00000056558.13,TRAF1,chr9,120931874
ENSG00000138279.18,ANXA7,chr10,73414730
ENSG00000163482.14,STK36,chr2,218672026
ENSG00000060688.15,SNRNP40,chr1,31296822
ENSG00000163681.19,SLMAP,chr3,57755449
ENSG00000162390.20,ACOT11,chr1,54542256
ENSG00000198925.14,ATG9A,chr2,219230382
ENSG00000138160.9,KIF11,chr10,92574104
ENSG00000137936.20,BCAR3,chr1,93847487
ENSG00000163162.11,RNF149,chr2,101308769
ENSG00000115758.16,ODC1,chr2,10450115
ENSG00000152256.16,PDK1,chr2,172555372
ENSG00000065060.19,BLTP3A,chr6,34792023
ENSG00000143569.22,UBAP2L,chr1,154220171
ENSG00000011523.17,CEP68,chr2,65056349
ENSG00000146540.17,CHLSN,chr7,1138312
ENSG00000014914.23,MTMR11,chr1,149937533
ENSG00000113013.18,HSPA9,chr5,138575674
ENSG00000164967.12,RPP25L,chr9,34612604
ENSG00000152457.21,DCLRE1C,chr10,14954431
ENSG00000163347.7,CLDN1,chr3,190322976
ENSG00000095319.16,NUP188,chr9,128947680
ENSG00000106034.20,CPED1,chr7,120988489
ENSG00000064651.16,SLC12A2,chr5,128083164
ENSG00000160908.17,ZNF394,chr7,99504917
ENSG00000175283.8,DOLK,chr9,128947602
ENSG00000136888.10,ATP6V1G1,chr9,114587571
ENSG00000109572.18,CLCN3,chr4,169612437
ENSG00000115267.11,IFIH1,chr2,162318683
ENSG00000024048.13,UBR2,chr6,42563968
ENSG00000117616.20,RSRP1,chr1,25338243
ENSG00000184357.5,H1-5,chr6,27867587
ENSG00000145016.19,RUBCN,chr3,197749726
ENSG00000004864.16,SLC25A13,chr7,96322180
ENSG00000186130.7,ZBTB6,chr9,122913332
ENSG00000143537.16,ADAM15,chr1,155050565
ENSG00000152292.19,SH2D6,chr2,85418713
ENSG00000161048.14,NAPEPLD,chr7,103151171
ENSG00000128524.6,ATP6V1F,chr7,128862815
ENSG00000164109.16,MAD2L1,chr4,120067191
ENSG00000164284.17,GRPEL2,chr5,149344994
ENSG00000106609.18,TMEM248,chr7,66921159
