gene_id,Gene,chr,start,end,strand
ENSG00000124641.18,MED20,chr6,41905330,41921147,-
ENSG00000065911.14,MTHFD2,chr2,74186171,74218432,+
ENSG00000136535.16,TBR1,chr2,161416205,161425870,+
ENSG00000189241.9,TSPYL1,chr6,116267759,116279930,-
ENSG00000235118.10,FAM237A,chr2,206642416,206649365,+
ENSG00000158714.13,SLAMF8,chr1,159826681,159837492,+
ENSG00000283039.1,KLF18,chr1,44137820,44141631,-
ENSG00000179348.15,GATA2,chr3,128479422,128493208,-
ENSG00000171611.11,PTCRA,chr6,42915988,42925845,+
ENSG00000164346.12,NSA2,chr5,74766981,74782194,+
ENSG00000067334.15,DNTTIP2,chr1,93866283,93879918,-
ENSG00000197363.13,ZNF517,chr8,144798862,144813034,+
ENSG00000203724.13,C1orf53,chr1,197902448,197907492,+
ENSG00000153140.11,CETN3,chr5,90389657,90409793,-
ENSG00000095321.20,CRAT,chr9,129092812,129111313,-
ENSG00000177000.15,MTHFR,chr1,11785722,11806455,-
ENSG00000170260.11,ZNF212,chr7,149239650,149255956,+
ENSG00000205413.9,SAMD9,chr7,93099512,93118042,-
ENSG00000197409.9,H3C4,chr6,26195163,26197286,-
ENSG00000163083.7,INHBB,chr2,120344813,120351803,+
ENSG00000274290.3,H2BC6,chr6,26172058,26184655,+
ENSG00000132677.15,RHBG,chr1,156369014,156385221,+
ENSG00000162704.17,ARPC5,chr1,183620845,183635908,-
ENSG00000135002.13,RFK,chr9,76385516,76394536,-
ENSG00000158887.22,MPZ,chr1,161304734,161309974,-
ENSG00000163154.8,TNFAIP8L2,chr1,151156620,151160255,+
ENSG00000145911.9,N4BP3,chr5,178113166,178127034,+
ENSG00000189410.14,SH2D5,chr1,20719723,20732837,-
ENSG00000177275.4,OR2AJ1,chr1,247924888,247935339,+
ENSG00000170619.12,COMMD5,chr8,144837759,144854229,-
ENSG00000143390.20,RFX5,chr1,151340639,151347339,-
ENSG00000042493.18,CAPG,chr2,85388143,85422017,-
ENSG00000164885.15,CDK5,chr7,151051516,151057952,-
ENSG00000162571.16,TTLL10,chr1,1173879,1197940,+
ENSG00000138449.13,SLC40A1,chr2,189560490,189583758,-
ENSG00000179163.14,FUCA1,chr1,23845076,23868361,-
ENSG00000185055.13,EFCAB10,chr7,105565108,105600875,-
ENSG00000117281.18,CD160,chr1,145719442,145740760,+
ENSG00000138363.17,ATIC,chr2,215311955,215352251,+
ENSG00000157999.6,ANKRD61,chr7,6031375,6036552,+
ENSG00000223601.5,EBLN1,chr10,22208474,22218018,-
ENSG00000285292.1,ABCF2-H2BK1,chr7,151207836,151227166,-
ENSG00000164007.12,CLDN19,chr1,42733092,42740286,-
ENSG00000066322.17,ELOVL1,chr1,43363140,43368075,-
ENSG00000138231.15,DBR1,chr3,138160987,138174953,-
ENSG00000143450.19,OAZ3,chr1,151762898,151771334,+
ENSG00000164220.8,F2RL2,chr5,76615422,76623425,-
ENSG00000241685.12,ARPC1A,chr7,99325878,99366527,+
ENSG00000135974.13,C2orf49,chr2,105337515,105360776,+
ENSG00000188157.17,AGRN,chr1,1020068,1056119,+
ENSG00000186367.7,MINAR2,chr5,129748093,129766732,+
ENSG00000086232.15,EIF2AK1,chr7,6022246,6059240,-
ENSG00000144224.19,UBXN4,chr2,135741625,135785063,+
ENSG00000163684.13,RPP14,chr3,58306238,58324695,+
ENSG00000255154.10,HTD2,chr3,58306238,58324695,+
ENSG00000168938.8,PPIC,chr5,123022051,123036727,-
ENSG00000163508.14,EOMES,chr3,27715948,27722711,-
ENSG00000163319.13,MRPS18C,chr4,83455929,83475844,+
ENSG00000185130.7,H2BC13,chr6,27805408,27807936,-
ENSG00000243414.8,TICAM2,chr5,115578120,115602529,-
ENSG00000197780.12,TAF13,chr1,109062488,109076014,-
ENSG00000213588.8,ZBTB9,chr6,33453969,33457544,+
ENSG00000163156.14,SCNM1,chr1,151156663,151179006,+
ENSG00000170498.12,KISS1,chr1,204190336,204196638,-
ENSG00000143226.18,FCGR2A,chr1,161505414,161524013,+
ENSG00000066923.21,STAG3,chr7,100177562,100214387,+
ENSG00000150753.14,CCT5,chr5,10249928,10266389,+
ENSG00000121152.12,NCAPH,chr2,96335727,96377091,+
ENSG00000171159.6,BBLN,chr9,128160218,128163928,+
ENSG00000168490.16,PHYHIP,chr8,22219702,22232376,-
ENSG00000163346.19,PBXIP1,chr1,154944058,154956451,-
ENSG00000125630.17,POLR1B,chr2,112541914,112579818,+
ENSG00000163424.10,TEX55,chr3,119146150,119160042,+
ENSG00000132305.24,IMMT,chr2,86142797,86195631,-
ENSG00000151689.15,INPP1,chr2,190334672,190371665,+
ENSG00000157240.5,FZD1,chr7,91264432,91289201,+
ENSG00000162650.19,ATXN7L2,chr1,109483478,109492812,+
ENSG00000251246.1,EFNA4-EFNA3,chr1,155063747,155086807,+
ENSG00000176399.5,DMRTA1,chr9,22446776,22468199,+
ENSG00000118418.18,HMGN3,chr6,79199424,79234862,-
ENSG00000124875.11,CXCL6,chr4,73836621,73849064,+
ENSG00000197557.7,IFT70A,chr2,177612998,177618742,-
ENSG00000186453.15,FAM228A,chr2,24175050,24200849,+
ENSG00000162694.16,EXTL2,chr1,100871370,100896000,-
ENSG00000164458.12,TBXT,chr6,166157655,166168815,-
ENSG00000197530.15,MIB2,chr1,1615432,1630610,+
ENSG00000256977.14,LIMS3,chr2,109898427,109925625,+
ENSG00000227268.5,KLLN,chr10,87859157,87863533,-
ENSG00000155542.14,SETD9,chr5,56909259,56926521,+
ENSG00000154370.18,TRIM11,chr1,228393671,228406841,-
ENSG00000221986.9,MYBPHL,chr1,109292362,109307213,-
ENSG00000143363.19,PRUNE1,chr1,151008407,151035714,+
ENSG00000240583.16,AQP1,chr7,30910754,30925517,+
ENSG00000078668.16,VDAC3,chr8,42391623,42407493,+
ENSG00000286095.4,SPEGNB,chr2,219496128,219498287,+
ENSG00000197768.13,STPG3,chr9,137250607,137253483,+
ENSG00000289791.1,ENSG00000289791,chr5,33997006,34008084,-
ENSG00000170092.15,SPDYE5,chr7,75492319,75504316,+
ENSG00000196262.17,PPIA,chr7,44796619,44824564,+
ENSG00000196152.11,ZNF79,chr9,127424373,127449728,+
ENSG00000155729.15,KCTD18,chr2,200488952,200519784,-
ENSG00000265972.8,TXNIP,chr1,145992434,145996580,-
ENSG00000115297.11,TLX2,chr2,74513462,74517148,+
ENSG00000119383.23,PTPA,chr9,129110549,129148946,+
ENSG00000145331.16,TRMT10A,chr4,99546699,99564070,-
ENSG00000203909.5,DPPA5,chr6,73353062,73354294,-
ENSG00000171227.9,TMEM37,chr2,119429900,119448664,+
ENSG00000198601.4,OR2M2,chr1,248174820,248181067,+
ENSG00000171824.16,EXOSC10,chr1,11066612,11099907,-
ENSG00000112029.11,FBXO5,chr6,152970518,152983599,-
ENSG00000167701.16,GPT,chr8,144502607,144507494,+
ENSG00000134202.14,GSTM3,chr1,109731687,109741038,-
ENSG00000116690.15,PRG4,chr1,186296221,186314567,+
ENSG00000174567.10,GOLT1A,chr1,204198156,204214121,-
ENSG00000136875.15,PRPF4,chr9,113275636,113295342,+
ENSG00000179862.7,CITED4,chr1,40861053,40862363,-
ENSG00000169740.16,ZNF32,chr10,43643858,43649367,-
ENSG00000171311.15,EXOSC1,chr10,97428013,97446085,-
ENSG00000013561.20,RNF14,chr5,141958304,142003016,+
ENSG00000151665.15,PIGF,chr2,46580936,46617067,-
ENSG00000189292.19,ALKAL2,chr2,278285,289623,-
ENSG00000162585.19,FAAP20,chr1,2184410,2212720,-
ENSG00000115956.11,PLEK,chr2,68365074,68397453,+
ENSG00000145425.12,RPS3A,chr4,151099563,151104652,+
ENSG00000121552.5,CSTA,chr3,122325237,122359856,+
ENSG00000184897.7,H1-10,chr3,129314770,129316286,-
ENSG00000121807.8,CCR2,chr3,46353863,46360940,+
ENSG00000161013.19,MGAT4B,chr5,179797596,179806979,-
ENSG00000122728.6,TAF1L,chr9,32629453,32635669,-
ENSG00000168556.8,ING2,chr4,183504753,183516111,+
ENSG00000105968.21,H2AZ2,chr7,44826790,44848146,-
ENSG00000237190.5,CDKN2AIPNL,chr5,134373326,134411902,-
ENSG00000131233.10,GJA9,chr1,38874068,38881587,-
ENSG00000163930.11,BAP1,chr3,52398584,52410038,-
ENSG00000145214.16,DGKQ,chr4,958883,986895,-
ENSG00000188674.13,C2orf80,chr2,208165342,208190245,-
ENSG00000163600.15,ICOS,chr2,203936756,203961577,+
ENSG00000117632.25,STMN1,chr1,25884180,25908470,-
ENSG00000117614.12,SYF2,chr1,25220701,25232509,-
ENSG00000196475.6,GK2,chr4,79406360,79408228,-
ENSG00000116212.18,LRRC42,chr1,53946044,53968168,+
ENSG00000168505.8,GBX2,chr2,236165235,236168395,-
ENSG00000135930.17,EIF4E2,chr2,232550632,232585201,+
ENSG00000234829.4,IFNA17,chr9,21227242,21228222,-
ENSG00000173846.16,PLK3,chr1,44799914,44805995,+
ENSG00000177791.14,MYOZ1,chr10,73631555,73642103,-
ENSG00000168811.9,IL12A,chr3,159988829,159996019,+
ENSG00000186803.3,IFNA10,chr9,21206180,21207143,-
ENSG00000124743.7,KLHL31,chr6,53647915,53665868,-
ENSG00000135821.20,GLUL,chr1,182378097,182392206,-
ENSG00000122692.11,SMU1,chr9,33041764,33081411,-
ENSG00000266472.8,MRPS21,chr1,150293847,150309828,+
ENSG00000133872.16,SARAF,chr8,30062852,30083331,-
ENSG00000026950.20,BTN3A1,chr6,26402236,26415216,+
ENSG00000136698.10,CFC1,chr2,130592164,130599575,-
ENSG00000135249.10,RINT1,chr7,105532115,105569207,+
ENSG00000175414.9,ARL10,chr5,176365449,176415516,+
ENSG00000182552.16,RWDD4,chr4,183639634,183659203,-
ENSG00000234545.10,FAM133B,chr7,92560653,92590417,-
ENSG00000134183.15,GNAT2,chr1,109601406,109619929,-
ENSG00000074935.16,TUBE1,chr6,112070659,112087569,-
ENSG00000272398.7,CD24,chr6,106969830,106975802,-
ENSG00000117592.11,PRDX6,chr1,173476813,173494013,+
ENSG00000175166.19,PSMD2,chr3,184299156,184309054,+
ENSG00000183888.5,SRARP,chr1,16004228,16009382,+
ENSG00000142657.23,PGD,chr1,10398591,10420511,+
ENSG00000157017.18,GHRL,chr3,10285665,10292959,-
ENSG00000214367.11,HAUS3,chr4,2227461,2242190,-
ENSG00000177034.19,MTX3,chr5,79976715,79991270,-
ENSG00000168653.13,NDUFS5,chr1,39026317,39049718,+
ENSG00000170271.13,FAXDC2,chr5,154818485,154859252,-
ENSG00000136286.18,MYO1G,chr7,44962661,44979813,-
ENSG00000283580.4,ENSG00000283580,chr1,42767291,42794493,+
ENSG00000163257.14,DCAF16,chr4,17793445,17810758,-
ENSG00000159346.15,ADIPOR1,chr1,202940089,202958779,-
ENSG00000162734.15,PEA15,chr1,160205327,160220335,+
ENSG00000152778.10,IFIT5,chr10,89414567,89421605,+
ENSG00000023909.12,GCLM,chr1,93885198,93909654,-
ENSG00000143256.7,PFDN2,chr1,161100555,161118070,-
ENSG00000169495.6,HTRA4,chr8,38974143,38988663,+
ENSG00000071243.18,ING3,chr7,120950717,120977216,+
ENSG00000177688.7,SUMO4,chr6,149400261,149401278,+
ENSG00000162735.21,PEX19,chr1,160266228,160286348,-
ENSG00000148444.18,COMMD3,chr10,22315979,22320430,+
ENSG00000187942.12,LDLRAD2,chr1,21812264,21825225,+
ENSG00000059728.13,MXD1,chr2,69897687,69942945,+
ENSG00000276410.5,H2BC3,chr6,26042770,26043713,-
ENSG00000167653.7,PSCA,chr8,142670307,142682725,+
ENSG00000127399.16,LRRC61,chr7,150323262,150338156,+
ENSG00000163703.22,CRELD1,chr3,9933790,9945413,+
ENSG00000172432.21,GTPBP2,chr6,43605315,43629291,-
ENSG00000148218.18,ALAD,chr9,113386303,113401356,-
ENSG00000136840.21,ST6GALNAC4,chr9,127906918,127917057,-
ENSG00000239732.5,TLR9,chr3,52221079,52225651,-
ENSG00000186051.8,TAL2,chr9,105656228,105665420,+
ENSG00000155636.18,RBM45,chr2,178112383,178139011,+
ENSG00000028137.21,TNFRSF1B,chr1,12166969,12209228,+
ENSG00000164902.16,PHAX,chr5,126600924,126627252,+
ENSG00000130775.18,THEMIS2,chr1,27872536,27887067,+
ENSG00000184163.4,C1QTNF12,chr1,1242445,1246934,-
ENSG00000121900.21,TMEM54,chr1,32894592,32901440,-
ENSG00000154429.12,CCSAP,chr1,229321010,229343294,-
ENSG00000169418.12,NPR1,chr1,153677964,153694110,+
ENSG00000153767.12,GTF2E1,chr3,120742369,120783368,+
ENSG00000168679.20,SLC16A4,chr1,110362846,110391082,-
ENSG00000130714.21,POMT1,chr9,131502788,131523806,+
ENSG00000162399.10,BSND,chr1,54998905,55017172,+
ENSG00000147604.16,RPL7,chr8,73276477,73295789,-
ENSG00000165215.6,CLDN3,chr7,73768996,73770270,-
ENSG00000143369.17,ECM1,chr1,150507988,150515000,+
ENSG00000138496.19,PARP9,chr3,122527909,122565478,-
ENSG00000197579.10,TOPORS,chr9,32540543,32552611,-
ENSG00000225921.9,NOL7,chr6,13615307,13633912,+
ENSG00000164032.14,H2AZ1,chr4,99948050,99950540,-
ENSG00000198854.5,KPLCE,chr1,152719521,152720470,+
ENSG00000167034.11,NKX3-1,chr8,23678696,23682953,-
ENSG00000197894.14,ADH5,chr4,99070977,99088822,-
ENSG00000143420.21,ENSA,chr1,150599670,150629633,-
ENSG00000135334.11,AKIRIN2,chr6,87674859,87702275,-
ENSG00000187980.8,PLA2G2C,chr1,20161252,20186524,-
ENSG00000021461.20,CYP3A43,chr7,99827921,99867801,+
ENSG00000215695.2,RSC1A1,chr1,15659712,15662033,+
ENSG00000125618.20,PAX8,chr2,113215996,113279001,-
ENSG00000115592.15,PRKAG3,chr2,218819049,218832086,-
ENSG00000164008.19,C1orf50,chr1,42767244,42781980,+
ENSG00000119328.14,ABITRAM,chr9,108934129,108950941,+
ENSG00000284479.4,SMIM39,chr2,131034893,131047263,+
ENSG00000181965.6,NEUROG1,chr5,135534281,135535964,-
ENSG00000169474.5,SPRR1A,chr1,152984080,152985814,+
ENSG00000150873.14,CIMIP5,chr2,11133008,11154576,+
ENSG00000197279.7,ZNF165,chr6,28080275,28089563,+
ENSG00000097046.15,CDC7,chr1,91500534,91527943,+
ENSG00000158856.20,DMTN,chr8,22048994,22082527,+
ENSG00000187658.8,C5orf52,chr5,157671514,157680174,+
ENSG00000168152.14,THAP9,chr4,82900683,82920287,+
ENSG00000165643.13,SOHLH1,chr9,135693406,135704498,-
ENSG00000244476.4,ERVFRD-1,chr6,11102323,11111845,-
ENSG00000188732.13,FAM221A,chr7,23680113,23706228,+
ENSG00000081721.14,DUSP12,chr1,161749757,161757238,+
ENSG00000136867.12,SLC31A2,chr9,113150950,113164140,+
ENSG00000084623.14,EIF3I,chr1,32221076,32245397,+
ENSG00000136240.12,KDELR2,chr7,6445952,6484224,-
ENSG00000288460.1,SMIM42,chr1,158127286,158128301,-
ENSG00000186687.18,LYRM7,chr5,131170844,131205428,+
ENSG00000197273.6,GUCA2A,chr1,42162689,42164815,-
ENSG00000127838.17,PNKD,chr2,218269650,218347057,+
ENSG00000011523.17,CEP68,chr2,65056349,65087298,+
ENSG00000072571.22,HMMR,chr5,163460202,163491945,+
ENSG00000034533.14,ASTE1,chr3,131013064,131027649,-
ENSG00000165156.17,ZHX1,chr8,123246668,123275541,-
ENSG00000132879.16,FBXO44,chr1,11650617,11663327,+
ENSG00000168509.22,HJV,chr1,146017467,146036746,-
ENSG00000147869.6,CER1,chr9,14717326,14722740,-
ENSG00000135914.8,HTR2B,chr2,231108229,231125103,-
ENSG00000078967.15,UBE2D4,chr7,43925798,43956136,+
ENSG00000113812.16,ACTR8,chr3,53863037,53882202,-
ENSG00000164294.16,GPX8,chr5,55160000,55167299,+
ENSG00000137547.11,MRPL15,chr8,54135182,54149588,+
ENSG00000115514.14,TXNDC9,chr2,99306475,99340702,-
ENSG00000205903.9,ZNF316,chr7,6637297,6658279,+
ENSG00000178804.8,H1-8,chr3,129543174,129551467,+
ENSG00000112874.12,NUDT12,chr5,103548854,103562817,-
ENSG00000144028.17,SNRNP200,chr2,96274335,96321271,-
ENSG00000163811.14,WDR43,chr2,28894610,28948926,+
ENSG00000148346.14,LCN2,chr9,128149070,128153454,+
ENSG00000173409.16,ARV1,chr1,230978980,231000735,+
ENSG00000113070.10,HBEGF,chr5,140332842,140346614,-
ENSG00000113712.20,CSNK1A1,chr5,149492981,149551577,-
ENSG00000137203.15,TFAP2A,chr6,10393185,10419659,-
ENSG00000116285.15,ERRFI1,chr1,8003195,8026318,-
ENSG00000164530.17,PI16,chr6,36948257,36965993,+
ENSG00000111802.16,TDP2,chr6,24649916,24667052,-
ENSG00000147853.19,AK3,chr9,4709394,4742043,-
ENSG00000156427.10,FGF18,chr5,171419636,171457626,+
ENSG00000132680.13,KHDC4,chr1,155913042,155934416,-
ENSG00000164761.11,TNFRSF11B,chr8,118923556,118952251,-
ENSG00000163013.13,FBXO41,chr2,73254681,73284478,-
ENSG00000268799.4,H3Y2,chr5,17490966,17492076,-
ENSG00000124541.9,RRP36,chr6,43021587,43034156,+
ENSG00000188800.7,TMCO2,chr1,40245946,40251684,+
ENSG00000188163.8,CIMIP2A,chr9,137243583,137247770,-
ENSG00000124588.24,NQO2,chr6,2987986,3022745,+
ENSG00000135596.20,MICAL1,chr6,109444061,109465968,-
ENSG00000169914.8,OTUD3,chr1,19882367,19912945,+
ENSG00000284234.1,TAF11L5,chr5,17525234,17525831,+
ENSG00000180767.12,CHST13,chr3,126524071,126543291,+
ENSG00000168268.13,NT5DC2,chr3,52524368,52535093,-
ENSG00000186092.7,OR4F5,chr1,65418,71585,+
ENSG00000158062.23,UBXN11,chr1,26281327,26318363,-
ENSG00000081307.17,UBA5,chr3,132654445,132679794,+
ENSG00000168427.11,KLHL30,chr2,238138648,238152947,+
ENSG00000152684.13,PELO,chr5,52787620,52807447,+
ENSG00000171855.7,IFNB1,chr9,21077103,21077942,-
ENSG00000168763.18,CNNM3,chr2,96816237,96837543,+
ENSG00000198912.13,C1orf174,chr1,3889124,3900297,-
ENSG00000165688.16,PMPCA,chr9,136410629,136428006,+
ENSG00000158786.6,PLA2G2F,chr1,20139321,20150381,+
ENSG00000137142.7,IGFBPL1,chr9,38406527,38424461,-
ENSG00000171596.8,NMUR1,chr2,231523186,231530471,-
ENSG00000164338.12,UTP15,chr5,73565442,73583380,+
ENSG00000155100.13,OTUD6B,chr8,91070195,91087095,+
ENSG00000113734.20,BNIP1,chr5,173144441,173164397,+
ENSG00000107443.18,CCNJ,chr10,96043052,96060870,+
ENSG00000124802.14,EEF1E1,chr6,8073258,8102625,-
ENSG00000169194.10,IL13,chr5,132656262,132661110,+
ENSG00000005075.18,POLR2J,chr7,102473109,102478936,-
ENSG00000185758.9,CLDN24,chr4,183321763,183322426,-
ENSG00000116679.19,IVNS1ABP,chr1,185292930,185317862,-
ENSG00000134240.14,HMGCS2,chr1,119747978,119769092,-
ENSG00000122435.13,TRMT13,chr1,100133042,100151150,+
ENSG00000155363.21,MOV10,chr1,112673140,112702415,+
ENSG00000253457.6,SMIM18,chr8,30638558,30647260,+
ENSG00000169692.16,AGPAT2,chr9,136673141,136687483,-
ENSG00000135902.12,CHRND,chr2,232525992,232536667,+
ENSG00000169598.19,DFFB,chr1,3857241,3885491,+
ENSG00000145384.5,FABP2,chr4,119316751,119322141,-
ENSG00000112695.15,COX7A2,chr6,75237674,75250323,-
ENSG00000144597.15,EAF1,chr3,15427551,15450635,+
ENSG00000170899.13,GSTA4,chr6,52977947,52995359,-
ENSG00000169905.15,TOR1AIP2,chr1,179839966,179883034,-
ENSG00000136541.17,ERMN,chr2,157318613,157327719,-
ENSG00000170542.9,SERPINB9,chr6,2887168,2903318,-
ENSG00000163466.18,ARPC2,chr2,218216629,218254356,+
ENSG00000173261.10,PLAC8L1,chr5,146084312,146106205,-
ENSG00000055211.16,GINM1,chr6,149566189,149591751,+
ENSG00000143556.11,S100A7,chr1,153457741,153460653,-
ENSG00000114270.19,COL7A1,chr3,48564072,48595596,-
ENSG00000172023.10,REG1B,chr2,79085022,79088019,-
ENSG00000178567.8,EPM2AIP1,chr3,36985042,36993131,-
ENSG00000266412.8,NCOA4,chr10,46004866,46030670,-
ENSG00000096092.8,TMEM14A,chr6,52671071,52686592,+
ENSG00000235173.8,HGH1,chr8,144137773,144140851,+
ENSG00000204843.15,DCTN1,chr2,74361153,74392087,-
ENSG00000239395.2,ENSG00000239395,chr1,247711812,247723764,-
ENSG00000105808.21,RASA4,chr7,102579645,102616779,-
ENSG00000263639.8,MSMB,chr10,46033306,46048180,-
ENSG00000109471.5,IL2,chr4,122451469,122456725,-
ENSG00000273313.1,RBAKDN,chr7,5072124,5073223,+
ENSG00000134057.17,CCNB1,chr5,69167003,69178389,+
ENSG00000146587.20,RBAK,chr7,5045820,5069491,+
ENSG00000152382.8,TADA1,chr1,166856374,166876360,-
ENSG00000136819.17,C9orf78,chr9,129827193,129835863,-
ENSG00000122566.25,HNRNPA2B1,chr7,26169260,26201529,-
ENSG00000284753.4,EEF1AKMT4,chr3,184249608,184258759,+
ENSG00000230268.4,SSU72L6,chr7,124476316,124477664,+
ENSG00000162729.16,IGSF8,chr1,160091339,160101109,-
ENSG00000135587.11,SMPD2,chr6,109440677,109446515,+
ENSG00000132698.17,RAB25,chr1,156061146,156070514,+
ENSG00000131238.20,PPT1,chr1,40072709,40097267,-
ENSG00000145777.15,TSLP,chr5,111070061,111078026,+
ENSG00000272856.2,SCPPPQ1,chr4,87460801,87471050,-
ENSG00000203747.15,FCGR3A,chr1,161541737,161550968,-
ENSG00000112812.18,PRSS16,chr6,27247700,27256646,+
ENSG00000137273.7,FOXF2,chr6,1389554,1395603,+
ENSG00000106479.12,ZNF862,chr7,149838374,149867479,+
ENSG00000070814.24,TCOF1,chr5,150357628,150400510,+
ENSG00000144840.12,RABL3,chr3,120684937,120742993,-
ENSG00000123485.13,HJURP,chr2,233833415,233854672,-
ENSG00000114956.22,DGUOK,chr2,73926793,73958961,+
ENSG00000105954.2,NPVF,chr7,25224569,25228486,-
ENSG00000174013.9,FBXO45,chr3,196568610,196589059,+
ENSG00000147471.14,PLPBP,chr8,37762579,37782218,+
ENSG00000121966.8,CXCR4,chr2,136114348,136119177,-
ENSG00000172037.16,LAMB2,chr3,49121112,49133118,-
ENSG00000144655.17,CSRNP1,chr3,39141853,39154852,-
ENSG00000241635.9,UGT1A1,chr2,233760261,233773313,+
ENSG00000144659.15,SLC25A38,chr3,39383291,39397426,+
ENSG00000197532.3,OR6Y1,chr1,158544549,158554405,-
ENSG00000055332.21,EIF2AK2,chr2,37099209,37157688,-
ENSG00000152147.13,GEMIN6,chr2,38751533,38785002,+
ENSG00000114745.17,GORASP1,chr3,39095221,39108369,-
ENSG00000115942.11,ORC2,chr2,200908683,200963704,-
ENSG00000272899.5,SPMIP1,chr7,128866329,128872047,+
ENSG00000158941.19,CCAR2,chr8,22604628,22620964,+
ENSG00000077152.14,UBE2T,chr1,202328713,202341984,-
ENSG00000273088.2,ENSG00000273088,chr1,155169408,155187272,-
ENSG00000148204.14,CRB2,chr9,123356169,123380324,+
ENSG00000124535.18,WRNIP1,chr6,2765322,2791517,+
ENSG00000163950.15,SLBP,chr4,1692730,1712344,-
ENSG00000146250.9,PRSS35,chr6,83512477,83525704,+
ENSG00000114942.17,EEF1B2,chr2,206159574,206164806,+
ENSG00000288841.1,ENSG00000288841,chr9,131432758,131446473,+
ENSG00000268279.4,ENSG00000268279,chr3,14135216,14148252,+
ENSG00000163273.6,NPPC,chr2,231921808,231926403,-
ENSG00000124562.12,SNRPC,chr6,34757096,34774045,+
ENSG00000107372.15,ZFAND5,chr9,72350312,72365785,-
ENSG00000142634.15,EFHD2,chr1,15409571,15430343,+
ENSG00000023892.14,DEF6,chr6,35297817,35321909,+
ENSG00000081059.22,TCF7,chr5,134114644,134151865,+
ENSG00000177674.18,AGTRAP,chr1,11736069,11754802,+
ENSG00000145632.17,PLK2,chr5,58453090,58460139,-
ENSG00000284956.1,ENSG00000284956,chr8,23084402,23115536,+
ENSG00000114573.14,ATP6V1A,chr3,113746295,113812251,+
ENSG00000160401.16,CFAP157,chr9,127706978,127716002,+
ENSG00000188257.14,PLA2G2A,chr1,19975430,19980462,-
ENSG00000178752.17,ERFE,chr2,238158927,238168900,+
ENSG00000120160.11,EQTN,chr9,27284653,27297150,-
ENSG00000163577.10,EIF5A2,chr3,170888417,170908644,-
ENSG00000095596.13,CYP26A1,chr10,93073474,93077885,+
ENSG00000162971.13,TYW5,chr2,199928912,199955818,-
ENSG00000164326.6,CARTPT,chr5,71719125,71721056,+
ENSG00000293560.3,MYH16,chr7,99272838,99311132,+
ENSG00000116251.13,RPL22,chr1,6185019,6209389,-
ENSG00000137285.12,TUBB2B,chr6,3223323,3231730,-
ENSG00000188986.10,NELFB,chr9,137255209,137273542,+
ENSG00000117305.17,HMGCL,chr1,23801876,23838620,-
ENSG00000168131.4,OR2B2,chr6,27911184,27912396,-
ENSG00000095970.19,TREM2,chr6,41158487,41163203,-
ENSG00000159450.13,TCHH,chr1,152106316,152115444,-
ENSG00000211454.16,AKR7L,chr1,19265981,19274194,-
ENSG00000239887.6,C1orf226,chr1,162378840,162386812,+
ENSG00000188725.10,SMIM15,chr5,61153909,61163142,-
ENSG00000163482.14,STK36,chr2,218672026,218702717,+
ENSG00000146755.12,TRIM50,chr7,73312535,73328082,-
ENSG00000137161.20,CNPY3,chr6,42928974,42940217,+
ENSG00000051620.13,HEBP2,chr6,138403530,138422197,+
ENSG00000198483.15,ANKRD35,chr1,145865389,145886088,-
ENSG00000156990.16,RPUSD3,chr3,9831632,9844602,-
ENSG00000117425.16,PTCH2,chr1,44819153,44843253,-
ENSG00000115556.16,PLCD4,chr2,218607854,218637186,+
ENSG00000187553.10,CYP26C1,chr10,93060797,93069540,+
ENSG00000255690.3,TRIL,chr7,28953357,28958330,-
ENSG00000284662.2,OR4F16,chr1,685715,686654,-
ENSG00000168497.7,CAVIN2,chr2,191834297,191847253,-
ENSG00000146385.2,TAAR8,chr6,132552671,132553756,+
ENSG00000003509.18,NDUFAF7,chr2,37231627,37271420,+
ENSG00000163162.11,RNF149,chr2,101271214,101308770,-
ENSG00000019549.14,SNAI2,chr8,48917283,48921740,-
ENSG00000114251.16,WNT5A,chr3,55465714,55490539,-
ENSG00000158497.7,HMHB1,chr5,143812146,143820716,+
ENSG00000203784.3,LELP1,chr1,153203429,153205120,+
ENSG00000115263.16,GCG,chr2,162142876,162152404,-
ENSG00000082898.21,XPO1,chr2,61476031,61538753,-
ENSG00000135346.10,CGA,chr6,87085494,87095150,-
ENSG00000159399.12,HK2,chr2,74834076,74893359,+
ENSG00000198471.2,RTP2,chr3,187698258,187702656,-
ENSG00000143185.5,XCL2,chr1,168540764,168544113,-
ENSG00000137563.15,GGH,chr8,63014880,63039407,-
ENSG00000138435.16,CHRNA1,chr2,174747591,174787935,-
ENSG00000163344.8,PMVK,chr1,154924731,154937008,-
ENSG00000109424.6,UCP1,chr4,140559430,140569001,-
ENSG00000211460.14,TSN,chr2,121737102,121767871,+
ENSG00000174021.14,GNG5,chr1,84489406,84507237,-
ENSG00000113838.15,TBCCD1,chr3,186546023,186570543,-
ENSG00000180938.8,ZNF572,chr8,124973264,124992210,+
ENSG00000130711.5,PRDM12,chr9,130664593,130682986,+
ENSG00000115524.19,SF3B1,chr2,197388514,197435079,-
ENSG00000144524.20,COPS7B,chr2,231781659,231809254,+
ENSG00000136295.18,TTYH3,chr7,2631897,2664816,+
ENSG00000250571.9,GLI4,chr8,143263192,143276937,+
ENSG00000176018.15,LYSMD3,chr5,90512564,90529745,-
